"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
50,1110,0.5888512
50,1125,0.5807899
50,1140,0.5728704
50,1155,0.5650898
50,1170,0.5574447
50,1185,0.5499323
50,1200,0.5425496
50,1215,0.5352938
50,1230,0.5281619
50,1245,0.5211514
50,1260,0.5142594
50,1275,0.5074835
50,1290,0.5008209
50,1305,0.4942694
50,1320,0.4878263
50,1335,0.4814894
50,1350,0.4752563
50,1365,0.4691248
50,1380,0.4630926
50,1395,0.4571575
50,1410,0.4513176
50,1425,0.4455706
50,1440,0.4399147
51,0,0
51,3,2.873134E-07
51,6,2.482357E-05
51,9,0.0003703053
51,12,0.002267089
51,15,0.008343926
51,18,0.02233608
51,21,0.04823111
51,24,0.08934443
51,27,0.1476848
51,30,0.2237212
51,33,0.3165016
51,36,0.4239804
51,39,0.5434214
51,42,0.6717814
51,45,0.8060163
51,48,0.9432912
51,51,1.081101
51,54,1.217322
51,57,1.350218
51,60,1.47841
51,63,1.60083
51,66,1.716677
51,69,1.825365
51,72,1.926477
51,75,2.019733
51,78,2.104956
51,81,2.182051
51,84,2.250988
51,87,2.311793
51,90,2.364542
51,93,2.409359
51,96,2.446414
51,99,2.475928
51,102,2.498177
51,105,2.513491
51,108,2.522256
51,111,2.524914
51,114,2.521957
51,117,2.513922
51,120,2.501381
51,135,2.391931
51,150,2.253348
51,165,2.128631
51,180,2.031141
51,195,1.957984
51,210,1.901961
51,225,1.856805
51,240,1.818268
51,255,1.783777
51,270,1.751855
51,285,1.72167
51,300,1.692752
51,315,1.664828
51,330,1.637734
51,345,1.611362
51,360,1.585638
51,375,1.560508
51,390,1.535931
51,405,1.511872
51,420,1.488303
51,435,1.4652
51,450,1.442543
51,465,1.420313
51,480,1.398495
51,495,1.377075
51,510,1.356039
51,525,1.335377
51,540,1.315078
51,555,1.295133
51,570,1.275532
51,585,1.256267
51,600,1.237332
51,615,1.218718
51,630,1.200418
51,645,1.182427
51,660,1.164738
51,675,1.147344
51,690,1.130242
51,705,1.113423
51,720,1.096884
51,735,1.08062
51,750,1.064624
51,765,1.048893
51,780,1.033421
51,795,1.018204
51,810,1.003237
51,825,0.9885157
51,840,0.9740358
51,855,0.959793
51,870,0.945783
51,885,0.9320017
51,900,0.9184451
51,915,0.9051091
51,930,0.8919899
51,945,0.8790836
51,960,0.8663865
51,975,0.8538949
51,990,0.8416051
51,1005,0.8295135
51,1020,0.8176168
51,1035,0.8059114
51,1050,0.7943939
51,1065,0.783061
51,1080,0.7719095
51,1095,0.7609361
51,1110,0.7501377
51,1125,0.7395113
51,1140,0.7290537
51,1155,0.7187619
51,1170,0.7086331
51,1185,0.6986644
51,1200,0.6888529
51,1215,0.6791959
51,1230,0.6696906
51,1245,0.6603343
51,1260,0.6511245
51,1275,0.6420586
51,1290,0.6331339
51,1305,0.6243481
51,1320,0.6156986
51,1335,0.6071832
51,1350,0.5987993
51,1365,0.5905448
51,1380,0.5824174
51,1395,0.5744147
51,1410,0.5665348
51,1425,0.5587752
51,1440,0.5511342
52,0,0
52,3,1.156927E-06
52,6,6.451912E-05
52,9,0.000683855
52,12,0.003547584
52,15,0.01185877
52,18,0.02967983
52,21,0.06084296
52,24,0.1080738
52,27,0.1725729
52,30,0.2540084
52,33,0.3507789
52,36,0.4603895
52,39,0.5798395
52,42,0.7059556
52,45,0.8356426
52,48,0.9660469
52,51,1.094651
52,54,1.219305
52,57,1.338238
52,60,1.450032
52,63,1.553586
52,66,1.648084
52,69,1.732955
52,72,1.807841
52,75,1.872568
52,78,1.927129
52,81,1.971659
52,84,2.006429
52,87,2.031832
52,90,2.048375
52,93,2.056668
52,96,2.057413
52,99,2.051386
52,102,2.039419
52,105,2.022376
52,108,2.001129
52,111,1.976537
52,114,1.949417
52,117,1.920529
52,120,1.89056
52,135,1.742448
52,150,1.621943
52,165,1.535154
52,180,1.473679
52,195,1.428102
52,210,1.391826
52,225,1.360958
52,240,1.333373
52,255,1.307938
52,270,1.284041
52,285,1.261336
52,300,1.239611
52,315,1.218725
52,330,1.198579
52,345,1.179095
52,360,1.160211
52,375,1.14188
52,390,1.124057
52,405,1.10671
52,420,1.089806
52,435,1.073321
52,450,1.057232
52,465,1.041519
52,480,1.026164
52,495,1.011152
52,510,0.9964684
52,525,0.9821008
52,540,0.9680378
52,555,0.9542686
52,570,0.9407838
52,585,0.9275742
52,600,0.9146316
52,615,0.9019481
52,630,0.8895164
52,645,0.8773294
52,660,0.8653808
52,675,0.853664
52,690,0.8421733
52,705,0.8309027
52,720,0.8198469
52,735,0.8090004
52,750,0.7983581
52,765,0.7879151
52,780,0.7776666
52,795,0.7676077
52,810,0.7577342
52,825,0.7480415
52,840,0.7385252
52,855,0.7291813
52,870,0.7200056
52,885,0.7109943
52,900,0.7021434
52,915,0.6934491
52,930,0.6849077
52,945,0.6765157
52,960,0.6682695
52,975,0.6601657
52,990,0.652201
52,1005,0.644372
52,1020,0.6366756
52,1035,0.6291087
52,1050,0.6216682
52,1065,0.614351
52,1080,0.6071545
52,1095,0.6000756
52,1110,0.5931116
52,1125,0.58626
52,1140,0.5795178
52,1155,0.5728828
52,1170,0.5663522
52,1185,0.5599237
52,1200,0.5535949
52,1215,0.5473634
52,1230,0.541227
52,1245,0.5351835
52,1260,0.5292307
52,1275,0.5233665
52,1290,0.5175889
52,1305,0.5118958
52,1320,0.5062854
52,1335,0.5007557
52,1350,0.4953049
52,1365,0.4899311
52,1380,0.4846327
52,1395,0.4794079
52,1410,0.474255
52,1425,0.4691725
52,1440,0.4641588
53,0,0
53,3,2.225079E-07
53,6,1.793525E-05
53,9,0.0002617818
53,12,0.001599427
53,15,0.005930918
53,18,0.01607161
53,21,0.03520819
53,24,0.06622606
53,27,0.1111732
53,30,0.170986
53,33,0.2454735
53,36,0.3334868
53,39,0.4331901
53,42,0.5423422
53,45,0.6585473
53,48,0.7794484
53,51,0.9028573
53,54,1.02683
53,57,1.149698
53,60,1.270071
53,63,1.386814
53,66,1.499023
53,69,1.605994
53,72,1.707181
53,75,1.802179
53,78,1.890685
53,81,1.972488
53,84,2.047441
53,87,2.115459
53,90,2.176499
53,93,2.230564
53,96,2.277696
53,99,2.317974
53,102,2.351516
53,105,2.378483
53,108,2.399078
53,111,2.41355
53,114,2.422191
53,117,2.425341
53,120,2.42338
53,135,2.352497
53,150,2.22328
53,165,2.085233
53,180,1.964517
53,195,1.867344
53,210,1.790361
53,225,1.727975
53,240,1.675396
53,255,1.629272
53,270,1.587461
53,285,1.548653
53,300,1.512058
53,315,1.477189
53,330,1.443741
53,345,1.411512
53,360,1.38036
53,375,1.350182
53,390,1.320897
53,405,1.292443
53,420,1.264766
53,435,1.237821
53,450,1.211571
53,465,1.185981
53,480,1.161025
53,495,1.136674
53,510,1.112907
53,525,1.089702
53,540,1.06704
53,555,1.044904
53,570,1.023278
53,585,1.002146
53,600,0.9814958
53,615,0.9613128
53,630,0.9415851
53,645,0.9223008
53,660,0.9034486
53,675,0.8850179
53,690,0.8669982
53,705,0.8493796
53,720,0.8321526
53,735,0.8153079
53,750,0.7988364
53,765,0.7827295
53,780,0.7669788
53,795,0.7515759
53,810,0.736513
53,825,0.7217822
53,840,0.7073759
53,855,0.6932867
53,870,0.6795073
53,885,0.6660307
53,900,0.65285
53,915,0.6399584
53,930,0.6273494
53,945,0.6150166
53,960,0.6029536
53,975,0.5911542
53,990,0.5796126
53,1005,0.5683227
53,1020,0.5572789
53,1035,0.5464756
53,1050,0.5359073
53,1065,0.5255685
53,1080,0.5154541
53,1095,0.5055588
53,1110,0.4958778
53,1125,0.4864061
53,1140,0.4771388
53,1155,0.4680714
53,1170,0.4591993
53,1185,0.4505179
53,1200,0.4420228
53,1215,0.4337099
53,1230,0.4255749
53,1245,0.4176137
53,1260,0.4098224
53,1275,0.4021971
53,1290,0.3947338
53,1305,0.387429
53,1320,0.380279
53,1335,0.3732801
53,1350,0.366429
53,1365,0.3597223
53,1380,0.3531565
53,1395,0.3467286
53,1410,0.3404352
53,1425,0.3342735
53,1440,0.3282402
54,0,0
54,3,7.086766E-07
54,6,3.317402E-05
54,9,0.00028371
54,12,0.001325498
54,15,0.004366295
54,18,0.01130706
54,21,0.02455258
54,24,0.04665993
54,27,0.07995237
54,30,0.1262056
54,33,0.186461
54,36,0.260971
54,39,0.3492622
54,42,0.4502663
54,45,0.5624858
54,48,0.6841631
54,51,0.8134314
54,54,0.9484348
54,57,1.087417
54,60,1.228778
54,63,1.371106
54,66,1.513186
54,69,1.653999
54,72,1.792706
54,75,1.928633
54,78,2.061243
54,81,2.190122
54,84,2.314954
54,87,2.435504
54,90,2.5516
54,93,2.66312
54,96,2.769982
54,99,2.872131
54,102,2.969533
54,105,3.062169
54,108,3.150031
54,111,3.233118
54,114,3.311433
54,117,3.384983
54,120,3.45378
54,135,3.727084
54,150,3.886093
54,165,3.94153
54,180,3.913888
54,195,3.83099
54,210,3.720273
54,225,3.601826
54,240,3.486669
54,255,3.379078
54,270,3.279716
54,285,3.187798
54,300,3.10218
54,315,3.021786
54,330,2.945728
54,345,2.873307
54,360,2.803985
54,375,2.737351
54,390,2.673086
54,405,2.610947
54,420,2.550741
54,435,2.492316
54,450,2.43555
54,465,2.380343
54,480,2.326611
54,495,2.274282
54,510,2.223296
54,525,2.173598
54,540,2.125139
54,555,2.077876
54,570,2.03177
54,585,1.986783
54,600,1.942882
54,615,1.900033
54,630,1.858208
54,645,1.817378
54,660,1.777515
54,675,1.738593
54,690,1.700589
54,705,1.663477
54,720,1.627236
54,735,1.591842
54,750,1.557276
54,765,1.523515
54,780,1.490541
54,795,1.458334
54,810,1.426875
54,825,1.396145
54,840,1.366129
54,855,1.336807
54,870,1.308163
54,885,1.280181
54,900,1.252845
54,915,1.22614
54,930,1.20005
54,945,1.174561
54,960,1.149658
54,975,1.125327
54,990,1.101555
54,1005,1.078328
54,1020,1.055634
54,1035,1.033459
54,1050,1.011792
54,1065,0.9906193
54,1080,0.9699302
54,1095,0.9497129
54,1110,0.9299561
54,1125,0.910649
54,1140,0.8917807
54,1155,0.8733409
54,1170,0.8553193
54,1185,0.8377059
54,1200,0.8204911
54,1215,0.8036653
54,1230,0.7872193
54,1245,0.7711441
54,1260,0.7554307
54,1275,0.7400706
54,1290,0.7250555
54,1305,0.710377
54,1320,0.6960272
54,1335,0.6819981
54,1350,0.6682824
54,1365,0.6548724
54,1380,0.6417609
54,1395,0.6289408
54,1410,0.6164051
54,1425,0.6041473
54,1440,0.5921605
55,0,0
55,3,1.048822E-06
55,6,4.161434E-05
55,9,0.00035494
55,12,0.00168139
55,15,0.005535748
55,18,0.01416247
55,21,0.03018715
55,24,0.05613502
55,27,0.09399648
55,30,0.1449485
55,33,0.2092607
55,36,0.2863639
55,39,0.3750169
55,42,0.4735187
55,45,0.5799195
55,48,0.6922026
55,51,0.8084214
55,54,0.9267893
55,57,1.045733
55,60,1.163912
55,63,1.280217
55,66,1.393758
55,69,1.503833
55,72,1.609907
55,75,1.711583
55,78,1.808573
55,81,1.90068
55,84,1.987775
55,87,2.069783
55,90,2.146668
55,93,2.218424
55,96,2.285067
55,99,2.34663
55,102,2.403158
55,105,2.454707
55,108,2.501343
55,111,2.543139
55,114,2.580182
55,117,2.612567
55,120,2.640404
55,135,2.716275
55,150,2.704199
55,165,2.634877
55,180,2.539872
55,195,2.442247
55,210,2.353547
55,225,2.276819
55,240,2.210974
55,255,2.153712
55,270,2.102839
55,285,2.056651
55,300,2.013932
55,315,1.973846
55,330,1.93582
55,345,1.899461
55,360,1.864496
55,375,1.830727
55,390,1.798013
55,405,1.766244
55,420,1.735335
55,435,1.70522
55,450,1.675844
55,465,1.64716
55,480,1.61913
55,495,1.59172
55,510,1.564901
55,525,1.538647
55,540,1.512936
55,555,1.487748
55,570,1.463063
55,585,1.438865
55,600,1.41514
55,615,1.391873
55,630,1.369051
55,645,1.346663
55,660,1.324696
55,675,1.303141
55,690,1.281988
55,705,1.261227
55,720,1.240849
55,735,1.220845
55,750,1.201208
55,765,1.181929
55,780,1.163001
55,795,1.144417
55,810,1.126168
55,825,1.10825
55,840,1.090654
55,855,1.073374
55,870,1.056405
55,885,1.039739
55,900,1.02337
55,915,1.007294
55,930,0.9915034
55,945,0.9759934
55,960,0.9607583
55,975,0.9457928
55,990,0.9310916
55,1005,0.9166495
55,1020,0.9024615
55,1035,0.8885226
55,1050,0.874828
55,1065,0.8613731
55,1080,0.8481529
55,1095,0.8351632
55,1110,0.8223993
55,1125,0.809857
55,1140,0.7975318
55,1155,0.7854197
55,1170,0.7735165
55,1185,0.7618181
55,1200,0.7503207
55,1215,0.7390203
55,1230,0.7279131
55,1245,0.7169955
55,1260,0.7062638
55,1275,0.6957143
55,1290,0.6853436
55,1305,0.6751483
55,1320,0.665125
55,1335,0.6552703
55,1350,0.6455811
55,1365,0.6360542
55,1380,0.6266865
55,1395,0.6174749
55,1410,0.6084165
55,1425,0.5995084
55,1440,0.5907477
56,0,0
56,3,1.183671E-06
56,6,5.742717E-05
56,9,0.0005936091
56,12,0.003087609
56,15,0.01045701
56,18,0.02662948
56,21,0.05560033
56,24,0.1005183
56,27,0.163126
56,30,0.2436097
56,33,0.3407729
56,36,0.4523799
56,39,0.5755506
56,42,0.7071236
56,45,0.8439418
56,48,0.9830483
56,51,1.121803
56,54,1.257934
56,57,1.389549
56,60,1.515118
56,63,1.633433
56,66,1.743575
56,69,1.844866
56,72,1.936835
56,75,2.019186
56,78,2.091769
56,81,2.154562
56,84,2.207656
56,87,2.251241
56,90,2.285601
56,93,2.311107
56,96,2.328208
56,99,2.33743
56,102,2.339365
56,105,2.334661
56,108,2.324012
56,111,2.308143
56,114,2.287792
56,117,2.263697
56,120,2.236576
56,135,2.077786
56,150,1.921564
56,165,1.793862
56,180,1.695961
56,195,1.62049
56,210,1.559839
56,225,1.508556
56,240,1.46326
56,255,1.421982
56,270,1.383594
56,285,1.347438
56,300,1.313109
56,315,1.280338
56,330,1.248937
56,345,1.218763
56,360,1.189703
56,375,1.161665
56,390,1.134571
56,405,1.108356
56,420,1.082963
56,435,1.058344
56,450,1.034456
56,465,1.011262
56,480,0.988728
56,495,0.9668248
56,510,0.9455255
56,525,0.9248058
56,540,0.9046436
56,555,0.8850185
56,570,0.8659118
56,585,0.8473058
56,600,0.8291844
56,615,0.8115321
56,630,0.7943345
56,645,0.7775777
56,660,0.7612488
56,675,0.7453352
56,690,0.729825
56,705,0.7147068
56,720,0.6999695
56,735,0.6856025
56,750,0.6715958
56,765,0.6579391
56,780,0.6446231
56,795,0.6316384
56,810,0.6189761
56,825,0.6066274
56,840,0.5945839
56,855,0.5828373
56,870,0.5713797
56,885,0.5602032
56,900,0.5493003
56,915,0.5386636
56,930,0.5282861
56,945,0.5181606
56,960,0.5082806
56,975,0.4986393
56,990,0.4892303
56,1005,0.4800474
56,1020,0.4710846
56,1035,0.4623358
56,1050,0.4537953
56,1065,0.4454576
56,1080,0.4373171
56,1095,0.4293686
56,1110,0.4216068
56,1125,0.4140268
56,1140,0.4066236
56,1155,0.3993924
56,1170,0.3923287
56,1185,0.3854279
56,1200,0.3786855
56,1215,0.3720974
56,1230,0.3656594
56,1245,0.3593673
56,1260,0.3532174
56,1275,0.3472057
56,1290,0.3413285
56,1305,0.3355822
56,1320,0.3299633
56,1335,0.3244683
56,1350,0.3190939
56,1365,0.3138369
56,1380,0.3086941
56,1395,0.3036625
56,1410,0.298739
56,1425,0.2939208
56,1440,0.2892051
57,0,0
57,3,4.857235E-07
57,6,2.062367E-05
57,9,0.0001811202
57,12,0.0008883381
57,15,0.003032966
57,18,0.008036993
57,21,0.0177117
57,24,0.03399384
57,27,0.05865742
57,30,0.09307823
57,33,0.1380892
57,36,0.1939362
57,39,0.2603128
57,42,0.3364494
57,45,0.4212302
57,48,0.5133144
57,51,0.611249
57,54,0.7135602
57,57,0.818823
57,60,0.9257094
57,63,1.033018
57,66,1.139688
57,69,1.244803
57,72,1.347583
57,75,1.447378
57,78,1.543652
57,81,1.635971
57,84,1.723988
57,87,1.807433
57,90,1.886098
57,93,1.959827
57,96,2.028511
57,99,2.092079
57,102,2.150492
57,105,2.203739
57,108,2.251835
57,111,2.29482
57,114,2.332754
57,117,2.365719
57,120,2.393821
57,135,2.466514
57,150,2.445132
57,165,2.362447
57,180,2.251811
57,195,2.138038
57,210,2.034287
57,225,1.944671
57,240,1.868458
57,255,1.803191
57,270,1.746282
57,285,1.695596
57,300,1.649546
57,315,1.607006
57,330,1.567196
57,345,1.529575
57,360,1.493762
57,375,1.459487
57,390,1.426551
57,405,1.394804
57,420,1.364129
57,435,1.334435
57,450,1.305646
57,465,1.277699
57,480,1.250541
57,495,1.224127
57,510,1.198417
57,525,1.173378
57,540,1.148979
57,555,1.125193
57,570,1.101995
57,585,1.079363
57,600,1.057277
57,615,1.035718
57,630,1.01467
57,645,0.9941165
57,660,0.9740423
57,675,0.9544336
57,690,0.9352772
57,705,0.9165606
57,720,0.898272
57,735,0.8804001
57,750,0.8629338
57,765,0.8458628
57,780,0.8291771
57,795,0.812867
57,810,0.7969232
57,825,0.7813367
57,840,0.7660986
57,855,0.7512004
57,870,0.7366341
57,885,0.7223915
57,900,0.7084648
57,915,0.6948466
57,930,0.6815293
57,945,0.6685059
57,960,0.6557693
57,975,0.6433128
57,990,0.6311295
57,1005,0.6192131
57,1020,0.6075572
57,1035,0.5961558
57,1050,0.5850026
57,1065,0.5740919
57,1080,0.5634178
57,1095,0.5529749
57,1110,0.5427576
57,1125,0.5327606
57,1140,0.5229787
57,1155,0.5134068
57,1170,0.50404
57,1185,0.4948733
57,1200,0.4859022
57,1215,0.4771219
57,1230,0.4685279
57,1245,0.4601158
57,1260,0.4518815
57,1275,0.4438206
57,1290,0.4359291
57,1305,0.428203
57,1320,0.4206384
57,1335,0.4132315
57,1350,0.4059785
57,1365,0.398876
57,1380,0.3919202
57,1395,0.3851079
57,1410,0.3784356
57,1425,0.3719
57,1440,0.365498
58,0,0
58,3,4.952262E-07
58,6,3.01694E-05
58,9,0.0003501996
58,12,0.001942338
58,15,0.006848225
58,18,0.01793989
58,21,0.0382803
58,24,0.07045333
58,27,0.116117
58,30,0.175838
58,33,0.2491606
58,36,0.3348099
58,39,0.4309496
58,42,0.5354337
58,45,0.6460205
58,48,0.7605286
58,51,0.8769438
58,54,0.9934763
58,57,1.108586
58,60,1.220983
58,63,1.329615
58,66,1.433638
58,69,1.532396
58,72,1.625387
58,75,1.712246
58,78,1.792718
58,81,1.86664
58,84,1.933932
58,87,1.994576
58,90,2.048618
58,93,2.096153
58,96,2.137326
58,99,2.172323
58,102,2.201375
58,105,2.224747
58,108,2.242741
58,111,2.25569
58,114,2.263953
58,117,2.26791
58,120,2.267957
58,135,2.22367
58,150,2.138888
58,165,2.047043
58,180,1.964253
58,195,1.894645
58,210,1.836884
58,225,1.78817
58,240,1.745916
58,255,1.708177
58,270,1.673619
58,285,1.641358
58,300,1.610822
58,315,1.581636
58,330,1.553553
58,345,1.526404
58,360,1.500072
58,375,1.474473
58,390,1.449543
58,405,1.425233
58,420,1.401504
58,435,1.378322
58,450,1.355661
58,465,1.333497
58,480,1.311809
58,495,1.290581
58,510,1.269795
58,525,1.249436
58,540,1.229492
58,555,1.20995
58,570,1.190799
58,585,1.172028
58,600,1.153626
58,615,1.135585
58,630,1.117896
58,645,1.100549
58,660,1.083538
58,675,1.066853
58,690,1.050488
58,705,1.034436
58,720,1.018688
58,735,1.003239
58,750,0.9880818
58,765,0.97321
58,780,0.9586173
58,795,0.9442978
58,810,0.9302455
58,825,0.9164546
58,840,0.9029194
58,855,0.8896346
58,870,0.8765947
58,885,0.8637944
58,900,0.8512287
58,915,0.8388925
58,930,0.8267809
58,945,0.814889
58,960,0.8032122
58,975,0.791746
58,990,0.7804856
58,1005,0.7694268
58,1020,0.7585652
58,1035,0.7478967
58,1050,0.7374172
58,1065,0.7271224
58,1080,0.7170085
58,1095,0.7070717
58,1110,0.6973081
58,1125,0.6877141
58,1140,0.678286
58,1155,0.6690202
58,1170,0.6599134
58,1185,0.6509621
58,1200,0.642163
58,1215,0.6335129
58,1230,0.6250085
58,1245,0.6166468
58,1260,0.6084248
58,1275,0.6003395
58,1290,0.592388
58,1305,0.5845675
58,1320,0.5768751
58,1335,0.5693083
58,1350,0.5618643
58,1365,0.5545405
58,1380,0.5473346
58,1395,0.5402439
58,1410,0.533266
58,1425,0.5263987
58,1440,0.5196396
59,0,0
59,3,8.073071E-07
59,6,3.294561E-05
59,9,0.0002354455
59,12,0.0009378718
59,15,0.002756225
59,18,0.006634277
59,21,0.01379674
59,24,0.02562994
59,27,0.04352668
59,30,0.06873243
59,33,0.1022209
59,36,0.1446153
59,39,0.1961581
59,42,0.2567222
59,45,0.325855
59,48,0.4028418
59,51,0.4867775
59,54,0.576637
59,57,0.6713399
59,60,0.7698027
59,63,0.8709803
59,66,0.9738953
59,69,1.077657
59,72,1.181471
59,75,1.284641
59,78,1.386571
59,81,1.486753
59,84,1.584764
59,87,1.680257
59,90,1.772951
59,93,1.862618
59,96,1.949083
59,99,2.032208
59,102,2.11189
59,105,2.188055
59,108,2.260648
59,111,2.329636
59,114,2.395
59,117,2.456733
59,120,2.514838
59,135,2.751634
59,150,2.902596
59,165,2.976454
59,180,2.986962
59,195,2.951828
59,210,2.889379
59,225,2.814788
59,240,2.738126
59,255,2.664678
59,270,2.596444
59,285,2.533642
59,300,2.475733
59,315,2.421965
59,330,2.371619
59,345,2.324086
59,360,2.278881
59,375,2.235624
59,390,2.194025
59,405,2.153858
59,420,2.114951
59,435,2.077168
59,450,2.040405
59,465,2.004576
59,480,1.969614
59,495,1.935462
59,510,1.902076
59,525,1.869416
59,540,1.837448
59,555,1.806144
59,570,1.775479
59,585,1.74543
59,600,1.715976
59,615,1.687101
59,630,1.658786
59,645,1.631016
59,660,1.603778
59,675,1.577057
59,690,1.550841
59,705,1.525118
59,720,1.499877
59,735,1.475107
59,750,1.450797
59,765,1.426937
59,780,1.403518
59,795,1.380531
59,810,1.357966
59,825,1.335814
59,840,1.314068
59,855,1.292719
59,870,1.27176
59,885,1.251181
59,900,1.230976
59,915,1.211137
59,930,1.191657
59,945,1.172528
59,960,1.153744
59,975,1.135299
59,990,1.117184
59,1005,1.099394
59,1020,1.081923
59,1035,1.064764
59,1050,1.047911
59,1065,1.031358
59,1080,1.015099
59,1095,0.9991283
59,1110,0.9834405
59,1125,0.9680299
59,1140,0.9528912
59,1155,0.9380189
59,1170,0.923408
59,1185,0.9090533
59,1200,0.8949499
59,1215,0.8810928
59,1230,0.8674772
59,1245,0.8540985
59,1260,0.840952
59,1275,0.8280333
59,1290,0.8153379
59,1305,0.8028615
59,1320,0.7905998
59,1335,0.7785488
59,1350,0.7667043
59,1365,0.7550623
59,1380,0.7436189
59,1395,0.7323703
59,1410,0.7213128
59,1425,0.7104427
59,1440,0.6997563
60,0,0
60,3,1.242897E-06
60,6,0.000108388
60,9,0.001363924
60,12,0.007027036
60,15,0.02205603
60,18,0.05112391
60,21,0.09708167
60,24,0.1604953
60,27,0.239932
60,30,0.3325768
60,33,0.434885
60,36,0.5431254
60,39,0.6537705
60,42,0.763729
60,45,0.8704517
60,48,0.9719563
60,51,1.066791
60,54,1.15398
60,57,1.232956
60,60,1.303473
60,63,1.365559
60,66,1.419436
60,69,1.465482
60,72,1.504177
60,75,1.536072
60,78,1.561759
60,81,1.581841
60,84,1.596919
60,87,1.607575
60,90,1.614363
60,93,1.617799
60,96,1.618359
60,99,1.616474
60,102,1.612534
60,105,1.606882
60,108,1.599825
60,111,1.591626
60,114,1.582518
60,117,1.572696
60,120,1.562332
60,135,1.506634
60,150,1.451131
60,165,1.399862
60,180,1.353712
60,195,1.312381
60,210,1.275209
60,225,1.241507
60,240,1.210665
60,255,1.182183
60,270,1.155656
60,285,1.130769
60,300,1.10727
60,315,1.084963
60,330,1.063691
60,345,1.043329
60,360,1.023777
60,375,1.004954
60,390,0.9867926
60,405,0.9692374
60,420,0.9522424
60,435,0.9357684
60,450,0.9197823
60,465,0.9042552
60,480,0.8891621
60,495,0.874481
60,510,0.8601926
60,525,0.8462793
60,540,0.8327255
60,555,0.8195169
60,570,0.8066404
60,585,0.794084
60,600,0.7818363
60,615,0.7698871
60,630,0.7582265
60,645,0.7468452
60,660,0.7357344
60,675,0.7248859
60,690,0.7142917
60,705,0.7039442
60,720,0.693836
60,735,0.6839603
60,750,0.6743101
60,765,0.664879
60,780,0.6556606
60,795,0.6466489
60,810,0.6378379
60,825,0.629222
60,840,0.6207955
60,855,0.6125531
60,870,0.6044893
60,885,0.5965993
60,900,0.5888781
60,915,0.5813207
60,930,0.5739226
60,945,0.5666791
60,960,0.5595858
60,975,0.5526384
60,990,0.5458326
60,1005,0.5391645
60,1020,0.53263
60,1035,0.5262253
60,1050,0.5199466
60,1065,0.5137903
60,1080,0.5077528
60,1095,0.5018306
60,1110,0.4960204
60,1125,0.4903189
60,1140,0.4847229
60,1155,0.4792294
60,1170,0.4738354
60,1185,0.468538
60,1200,0.4633342
60,1215,0.4582215
60,1230,0.4531971
60,1245,0.4482585
60,1260,0.4434031
60,1275,0.4386285
60,1290,0.4339323
60,1305,0.4293123
60,1320,0.4247663
60,1335,0.4202921
60,1350,0.4158876
60,1365,0.4115508
60,1380,0.4072798
60,1395,0.4030726
60,1410,0.3989275
60,1425,0.3948426
60,1440,0.3908162
61,0,0
61,3,2.958185E-07
61,6,1.314391E-05
61,9,0.0001162175
61,12,0.0005734366
61,15,0.00198285
61,18,0.005348707
61,21,0.01203841
61,24,0.02364605
61,27,0.04180958
61,30,0.06802986
61,33,0.1035238
61,36,0.149131
61,39,0.205274
61,42,0.2719647
61,45,0.3488464
61,48,0.4352565
61,51,0.5302991
61,54,0.632918
61,57,0.7419642
61,60,0.856253
61,63,0.9746104
61,66,1.095908
61,69,1.219086
61,72,1.343173
61,75,1.467287
61,78,1.590644
61,81,1.712553
61,84,1.832409
61,87,1.949692
61,90,2.063956
61,93,2.174822
61,96,2.281968
61,99,2.385127
61,102,2.484076
61,105,2.578633
61,108,2.66865
61,111,2.754009
61,114,2.834621
61,117,2.910422
61,120,2.98137
61,135,3.263276
61,150,3.428939
61,165,3.494114
61,180,3.482962
61,195,3.422495
61,210,3.336338
61,225,3.241188
61,240,3.146739
61,255,3.057534
61,270,2.97505
61,285,2.899224
61,300,2.829359
61,315,2.764589
61,330,2.704088
61,345,2.647141
61,360,2.593165
61,375,2.541693
61,390,2.492358
61,405,2.444872
61,420,2.399009
61,435,2.354592
61,450,2.311477
61,465,2.269551
61,480,2.22872
61,495,2.188907
61,510,2.150048
61,525,2.112089
61,540,2.074982
61,555,2.038687
61,570,2.003169
61,585,1.968397
61,600,1.934342
61,615,1.90098
61,630,1.868288
61,645,1.836245
61,660,1.804832
61,675,1.774032
61,690,1.743827
61,705,1.714203
61,720,1.685146
61,735,1.65664
61,750,1.628675
61,765,1.601236
61,780,1.574313
61,795,1.547894
61,810,1.521967
61,825,1.496524
61,840,1.471553
61,855,1.447044
61,870,1.422988
61,885,1.399376
61,900,1.376199
61,915,1.353448
61,930,1.331113
61,945,1.309188
61,960,1.287664
61,975,1.266533
61,990,1.245786
61,1005,1.225417
61,1020,1.205418
61,1035,1.185781
61,1050,1.1665
61,1065,1.147568
61,1080,1.128977
61,1095,1.110721
61,1110,1.092793
61,1125,1.075188
61,1140,1.057898
61,1155,1.040918
61,1170,1.024241
61,1185,1.007861
61,1200,0.9917735
61,1215,0.9759718
61,1230,0.9604505
61,1245,0.9452042
61,1260,0.9302275
61,1275,0.9155151
61,1290,0.901062
61,1305,0.8868631
61,1320,0.8729134
61,1335,0.859208
