"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
5,10005,0.01484361
5,10020,0.01468572
5,10035,0.01452955
5,10050,0.01437506
5,10065,0.01422225
5,10080,0.01407109
5,10095,0.01392157
5,10110,0.01377366
5,10125,0.01362736
5,10140,0.01348264
5,10155,0.01333948
5,10170,0.01319788
5,10185,0.0130578
5,10200,0.01291924
6,0,0
6,3,0.002506846
6,6,0.05002213
6,9,0.2083833
6,12,0.5055937
6,15,0.9425006
6,18,1.50666
6,21,2.179793
6,24,2.941794
6,27,3.772874
6,30,4.654608
6,33,5.570513
6,36,6.506281
6,39,7.449781
6,42,8.390967
6,45,9.321673
6,48,10.23534
6,51,11.12675
6,54,11.99179
6,57,12.82718
6,60,13.63033
6,63,14.39914
6,66,15.13193
6,69,15.82732
6,72,16.48424
6,75,17.1019
6,78,17.6798
6,81,18.21774
6,84,18.71587
6,87,19.17469
6,90,19.59507
6,93,19.97821
6,96,20.32561
6,99,20.63903
6,102,20.92041
6,105,21.17184
6,108,21.39543
6,111,21.59332
6,114,21.76761
6,117,21.92034
6,120,22.05343
6,135,22.48369
6,150,22.6427
6,165,22.64132
6,180,22.5453
6,195,22.39528
6,210,22.21664
6,225,22.02475
6,240,21.82828
6,255,21.63156
6,270,21.43636
6,285,21.24318
6,300,21.05196
6,315,20.86252
6,330,20.67469
6,345,20.48836
6,360,20.30347
6,375,20.12002
6,390,19.93802
6,405,19.75749
6,420,19.57847
6,435,19.40098
6,450,19.22505
6,465,19.05071
6,480,18.87797
6,495,18.70683
6,510,18.53732
6,525,18.36943
6,540,18.20316
6,555,18.03851
6,570,17.87547
6,585,17.71404
6,600,17.5542
6,615,17.39594
6,630,17.23926
6,645,17.08414
6,660,16.93056
6,675,16.7785
6,690,16.62797
6,705,16.47893
6,720,16.33138
6,735,16.18529
6,750,16.04066
6,765,15.89746
6,780,15.75568
6,795,15.6153
6,810,15.47631
6,825,15.3387
6,840,15.20244
6,855,15.06752
6,870,14.93392
6,885,14.80163
6,900,14.67064
6,915,14.54093
6,930,14.41247
6,945,14.28527
6,960,14.1593
6,975,14.03455
6,990,13.91101
6,1005,13.78866
6,1020,13.66748
6,1035,13.54747
6,1050,13.42861
6,1065,13.31088
6,1080,13.19428
6,1095,13.07878
6,1110,12.96439
6,1125,12.85107
6,1140,12.73883
6,1155,12.62765
6,1170,12.51751
6,1185,12.40841
6,1200,12.30033
6,1215,12.19327
6,1230,12.0872
6,1245,11.98212
6,1260,11.87802
6,1275,11.77488
6,1290,11.6727
6,1305,11.57146
6,1320,11.47116
6,1335,11.37177
6,1350,11.2733
6,1365,11.17574
6,1380,11.07906
6,1395,10.98327
6,1410,10.88835
6,1425,10.79429
6,1440,10.70109
6,1455,10.60873
6,1470,10.5172
6,1485,10.42651
6,1500,10.33662
6,1515,10.24755
6,1530,10.15927
6,1545,10.07179
6,1560,9.985088
6,1575,9.89916
6,1590,9.813998
6,1605,9.729593
6,1620,9.645939
6,1635,9.563026
6,1650,9.480847
6,1665,9.399395
6,1680,9.318662
6,1695,9.23864
6,1710,9.159322
6,1725,9.080701
6,1740,9.002769
6,1755,8.925521
6,1770,8.848949
6,1785,8.773046
6,1800,8.697804
6,1815,8.623219
6,1830,8.549283
6,1845,8.47599
6,1860,8.403333
6,1875,8.331306
6,1890,8.259903
6,1905,8.189117
6,1920,8.118944
6,1935,8.049376
6,1950,7.980409
6,1965,7.912035
6,1980,7.84425
6,1995,7.777048
6,2010,7.710423
6,2025,7.64437
6,2040,7.578883
6,2055,7.513957
6,2070,7.449587
6,2085,7.385767
6,2100,7.322493
6,2115,7.259759
6,2130,7.197561
6,2145,7.135892
6,2160,7.074749
6,2175,7.014128
6,2190,6.954021
6,2205,6.894426
6,2220,6.835338
6,2235,6.776751
6,2250,6.718662
6,2265,6.661065
6,2280,6.603957
6,2295,6.547334
6,2310,6.491189
6,2325,6.435521
6,2340,6.380323
6,2355,6.325593
6,2370,6.271326
6,2385,6.217517
6,2400,6.164164
6,2415,6.111261
6,2430,6.058805
6,2445,6.006792
6,2460,5.955218
6,2475,5.90408
6,2490,5.853373
6,2505,5.803094
6,2520,5.753239
6,2535,5.703804
6,2550,5.654787
6,2565,5.606182
6,2580,5.557987
6,2595,5.510199
6,2610,5.462813
6,2625,5.415826
6,2640,5.369236
6,2655,5.323038
6,2670,5.277229
6,2685,5.231807
6,2700,5.186767
6,2715,5.142106
6,2730,5.097822
6,2745,5.053911
6,2760,5.010369
6,2775,4.967195
6,2790,4.924385
6,2805,4.881935
6,2820,4.839843
6,2835,4.798106
6,2850,4.756721
6,2865,4.715684
6,2880,4.674994
6,2895,4.634646
6,2910,4.594639
6,2925,4.55497
6,2940,4.515635
6,2955,4.476632
6,2970,4.437958
6,2985,4.39961
6,3000,4.361587
6,3015,4.323884
6,3030,4.2865
6,3045,4.249431
6,3060,4.212676
6,3075,4.176231
6,3090,4.140094
6,3105,4.104263
6,3120,4.068735
6,3135,4.033507
6,3150,3.998578
6,3165,3.963944
6,3180,3.929603
6,3195,3.895553
6,3210,3.861792
6,3225,3.828316
6,3240,3.795124
6,3255,3.762214
6,3270,3.729583
6,3285,3.697228
6,3300,3.665148
6,3315,3.63334
6,3330,3.601802
6,3345,3.570532
6,3360,3.539528
6,3375,3.508787
6,3390,3.478307
6,3405,3.448087
6,3420,3.418123
6,3435,3.388415
6,3450,3.358959
6,3465,3.329755
6,3480,3.300799
6,3495,3.272089
6,3510,3.243624
6,3525,3.215402
6,3540,3.187421
6,3555,3.159678
6,3570,3.132172
6,3585,3.104901
6,3600,3.077863
6,3615,3.051055
6,3630,3.024477
6,3645,2.998126
6,3660,2.972
6,3675,2.946098
6,3690,2.920417
6,3705,2.894956
6,3720,2.869713
6,3735,2.844687
6,3750,2.819874
6,3765,2.795275
6,3780,2.770886
6,3795,2.746706
6,3810,2.722734
6,3825,2.698968
6,3840,2.675406
6,3855,2.652046
6,3870,2.628887
6,3885,2.605926
6,3900,2.583163
6,3915,2.560596
6,3930,2.538224
6,3945,2.516043
6,3960,2.494054
6,3975,2.472253
6,3990,2.450641
6,4005,2.429215
6,4020,2.407973
6,4035,2.386915
6,4050,2.366038
6,4065,2.345341
6,4080,2.324823
6,4095,2.304482
6,4110,2.284317
6,4125,2.264326
6,4140,2.244508
6,4155,2.224861
6,4170,2.205384
6,4185,2.186075
6,4200,2.166933
6,4215,2.147957
6,4230,2.129145
6,4245,2.110497
6,4260,2.092009
6,4275,2.073682
6,4290,2.055514
6,4305,2.037503
6,4320,2.019648
6,4335,2.001948
6,4350,1.984402
6,4365,1.967008
6,4380,1.949765
6,4395,1.932672
6,4410,1.915727
6,4425,1.898929
6,4440,1.882277
6,4455,1.865771
6,4470,1.849407
6,4485,1.833186
6,4500,1.817106
6,4515,1.801166
6,4530,1.785365
6,4545,1.769701
6,4560,1.754174
6,4575,1.738782
6,4590,1.723524
6,4605,1.708398
6,4620,1.693405
6,4635,1.678543
6,4650,1.66381
6,4665,1.649205
6,4680,1.634728
6,4695,1.620378
6,4710,1.606152
6,4725,1.592051
6,4740,1.578073
6,4755,1.564217
6,4770,1.550482
6,4785,1.536867
6,4800,1.523371
6,4815,1.509993
6,4830,1.496732
6,4845,1.483587
6,4860,1.470556
6,4875,1.45764
6,4890,1.444837
6,4905,1.432146
6,4920,1.419566
6,4935,1.407096
6,4950,1.394735
6,4965,1.382483
6,4980,1.370338
6,4995,1.358299
6,5010,1.346366
6,5025,1.334537
6,5040,1.322812
6,5055,1.31119
6,5070,1.299669
6,5085,1.28825
6,5100,1.276931
6,5115,1.265711
6,5130,1.254589
6,5145,1.243565
6,5160,1.232638
6,5175,1.221807
6,5190,1.211071
6,5205,1.200429
6,5220,1.18988
6,5235,1.179425
6,5250,1.169061
6,5265,1.158788
6,5280,1.148605
6,5295,1.138512
6,5310,1.128507
6,5325,1.118591
6,5340,1.108761
6,5355,1.099018
6,5370,1.089361
6,5385,1.079788
6,5400,1.0703
6,5415,1.060895
6,5430,1.051573
6,5445,1.042333
6,5460,1.033174
6,5475,1.024096
6,5490,1.015098
6,5505,1.006178
6,5520,0.9973378
6,5535,0.9885749
6,5550,0.9798891
6,5565,0.9712799
6,5580,0.9627463
6,5595,0.954288
6,5610,0.9459041
6,5625,0.9375941
6,5640,0.9293572
6,5655,0.9211929
6,5670,0.9131005
6,5685,0.9050794
6,5700,0.8971289
6,5715,0.8892485
6,5730,0.8814375
6,5745,0.8736954
6,5760,0.8660215
6,5775,0.8584151
6,5790,0.8508759
6,5805,0.843403
6,5820,0.835996
6,5835,0.8286543
6,5850,0.8213774
6,5865,0.8141645
6,5880,0.8070153
6,5895,0.7999291
6,5910,0.7929053
6,5925,0.7859435
6,5940,0.7790431
6,5955,0.7722035
6,5970,0.7654242
6,5985,0.7587047
6,6000,0.7520445
6,6015,0.745443
6,6030,0.7388996
6,6045,0.7324141
6,6060,0.7259857
6,6075,0.719614
6,6090,0.7132985
6,6105,0.7070388
6,6120,0.7008342
6,6135,0.6946843
6,6150,0.6885887
6,6165,0.6825469
6,6180,0.6765584
6,6195,0.6706226
6,6210,0.6647393
6,6225,0.6589078
6,6240,0.6531278
6,6255,0.6473988
6,6270,0.6417204
6,6285,0.6360919
6,6300,0.6305132
6,6315,0.6249837
6,6330,0.619503
6,6345,0.6140706
6,6360,0.6086861
6,6375,0.6033491
6,6390,0.5980593
6,6405,0.5928161
6,6420,0.5876191
6,6435,0.582468
6,6450,0.5773623
6,6465,0.5723017
6,6480,0.5672857
6,6495,0.562314
6,6510,0.5573861
6,6525,0.5525017
6,6540,0.5476604
6,6555,0.5428617
6,6570,0.5381054
6,6585,0.5333911
6,6600,0.5287184
6,6615,0.5240868
6,6630,0.5194961
6,6645,0.5149459
6,6660,0.5104359
6,6675,0.5059656
6,6690,0.5015347
6,6705,0.4971429
6,6720,0.4927899
6,6735,0.4884752
6,6750,0.4841986
6,6765,0.4799597
6,6780,0.4757581
6,6795,0.4715936
6,6810,0.4674659
6,6825,0.4633745
6,6840,0.4593192
6,6855,0.4552997
6,6870,0.4513156
6,6885,0.4473666
6,6900,0.4434524
6,6915,0.4395728
6,6930,0.4357273
6,6945,0.4319157
6,6960,0.4281378
6,6975,0.4243931
6,6990,0.4206814
6,7005,0.4170025
6,7020,0.4133559
6,7035,0.4097415
6,7050,0.406159
6,7065,0.402608
6,7080,0.3990883
6,7095,0.3955996
6,7110,0.3921416
6,7125,0.3887141
6,7140,0.3853168
6,7155,0.3819495
6,7170,0.3786118
6,7185,0.3753035
6,7200,0.3720243
6,7215,0.368774
6,7230,0.3655523
6,7245,0.362359
6,7260,0.3591939
6,7275,0.3560566
6,7290,0.3529469
6,7305,0.3498646
6,7320,0.3468094
6,7335,0.3437811
6,7350,0.3407795
6,7365,0.3378043
6,7380,0.3348553
6,7395,0.3319322
6,7410,0.3290349
6,7425,0.3261631
6,7440,0.3233165
6,7455,0.320495
6,7470,0.3176983
6,7485,0.3149262
6,7500,0.3121785
6,7515,0.309455
6,7530,0.3067554
6,7545,0.3040796
6,7560,0.3014273
6,7575,0.2987984
6,7590,0.2961925
6,7605,0.2936096
6,7620,0.2910493
6,7635,0.2885116
6,7650,0.2859962
6,7665,0.2835029
6,7680,0.2810315
6,7695,0.2785819
6,7710,0.2761538
6,7725,0.273747
6,7740,0.2713614
6,7755,0.2689967
6,7770,0.2666528
6,7785,0.2643295
6,7800,0.2620266
6,7815,0.259744
6,7830,0.2574814
6,7845,0.2552387
6,7860,0.2530156
6,7875,0.2508121
6,7890,0.2486279
6,7905,0.246463
6,7920,0.244317
6,7935,0.2421899
6,7950,0.2400814
6,7965,0.2379915
6,7980,0.2359199
6,7995,0.2338665
6,8010,0.2318311
6,8025,0.2298135
6,8040,0.2278137
6,8055,0.2258314
6,8070,0.2238665
6,8085,0.2219189
6,8100,0.2199883
6,8115,0.2180747
6,8130,0.2161778
6,8145,0.2142976
6,8160,0.2124339
6,8175,0.2105865
6,8190,0.2087553
6,8205,0.2069402
6,8220,0.205141
6,8235,0.2033576
6,8250,0.2015898
6,8265,0.1998374
6,8280,0.1981005
6,8295,0.1963788
6,8310,0.1946721
6,8325,0.1929804
6,8340,0.1913036
6,8355,0.1896414
6,8370,0.1879938
6,8385,0.1863606
6,8400,0.1847417
6,8415,0.183137
6,8430,0.1815463
6,8445,0.1799696
6,8460,0.1784067
6,8475,0.1768575
6,8490,0.1753218
6,8505,0.1737996
6,8520,0.1722907
6,8535,0.170795
6,8550,0.1693124
6,8565,0.1678427
6,8580,0.166386
6,8595,0.1649419
6,8610,0.1635105
6,8625,0.1620917
6,8640,0.1606852
6,8655,0.1592911
6,8670,0.1579091
6,8685,0.1565392
6,8700,0.1551813
6,8715,0.1538353
6,8730,0.152501
6,8745,0.1511784
6,8760,0.1498674
6,8775,0.1485679
6,8790,0.1472796
6,8805,0.1460027
6,8820,0.1447369
6,8835,0.1434821
6,8850,0.1422384
6,8865,0.1410055
6,8880,0.1397833
6,8895,0.1385719
6,8910,0.137371
6,8925,0.1361806
6,8940,0.1350006
6,8955,0.1338309
6,8970,0.1326715
6,8985,0.1315221
6,9000,0.1303828
6,9015,0.1292534
6,9030,0.1281339
6,9045,0.1270242
6,9060,0.1259241
6,9075,0.1248337
6,9090,0.1237527
6,9105,0.1226812
6,9120,0.1216191
6,9135,0.1205662
6,9150,0.1195225
6,9165,0.1184878
6,9180,0.1174623
6,9195,0.1164456
6,9210,0.1154379
6,9225,0.1144389
6,9240,0.1134486
6,9255,0.112467
6,9270,0.1114939
6,9285,0.1105293
6,9300,0.1095731
6,9315,0.1086252
6,9330,0.1076856
6,9345,0.1067542
6,9360,0.1058309
6,9375,0.1049157
6,9390,0.1040084
6,9405,0.103109
6,9420,0.1022175
6,9435,0.1013337
6,9450,0.1004576
6,9465,0.09958917
6,9480,0.09872828
6,9495,0.09787489
6,9510,0.09702893
6,9525,0.09619033
6,9540,0.09535904
6,9555,0.09453498
6,9570,0.0937181
6,9585,0.09290832
6,9600,0.09210558
6,9615,0.09130984
6,9630,0.09052102
6,9645,0.08973906
6,9660,0.0889639
6,9675,0.08819549
6,9690,0.08743376
6,9705,0.08667865
6,9720,0.08593012
6,9735,0.08518809
6,9750,0.08445252
6,9765,0.08372334
6,9780,0.0830005
6,9795,0.08228394
6,9810,0.08157361
6,9825,0.08086946
6,9840,0.08017143
6,9855,0.07947946
6,9870,0.07879351
6,9885,0.07811352
6,9900,0.07743943
6,9915,0.07677121
6,9930,0.07610878
6,9945,0.07545212
6,9960,0.07480115
6,9975,0.07415584
6,9990,0.07351614
6,10005,0.07288199
6,10020,0.07225335
6,10035,0.07163016
6,10050,0.07101239
6,10065,0.07039998
6,10080,0.06979288
6,10095,0.06919106
6,10110,0.06859446
6,10125,0.06800304
6,10140,0.06741674
6,10155,0.06683555
6,10170,0.06625938
6,10185,0.06568822
6,10200,0.06512202
7,0,0
7,3,0.0007097353
7,6,0.01593851
7,9,0.07317053
7,12,0.1933486
7,15,0.3878221
7,18,0.6601386
7,21,1.008206
7,24,1.426191
7,27,1.906001
7,30,2.438379
7,33,3.013688
7,36,3.622424
7,39,4.255558
7,42,4.904733
7,45,5.562362
7,48,6.22166
7,51,6.87664
7,54,7.522078
7,57,8.153462
7,60,8.766953
7,63,9.359332
7,66,9.927963
7,69,10.47074
7,72,10.98605
7,75,11.47273
7,78,11.93003
7,81,12.35757
7,84,12.75531
7,87,13.12351
7,90,13.46268
7,93,13.77357
7,96,14.05711
7,99,14.3144
7,102,14.54663
7,105,14.75513
7,108,14.94126
7,111,15.10646
7,114,15.25217
7,117,15.37983
7,120,15.49088
7,135,15.84411
7,150,15.96691
7,165,15.96709
7,180,15.90941
7,195,15.82775
7,210,15.7378
7,225,15.64602
7,240,15.55465
7,255,15.46422
7,270,15.37467
7,285,15.28581
7,300,15.19746
7,315,15.1095
7,330,15.02187
7,345,14.93458
7,360,14.84762
7,375,14.76104
7,390,14.67488
7,405,14.58916
7,420,14.50394
7,435,14.41923
7,450,14.33508
7,465,14.2515
7,480,14.16851
7,495,14.08613
7,510,14.00437
7,525,13.92324
7,540,13.84274
7,555,13.76287
7,570,13.68364
7,585,13.60504
7,600,13.52707
7,615,13.44973
7,630,13.37301
7,645,13.29692
7,660,13.22143
7,675,13.14655
7,690,13.07227
7,705,12.99858
7,720,12.92548
7,735,12.85296
7,750,12.781
7,765,12.70961
7,780,12.63878
7,795,12.56848
7,810,12.49873
7,825,12.42951
7,840,12.36081
7,855,12.29263
7,870,12.22496
7,885,12.15778
7,900,12.0911
7,915,12.0249
7,930,11.95918
7,945,11.89393
7,960,11.82915
7,975,11.76482
7,990,11.70093
7,1005,11.63749
7,1020,11.57449
7,1035,11.51191
7,1050,11.44976
7,1065,11.38802
7,1080,11.32669
7,1095,11.26576
7,1110,11.20523
7,1125,11.14509
7,1140,11.08533
7,1155,11.02595
7,1170,10.96695
7,1185,10.90831
7,1200,10.85004
7,1215,10.79212
7,1230,10.73455
7,1245,10.67733
7,1260,10.62045
7,1275,10.56391
7,1290,10.5077
7,1305,10.45181
7,1320,10.39625
7,1335,10.34101
7,1350,10.28607
7,1365,10.23145
7,1380,10.17713
7,1395,10.12311
7,1410,10.06939
7,1425,10.01596
7,1440,9.962824
7,1455,9.909969
7,1470,9.857397
7,1485,9.805101
7,1500,9.753081
7,1515,9.701332
7,1530,9.649851
7,1545,9.598634
7,1560,9.547679
7,1575,9.496983
7,1590,9.446541
7,1605,9.396353
7,1620,9.346415
7,1635,9.296723
7,1650,9.247277
7,1665,9.198072
7,1680,9.149108
7,1695,9.10038
7,1710,9.051887
7,1725,9.003626
7,1740,8.955595
7,1755,8.907793
7,1770,8.860216
7,1785,8.812863
7,1800,8.765733
7,1815,8.718822
7,1830,8.672129
7,1845,8.625652
7,1860,8.57939
7,1875,8.53334
7,1890,8.487502
7,1905,8.441874
7,1920,8.396453
7,1935,8.351238
7,1950,8.306229
7,1965,8.261423
7,1980,8.216819
7,1995,8.172416
7,2010,8.128212
7,2025,8.084208
7,2040,8.040399
7,2055,7.996786
7,2070,7.953368
7,2085,7.910144
7,2100,7.867112
7,2115,7.824271
7,2130,7.781621
7,2145,7.73916
7,2160,7.696887
7,2175,7.654802
7,2190,7.612903
7,2205,7.57119
7,2220,7.529662
7,2235,7.488318
7,2250,7.447157
7,2265,7.406178
7,2280,7.365381
7,2295,7.324765
7,2310,7.284329
7,2325,7.244072
7,2340,7.203995
7,2355,7.164095
7,2370,7.124372
7,2385,7.084827
7,2400,7.045458
7,2415,7.006264
7,2430,6.967245
7,2445,6.928401
7,2460,6.88973
7,2475,6.851233
7,2490,6.812909
7,2505,6.774756
7,2520,6.736776
7,2535,6.698967
7,2550,6.661328
7,2565,6.62386
7,2580,6.586562
7,2595,6.549433
7,2610,6.512472
7,2625,6.47568
7,2640,6.439056
7,2655,6.4026
7,2670,6.366311
7,2685,6.330188
7,2700,6.294231
7,2715,6.25844
7,2730,6.222815
7,2745,6.187354
7,2760,6.152059
7,2775,6.116927
7,2790,6.081959
7,2805,6.047154
7,2820,6.012513
7,2835,5.978034
7,2850,5.943717
7,2865,5.909562
7,2880,5.875568
7,2895,5.841735
7,2910,5.808063
7,2925,5.774551
7,2940,5.741199
7,2955,5.708007
7,2970,5.674974
7,2985,5.6421
7,3000,5.609384
7,3015,5.576826
7,3030,5.544425
7,3045,5.512182
7,3060,5.480095
7,3075,5.448165
7,3090,5.416391
7,3105,5.384773
7,3120,5.35331
7,3135,5.322001
7,3150,5.290848
7,3165,5.259849
7,3180,5.229003
7,3195,5.19831
7,3210,5.167771
7,3225,5.137384
7,3240,5.107149
7,3255,5.077066
7,3270,5.047134
7,3285,5.017354
7,3300,4.987723
7,3315,4.958243
7,3330,4.928913
7,3345,4.899732
7,3360,4.870699
7,3375,4.841815
7,3390,4.81308
7,3405,4.784492
7,3420,4.756051
7,3435,4.727757
7,3450,4.699609
7,3465,4.671607
7,3480,4.64375
7,3495,4.616039
7,3510,4.588472
7,3525,4.561049
7,3540,4.53377
7,3555,4.506634
7,3570,4.479641
7,3585,4.452791
7,3600,4.426082
7,3615,4.399515
7,3630,4.373089
7,3645,4.346803
7,3660,4.320658
7,3675,4.294652
7,3690,4.268785
7,3705,4.243057
7,3720,4.217467
7,3735,4.192015
7,3750,4.1667
7,3765,4.141522
7,3780,4.11648
7,3795,4.091574
7,3810,4.066803
7,3825,4.042168
7,3840,4.017666
7,3855,3.993299
7,3870,3.969065
7,3885,3.944964
7,3900,3.920995
7,3915,3.897158
7,3930,3.873453
7,3945,3.849878
7,3960,3.826434
7,3975,3.80312
7,3990,3.779936
7,4005,3.75688
7,4020,3.733953
7,4035,3.711154
7,4050,3.688482
7,4065,3.665937
7,4080,3.643518
7,4095,3.621226
7,4110,3.599058
7,4125,3.577016
7,4140,3.555098
7,4155,3.533304
7,4170,3.511633
7,4185,3.490085
7,4200,3.468659
7,4215,3.447356
7,4230,3.426173
7,4245,3.405111
7,4260,3.384169
7,4275,3.363348
7,4290,3.342645
7,4305,3.322061
7,4320,3.301595
7,4335,3.281247
7,4350,3.261016
7,4365,3.240901
7,4380,3.220903
7,4395,3.20102
7,4410,3.181252
7,4425,3.161599
7,4440,3.14206
7,4455,3.122634
7,4470,3.103321
7,4485,3.08412
7,4500,3.065032
7,4515,3.046055
7,4530,3.027188
7,4545,3.008432
7,4560,2.989786
7,4575,2.97125
7,4590,2.952821
7,4605,2.934502
7,4620,2.91629
7,4635,2.898185
7,4650,2.880187
7,4665,2.862295
7,4680,2.844509
7,4695,2.826828
7,4710,2.809252
7,4725,2.791779
7,4740,2.774411
7,4755,2.757145
7,4770,2.739982
7,4785,2.722921
7,4800,2.705962
7,4815,2.689104
7,4830,2.672346
7,4845,2.655689
7,4860,2.639131
7,4875,2.622672
7,4890,2.606311
7,4905,2.590049
7,4920,2.573884
7,4935,2.557816
7,4950,2.541844
7,4965,2.525969
7,4980,2.510189
7,4995,2.494503
7,5010,2.478913
7,5025,2.463417
7,5040,2.448014
7,5055,2.432704
7,5070,2.417487
7,5085,2.402361
7,5100,2.387328
7,5115,2.372385
7,5130,2.357533
7,5145,2.342771
7,5160,2.328099
7,5175,2.313515
7,5190,2.299021
7,5205,2.284614
7,5220,2.270296
7,5235,2.256064
7,5250,2.241919
7,5265,2.227861
7,5280,2.213888
7,5295,2.200001
7,5310,2.186198
7,5325,2.17248
7,5340,2.158846
7,5355,2.145295
7,5370,2.131828
7,5385,2.118443
7,5400,2.105139
7,5415,2.091918
7,5430,2.078778
7,5445,2.065718
7,5460,2.052739
7,5475,2.039839
7,5490,2.027019
7,5505,2.014278
7,5520,2.001615
7,5535,1.98903
7,5550,1.976523
7,5565,1.964093
7,5580,1.951739
7,5595,1.939462
7,5610,1.927261
7,5625,1.915135
7,5640,1.903084
7,5655,1.891108
7,5670,1.879205
7,5685,1.867377
7,5700,1.855621
7,5715,1.843939
7,5730,1.832329
7,5745,1.820791
7,5760,1.809324
7,5775,1.797929
7,5790,1.786604
7,5805,1.775349
7,5820,1.764165
7,5835,1.75305
7,5850,1.742004
7,5865,1.731027
7,5880,1.720118
7,5895,1.709277
7,5910,1.698504
7,5925,1.687797
7,5940,1.677158
7,5955,1.666584
7,5970,1.656077
7,5985,1.645635
7,6000,1.635258
7,6015,1.624946
7,6030,1.614699
7,6045,1.604515
7,6060,1.594395
7,6075,1.584338
7,6090,1.574344
7,6105,1.564413
7,6120,1.554543
7,6135,1.544736
7,6150,1.534989
7,6165,1.525304
7,6180,1.515679
7,6195,1.506115
7,6210,1.49661
7,6225,1.487165
7,6240,1.47778
7,6255,1.468453
7,6270,1.459184
7,6285,1.449974
7,6300,1.440821
7,6315,1.431726
7,6330,1.422688
7,6345,1.413706
7,6360,1.404781
7,6375,1.395912
7,6390,1.387099
7,6405,1.378341
7,6420,1.369638
7,6435,1.36099
7,6450,1.352396
7,6465,1.343856
7,6480,1.33537
7,6495,1.326937
7,6510,1.318558
7,6525,1.310231
7,6540,1.301956
7,6555,1.293733
7,6570,1.285563
7,6585,1.277443
7,6600,1.269375
7,6615,1.261358
7,6630,1.253391
7,6645,1.245474
7,6660,1.237607
7,6675,1.22979
7,6690,1.222022
7,6705,1.214303
7,6720,1.206632
7,6735,1.19901
7,6750,1.191436
7,6765,1.18391
7,6780,1.176431
7,6795,1.168999
7,6810,1.161614
7,6825,1.154276
7,6840,1.146984
7,6855,1.139739
7,6870,1.132538
7,6885,1.125384
7,6900,1.118274
7,6915,1.11121
7,6930,1.10419
7,6945,1.097214
7,6960,1.090282
7,6975,1.083395
7,6990,1.07655
7,7005,1.069749
7,7020,1.062991
7,7035,1.056275
7,7050,1.049602
7,7065,1.042971
7,7080,1.036383
7,7095,1.029835
7,7110,1.023329
7,7125,1.016865
7,7140,1.010441
7,7155,1.004057
7,7170,0.9977143
7,7185,0.9914114
7,7200,0.9851484
7,7215,0.978925
7,7230,0.9727409
7,7245,0.966596
7,7260,0.9604899
7,7275,0.9544225
7,7290,0.9483934
7,7305,0.9424025
7,7320,0.9364495
7,7335,0.9305341
7,7350,0.9246562
7,7365,0.9188154
7,7380,0.9130116
7,7395,0.9072446
7,7410,0.901514
7,7425,0.8958197
7,7440,0.8901614
7,7455,0.8845389
7,7470,0.8789521
7,7485,0.8734006
7,7500,0.8678842
7,7515,0.8624027
7,7530,0.8569559
7,7545,0.8515437
7,7560,0.8461657
7,7575,0.8408217
7,7590,0.8355115
7,7605,0.830235
7,7620,0.8249919
7,7635,0.819782
7,7650,0.814605
7,7665,0.8094608
7,7680,0.8043492
7,7695,0.79927
7,7710,0.794223
7,7725,0.7892078
7,7740,0.7842245
7,7755,0.7792727
7,7770,0.7743523
7,7785,0.7694629
7,7800,0.7646046
7,7815,0.7597771
7,7830,0.7549801
7,7845,0.7502135
7,7860,0.7454771
7,7875,0.7407706
7,7890,0.7360941
7,7905,0.731447
7,7920,0.7268295
7,7935,0.7222412
7,7950,0.7176819
7,7965,0.7131515
7,7980,0.7086498
7,7995,0.7041765
7,8010,0.6997317
7,8025,0.695315
7,8040,0.6909263
7,8055,0.6865653
7,8070,0.682232
7,8085,0.6779261
7,8100,0.6736474
7,8115,0.6693959
7,8130,0.6651713
7,8145,0.6609734
7,8160,0.6568022
7,8175,0.6526573
7,8190,0.6485388
7,8205,0.6444463
7,8220,0.6403797
7,8235,0.6363388
7,8250,0.6323236
7,8265,0.6283337
7,8280,0.6243691
7,8295,0.6204297
7,8310,0.6165152
7,8325,0.6126254
7,8340,0.6087604
7,8355,0.6049197
7,8370,0.6011034
7,8385,0.5973113
7,8400,0.5935432
7,8415,0.5897989
7,8430,0.5860783
7,8445,0.5823814
7,8460,0.5787078
7,8475,0.5750574
7,8490,0.5714302
7,8505,0.5678259
7,8520,0.5642445
7,8535,0.5606857
7,8550,0.5571495
7,8565,0.5536357
7,8580,0.550144
7,8595,0.5466745
7,8610,0.543227
7,8625,0.5398012
7,8640,0.5363972
7,8655,0.5330148
7,8670,0.5296537
7,8685,0.5263139
7,8700,0.5229952
7,8715,0.5196975
7,8730,0.5164208
7,8745,0.5131647
7,8760,0.5099293
7,8775,0.5067143
7,8790,0.5035197
7,8805,0.5003453
7,8820,0.497191
7,8835,0.4940566
7,8850,0.4909422
7,8865,0.4878473
7,8880,0.4847721
7,8895,0.4817163
7,8910,0.4786799
7,8925,0.4756627
7,8940,0.4726646
7,8955,0.4696854
7,8970,0.4667251
7,8985,0.4637835
7,9000,0.4608605
7,9015,0.457956
7,9030,0.4550699
7,9045,0.4522021
7,9060,0.4493524
7,9075,0.4465207
7,9090,0.4437069
7,9105,0.4409109
7,9120,0.4381326
7,9135,0.4353719
7,9150,0.4326287
7,9165,0.4299028
