"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
49,0,0
49,3,4.109137E-07
49,6,1.856503E-05
49,9,0.0001496631
49,12,0.0006744248
49,15,0.002185094
49,18,0.005635538
49,21,0.01228146
49,24,0.02353617
49,27,0.04079153
49,30,0.06525045
49,33,0.09780199
49,36,0.1389529
49,39,0.1888123
49,42,0.2471194
49,45,0.3133008
49,48,0.3865419
49,51,0.4658614
49,54,0.5501822
49,57,0.6383911
49,60,0.7293873
49,63,0.8221172
49,66,0.9155994
49,69,1.00894
49,72,1.101341
49,75,1.192098
49,78,1.280605
49,81,1.36634
49,84,1.448868
49,87,1.527825
49,90,1.602916
49,93,1.673906
49,96,1.74061
49,99,1.802894
49,102,1.860659
49,105,1.913847
49,108,1.96243
49,111,2.006407
49,114,2.045807
49,117,2.080678
49,120,2.111094
49,135,2.200212
49,150,2.199048
49,165,2.133327
49,180,2.030928
49,195,1.915591
49,210,1.803177
49,225,1.701656
49,240,1.613356
49,255,1.537518
49,270,1.472164
49,285,1.415136
49,300,1.364544
49,315,1.318896
49,330,1.277075
49,345,1.238268
49,360,1.201891
49,375,1.167524
49,390,1.13486
49,405,1.103673
49,420,1.073794
49,435,1.04509
49,450,1.017458
49,465,0.9908126
49,480,0.9650843
49,495,0.940214
49,510,0.9161515
49,525,0.8928527
49,540,0.8702792
49,555,0.8483967
49,570,0.8271742
49,585,0.806584
49,600,0.7866007
49,615,0.7672008
49,630,0.7483628
49,645,0.7300665
49,660,0.7122931
49,675,0.695025
49,690,0.6782454
49,705,0.6619385
49,720,0.6460893
49,735,0.6306835
49,750,0.6157072
49,765,0.6011475
49,780,0.5869916
49,795,0.5732275
49,810,0.5598434
49,825,0.546828
49,840,0.5341704
49,855,0.5218602
49,870,0.5098872
49,885,0.4982414
49,900,0.4869133
49,915,0.4758937
49,930,0.4651735
49,945,0.4547441
49,960,0.4445971
49,975,0.4347242
49,990,0.4251174
49,1005,0.4157692
49,1020,0.4066718
49,1035,0.3978182
49,1050,0.3892012
49,1065,0.3808139
49,1080,0.3726498
49,1095,0.3647023
49,1110,0.3569651
49,1125,0.3494321
49,1140,0.3420975
49,1155,0.3349554
49,1170,0.3280002
49,1185,0.3212267
49,1200,0.3146293
49,1215,0.3082032
49,1230,0.3019432
49,1245,0.2958446
49,1260,0.2899026
49,1275,0.2841128
49,1290,0.2784707
49,1305,0.272972
49,1320,0.2676126
49,1335,0.2623883
49,1350,0.2572954
49,1365,0.25233
49,1380,0.2474884
49,1395,0.242767
49,1410,0.2381623
49,1425,0.2336709
49,1440,0.2292897
50,0,0
50,3,8.683576E-07
50,6,0.0001938994
50,9,0.00258581
50,12,0.01198512
50,15,0.03315584
50,18,0.06846271
50,21,0.1175625
50,24,0.1780616
50,27,0.2464349
50,30,0.3188638
50,33,0.3918353
50,36,0.4624665
50,39,0.5286187
50,42,0.588873
50,45,0.6424313
50,48,0.6889884
50,51,0.7286085
50,54,0.761611
50,57,0.7884808
50,60,0.8097939
50,63,0.8261656
50,66,0.8382122
50,69,0.8465261
50,72,0.8516588
50,75,0.8541115
50,78,0.8543323
50,81,0.8527164
50,84,0.8496078
50,87,0.8453028
50,90,0.8400546
50,93,0.8340781
50,96,0.8275537
50,99,0.8206325
50,102,0.8134395
50,105,0.8060779
50,108,0.7986318
50,111,0.7911692
50,114,0.7837445
50,117,0.7764009
50,120,0.7691717
50,135,0.7354225
50,150,0.7062491
50,165,0.6813326
50,180,0.6598727
50,195,0.6410694
50,210,0.6242675
50,225,0.6089736
50,240,0.5948313
50,255,0.5815877
50,270,0.5690643
50,285,0.5571349
50,300,0.5457096
50,315,0.5347227
50,330,0.5241259
50,345,0.5138823
50,360,0.5039637
50,375,0.4943473
50,390,0.4850146
50,405,0.4759503
50,420,0.467141
50,435,0.4585753
50,450,0.450243
50,465,0.4421351
50,480,0.4342432
50,495,0.4265598
50,510,0.4190777
50,525,0.4117905
50,540,0.4046919
50,555,0.3977761
50,570,0.3910375
50,585,0.3844709
50,600,0.3780713
50,615,0.3718338
50,630,0.3657537
50,645,0.3598265
50,660,0.354048
50,675,0.3484139
50,690,0.3429202
50,705,0.3375629
50,720,0.3323381
50,735,0.3272423
50,750,0.3222716
50,765,0.3174228
50,780,0.3126922
50,795,0.3080765
50,810,0.3035726
50,825,0.2991772
50,840,0.2948872
50,855,0.2906997
50,870,0.2866116
50,885,0.2826202
50,900,0.2787226
50,915,0.2749161
50,930,0.2711981
50,945,0.2675659
50,960,0.2640171
50,975,0.2605492
50,990,0.2571598
50,1005,0.2538465
50,1020,0.2506072
50,1035,0.2474396
50,1050,0.2443415
50,1065,0.2413109
50,1080,0.2383458
50,1095,0.235444
50,1110,0.2326038
50,1125,0.2298232
50,1140,0.2271005
50,1155,0.2244338
50,1170,0.2218214
50,1185,0.2192617
50,1200,0.216753
50,1215,0.2142938
50,1230,0.2118825
50,1245,0.2095176
50,1260,0.2071978
50,1275,0.2049215
50,1290,0.2026874
50,1305,0.2004943
50,1320,0.1983408
50,1335,0.1962257
50,1350,0.1941479
50,1365,0.192106
50,1380,0.1900991
50,1395,0.188126
50,1410,0.1861856
50,1425,0.184277
50,1440,0.1823992
51,0,0
51,3,5.131116E-07
51,6,1.751286E-05
51,9,0.0001212043
51,12,0.0004899863
51,15,0.00148386
51,18,0.003690654
51,21,0.007919504
51,24,0.01514544
51,27,0.026422
51,30,0.04278336
51,33,0.06515277
51,36,0.09426978
51,39,0.1306434
51,42,0.1745307
51,45,0.2259389
51,48,0.2846456
51,51,0.3502327
51,54,0.4221252
51,57,0.4996343
51,60,0.5819973
51,63,0.6684143
51,66,0.7580787
51,69,0.850202
51,72,0.9440324
51,75,1.038868
51,78,1.134064
51,81,1.229038
51,84,1.32327
51,87,1.416303
51,90,1.507738
51,93,1.597229
51,96,1.684482
51,99,1.769247
51,102,1.851313
51,105,1.930506
51,108,2.00668
51,111,2.079719
51,114,2.149527
51,117,2.21603
51,120,2.27917
51,135,2.543371
51,150,2.721835
51,165,2.818886
51,180,2.843577
51,195,2.809098
51,210,2.73119
51,225,2.625629
51,240,2.50585
51,255,2.381671
51,270,2.259305
51,285,2.14213
51,300,2.031646
51,315,1.928252
51,330,1.831777
51,345,1.741785
51,360,1.657748
51,375,1.579131
51,390,1.50543
51,405,1.436187
51,420,1.370995
51,435,1.309497
51,450,1.251379
51,465,1.196366
51,480,1.144216
51,495,1.094718
51,510,1.047685
51,525,1.002949
51,540,0.9603627
51,555,0.919792
51,570,0.8811169
51,585,0.844228
51,600,0.8090257
51,615,0.7754188
51,630,0.7433231
51,645,0.712661
51,660,0.6833602
51,675,0.6553535
51,690,0.6285782
51,705,0.6029754
51,720,0.5784897
51,735,0.5550691
51,750,0.5326646
51,765,0.5112296
51,780,0.4907202
51,795,0.4710946
51,810,0.4523134
51,825,0.434339
51,840,0.4171355
51,855,0.400669
51,870,0.384907
51,885,0.3698186
51,900,0.3553743
51,915,0.341546
51,930,0.3283068
51,945,0.3156312
51,960,0.3034945
51,975,0.2918734
51,990,0.2807455
51,1005,0.2700894
51,1020,0.2598848
51,1035,0.250112
51,1050,0.2407523
51,1065,0.2317879
51,1080,0.2232017
51,1095,0.2149773
51,1110,0.2070991
51,1125,0.1995521
51,1140,0.1923219
51,1155,0.1853949
51,1170,0.178758
51,1185,0.1723985
51,1200,0.1663046
51,1215,0.1604647
51,1230,0.1548678
51,1245,0.1495035
51,1260,0.1443616
51,1275,0.1394325
51,1290,0.134707
51,1305,0.1301763
51,1320,0.1258319
51,1335,0.1216659
51,1350,0.1176704
51,1365,0.1138382
51,1380,0.110162
51,1395,0.1066352
51,1410,0.1032512
51,1425,0.100004
51,1440,0.09688755
52,0,0
52,3,7.234306E-07
52,6,2.760718E-05
52,9,0.0002277435
52,12,0.001063055
52,15,0.00348946
52,18,0.00895059
52,21,0.01917703
52,24,0.03588767
52,27,0.06050419
52,30,0.09395032
52,33,0.1365641
52,36,0.1881139
52,39,0.2478871
52,42,0.3148172
52,45,0.3876202
52,48,0.4649201
52,51,0.5453486
52,54,0.6276166
52,57,0.7105596
52,60,0.7931619
52,63,0.8745632
52,66,0.9540538
52,69,1.031062
52,72,1.105138
52,75,1.175939
52,78,1.243208
52,81,1.306761
52,84,1.366472
52,87,1.422264
52,90,1.474092
52,93,1.521945
52,96,1.56583
52,99,1.605776
52,102,1.641824
52,105,1.674028
52,108,1.702454
52,111,1.727177
52,114,1.748281
52,117,1.765865
52,120,1.780033
52,135,1.804178
52,150,1.765357
52,165,1.68735
52,180,1.593051
52,195,1.498755
52,210,1.412642
52,225,1.336919
52,240,1.270783
52,255,1.212474
52,270,1.160268
52,285,1.112792
52,300,1.069039
52,315,1.028296
52,330,0.9900594
52,345,0.9539691
52,360,0.9197585
52,375,0.8872257
52,390,0.8562121
52,405,0.8265895
52,420,0.7982513
52,435,0.7711076
52,450,0.7450805
52,465,0.7201018
52,480,0.6961114
52,495,0.6730552
52,510,0.6508849
52,525,0.6295562
52,540,0.6090288
52,555,0.5892658
52,570,0.5702329
52,585,0.5518984
52,600,0.5342326
52,615,0.5172078
52,630,0.500798
52,645,0.4849786
52,660,0.4697263
52,675,0.4550192
52,690,0.4408363
52,705,0.4271579
52,720,0.4139648
52,735,0.401239
52,750,0.3889631
52,765,0.3771205
52,780,0.3656952
52,795,0.3546721
52,810,0.3440364
52,825,0.3337741
52,840,0.3238714
52,855,0.3143155
52,870,0.3050938
52,885,0.2961941
52,900,0.2876048
52,915,0.2793148
52,930,0.2713131
52,945,0.2635894
52,960,0.2561335
52,975,0.248936
52,990,0.2419873
52,1005,0.2352786
52,1020,0.2288011
52,1035,0.2225464
52,1050,0.2165066
52,1065,0.2106737
52,1080,0.2050404
52,1095,0.1995993
52,1110,0.1943434
52,1125,0.1892662
52,1140,0.184361
52,1155,0.1796216
52,1170,0.175042
52,1185,0.1706163
52,1200,0.166339
52,1215,0.1622046
52,1230,0.158208
52,1245,0.154344
52,1260,0.1506078
52,1275,0.1469949
52,1290,0.1435006
52,1305,0.1401206
52,1320,0.1368507
52,1335,0.133687
52,1350,0.1306255
52,1365,0.1276625
52,1380,0.1247943
52,1395,0.1220176
52,1410,0.1193288
52,1425,0.1167249
52,1440,0.1142027
53,0,0
53,3,9.516971E-07
53,6,3.720844E-05
53,9,0.0002524563
53,12,0.0009515284
53,15,0.002664621
53,18,0.006180135
53,21,0.01251979
53,24,0.02286267
53,27,0.03843841
53,30,0.06041316
53,33,0.08978748
53,36,0.1273202
53,39,0.1734837
53,42,0.2284496
53,45,0.2921006
53,48,0.3640627
53,51,0.4437486
53,54,0.5304078
53,57,0.6231766
53,60,0.7211244
53,63,0.8232945
53,66,0.9287369
53,69,1.036535
53,72,1.145823
53,75,1.255801
53,78,1.365739
53,81,1.474981
53,84,1.582947
53,87,1.689127
53,90,1.79308
53,93,1.894426
53,96,1.992844
53,99,2.088061
53,102,2.179852
53,105,2.268033
53,108,2.352452
53,111,2.432992
53,114,2.50956
53,117,2.582089
53,120,2.650534
53,135,2.931107
53,150,3.111852
53,165,3.202786
53,180,3.220191
53,195,3.184225
53,210,3.115216
53,225,3.030097
53,240,2.940605
53,255,2.853495
53,270,2.771861
53,285,2.696581
53,300,2.627413
53,315,2.563659
53,330,2.504516
53,345,2.449234
53,360,2.397171
53,375,2.347806
53,390,2.300719
53,405,2.255581
53,420,2.212133
53,435,2.170171
53,450,2.129536
53,465,2.090097
53,480,2.051752
53,495,2.014416
53,510,1.97802
53,525,1.942506
53,540,1.907825
53,555,1.873935
53,570,1.840799
53,585,1.808386
53,600,1.776668
53,615,1.745619
53,630,1.715216
53,645,1.685439
53,660,1.656269
53,675,1.627689
53,690,1.599681
53,705,1.572231
53,720,1.545325
53,735,1.518948
53,750,1.493088
53,765,1.467733
53,780,1.442871
53,795,1.41849
53,810,1.39458
53,825,1.371131
53,840,1.348131
53,855,1.325572
53,870,1.303444
53,885,1.281737
53,900,1.260443
53,915,1.239553
53,930,1.219059
53,945,1.198951
53,960,1.179223
53,975,1.159865
53,990,1.140871
53,1005,1.122233
53,1020,1.103943
53,1035,1.085994
53,1050,1.068379
53,1065,1.051092
53,1080,1.034125
53,1095,1.017472
53,1110,1.001127
53,1125,0.985082
53,1140,0.9693324
53,1155,0.9538717
53,1170,0.9386938
53,1185,0.9237931
53,1200,0.9091637
53,1215,0.8948002
53,1230,0.8806972
53,1245,0.8668492
53,1260,0.853251
53,1275,0.8398977
53,1290,0.8267841
53,1305,0.8139054
53,1320,0.8012568
53,1335,0.7888335
53,1350,0.7766311
53,1365,0.764645
53,1380,0.7528709
53,1395,0.7413044
53,1410,0.7299414
53,1425,0.7187777
53,1440,0.7078093
54,0,0
54,3,1.013123E-06
54,6,6.535304E-05
54,9,0.0008025192
54,12,0.004452306
54,15,0.01529441
54,18,0.03859184
54,21,0.07891548
54,24,0.1389012
54,27,0.2188413
54,30,0.3169682
54,33,0.430109
54,36,0.5543906
54,39,0.6858253
54,42,0.8207065
54,45,0.9558327
54,48,1.088575
54,51,1.216874
54,54,1.339175
54,57,1.454345
54,60,1.561599
54,63,1.660416
54,66,1.750477
54,69,1.831614
54,72,1.903766
54,75,1.966955
54,78,2.021264
54,81,2.066826
54,84,2.10382
54,87,2.132474
54,90,2.153069
54,93,2.165942
54,96,2.171499
54,99,2.170215
54,102,2.162635
54,105,2.149376
54,108,2.131111
54,111,2.108561
54,114,2.082472
54,117,2.053593
54,120,2.022656
54,135,1.858981
54,150,1.716531
54,165,1.610525
54,180,1.533827
54,195,1.47568
54,210,1.428241
54,225,1.38694
54,240,1.349353
54,255,1.314239
54,270,1.280951
54,285,1.249136
54,300,1.218584
54,315,1.189154
54,330,1.160747
54,345,1.133283
54,360,1.106699
54,375,1.08094
54,390,1.055961
54,405,1.03172
54,420,1.008183
54,435,0.9853176
54,450,0.9630949
54,465,0.9414892
54,480,0.9204769
54,495,0.9000363
54,510,0.8801474
54,525,0.8607913
54,540,0.8419506
54,555,0.8236089
54,570,0.8057505
54,585,0.7883609
54,600,0.7714258
54,615,0.7549319
54,630,0.7388664
54,645,0.723217
54,660,0.7079718
54,675,0.6931194
54,690,0.6786488
54,705,0.6645493
54,720,0.6508106
54,735,0.6374228
54,750,0.6243762
54,765,0.6116613
54,780,0.5992691
54,795,0.5871907
54,810,0.5754176
54,825,0.5639414
54,840,0.5527538
54,855,0.5418471
54,870,0.5312136
54,885,0.5208457
54,900,0.5107362
54,915,0.5008781
54,930,0.4912644
54,945,0.4818884
54,960,0.4727436
54,975,0.4638236
54,990,0.4551224
54,1005,0.4466337
54,1020,0.4383519
54,1035,0.4302711
54,1050,0.422386
54,1065,0.414691
54,1080,0.4071809
54,1095,0.3998506
54,1110,0.3926952
54,1125,0.3857098
54,1140,0.3788897
54,1155,0.3722303
54,1170,0.3657272
54,1185,0.3593761
54,1200,0.3531727
54,1215,0.3471131
54,1230,0.3411931
54,1245,0.3354089
54,1260,0.3297568
54,1275,0.3242332
54,1290,0.3188343
54,1305,0.3135569
54,1320,0.3083976
54,1335,0.303353
54,1350,0.2984201
54,1365,0.2935957
54,1380,0.2888768
54,1395,0.2842606
54,1410,0.2797442
54,1425,0.2753249
54,1440,0.271
55,0,0
55,3,2.744036E-07
55,6,1.140188E-05
55,9,8.078734E-05
55,12,0.000316683
55,15,0.0009212013
55,18,0.002214792
55,21,0.004637807
55,24,0.008728692
55,27,0.01508472
55,30,0.02431446
55,33,0.03699011
55,36,0.0536062
55,39,0.07454897
55,42,0.100078
55,45,0.1303192
55,48,0.1652683
55,51,0.2048022
55,54,0.2486954
55,57,0.2966397
55,60,0.3482646
55,63,0.403157
55,66,0.4608791
55,69,0.5209843
55,72,0.5830297
55,75,0.6465864
55,78,0.7112466
55,81,0.776629
55,84,0.8423821
55,87,0.9081853
55,90,0.9737495
55,93,1.038816
55,96,1.103156
55,99,1.166568
55,102,1.228875
55,105,1.289925
55,108,1.349584
55,111,1.40774
55,114,1.464297
55,117,1.519171
55,120,1.572294
55,135,1.809979
55,150,1.998912
55,165,2.13894
55,180,2.232581
55,195,2.284496
55,210,2.301007
55,225,2.289399
55,240,2.257046
55,255,2.210598
55,270,2.155477
55,285,2.095726
55,300,2.034137
55,315,1.97251
55,330,1.911937
55,345,1.853031
55,360,1.796106
55,375,1.741286
55,390,1.688584
55,405,1.637953
55,420,1.58931
55,435,1.542558
55,450,1.497594
55,465,1.454319
55,480,1.412633
55,495,1.372448
55,510,1.333678
55,525,1.296247
55,540,1.260085
55,555,1.225126
55,570,1.191313
55,585,1.158591
55,600,1.126912
55,615,1.09623
55,630,1.066504
55,645,1.037695
55,660,1.009767
55,675,0.9826877
55,690,0.956425
55,705,0.9309497
55,720,0.9062344
55,735,0.8822531
55,750,0.8589808
55,765,0.8363943
55,780,0.8144709
55,795,0.7931895
55,810,0.7725294
55,825,0.7524712
55,840,0.732996
55,855,0.7140856
55,870,0.6957226
55,885,0.6778903
55,900,0.6605724
55,915,0.6437533
55,930,0.6274177
55,945,0.6115513
55,960,0.5961397
55,975,0.5811692
55,990,0.5666268
55,1005,0.5524994
55,1020,0.5387747
55,1035,0.5254406
55,1050,0.5124855
55,1065,0.499898
55,1080,0.4876671
55,1095,0.4757822
55,1110,0.464233
55,1125,0.4530094
55,1140,0.4421017
55,1155,0.4315006
55,1170,0.4211968
55,1185,0.4111816
55,1200,0.4014463
55,1215,0.3919826
55,1230,0.3827823
55,1245,0.3738376
55,1260,0.3651409
55,1275,0.3566848
55,1290,0.3484622
55,1305,0.340466
55,1320,0.3326896
55,1335,0.3251263
55,1350,0.3177699
55,1365,0.3106141
55,1380,0.303653
55,1395,0.2968808
55,1410,0.2902919
55,1425,0.2838808
55,1440,0.2776422
56,0,0
56,3,4.277878E-06
56,6,0.0002399393
56,9,0.002585961
56,12,0.01283112
56,15,0.04026263
56,18,0.09435409
56,21,0.1814632
56,24,0.3033076
56,27,0.4572204
56,30,0.6374333
56,33,0.8365763
56,36,1.046936
56,39,1.261308
56,42,1.473442
56,45,1.678208
56,48,1.871578
56,51,2.050514
56,54,2.212838
56,57,2.35706
56,60,2.482265
56,63,2.587991
56,66,2.674154
56,69,2.740998
56,72,2.78906
56,75,2.819159
56,78,2.832391
56,81,2.830116
56,84,2.813938
56,87,2.785668
56,90,2.747258
56,93,2.700729
56,96,2.648087
56,99,2.591236
56,102,2.53191
56,105,2.471622
56,108,2.411636
56,111,2.352955
56,114,2.296335
56,117,2.242307
56,120,2.191208
56,135,1.981953
56,150,1.837558
56,165,1.734144
56,180,1.65373
56,195,1.586137
56,210,1.526186
56,225,1.471307
56,240,1.420181
56,255,1.372078
56,270,1.326548
56,285,1.283283
56,300,1.242056
56,315,1.202687
56,330,1.165028
56,345,1.128955
56,360,1.094364
56,375,1.061161
56,390,1.029266
56,405,0.998607
56,420,0.9691192
56,435,0.9407442
56,450,0.9134287
56,465,0.8871238
56,480,0.8617844
56,495,0.8373686
56,510,0.8138373
56,525,0.7911539
56,540,0.769284
56,555,0.7481952
56,570,0.7278567
56,585,0.7082393
56,600,0.6893153
56,615,0.6710584
56,630,0.653443
56,645,0.6364453
56,660,0.6200421
56,675,0.6042111
56,690,0.5889311
56,705,0.5741817
56,720,0.5599433
56,735,0.5461968
56,750,0.5329241
56,765,0.5201079
56,780,0.507731
56,795,0.4957775
56,810,0.4842315
56,825,0.473078
56,840,0.4623024
56,855,0.4518908
56,870,0.4418296
56,885,0.4321058
56,900,0.4227068
56,915,0.4136205
56,930,0.4048352
56,945,0.3963397
56,960,0.388123
56,975,0.3801748
56,990,0.3724848
56,1005,0.3650435
56,1020,0.3578413
56,1035,0.3508693
56,1050,0.3441188
56,1065,0.3375812
56,1080,0.3312486
56,1095,0.3251131
56,1110,0.3191673
56,1125,0.3134038
56,1140,0.3078157
56,1155,0.3023964
56,1170,0.2971392
56,1185,0.292038
56,1200,0.2870869
56,1215,0.2822799
56,1230,0.2776117
56,1245,0.2730767
56,1260,0.26867
56,1275,0.2643865
56,1290,0.2602215
56,1305,0.2561703
56,1320,0.2522287
56,1335,0.2483924
56,1350,0.2446572
56,1365,0.2410193
56,1380,0.237475
56,1395,0.2340205
56,1410,0.2306526
56,1425,0.2273677
56,1440,0.2241627
57,0,0
57,3,7.306598E-07
57,6,3.004766E-05
57,9,0.0002229539
57,12,0.0009301117
57,15,0.002839657
57,18,0.007016054
57,21,0.01482253
57,24,0.02775805
57,27,0.04726408
57,30,0.07454982
57,33,0.1104675
57,36,0.1554502
57,39,0.2095053
57,42,0.272254
57,45,0.3429984
57,48,0.420803
57,51,0.5045764
57,54,0.5931473
57,57,0.6853274
57,60,0.779961
57,63,0.8759598
57,66,0.9723259
57,69,1.068165
57,72,1.162692
57,75,1.255227
57,78,1.345195
57,81,1.432112
57,84,1.515581
57,87,1.595282
57,90,1.67096
57,93,1.742419
57,96,1.809512
57,99,1.872137
57,102,1.930227
57,105,1.983747
57,108,2.032693
57,111,2.077081
57,114,2.116953
57,117,2.152367
57,120,2.183402
57,135,2.276765
57,150,2.281209
57,165,2.221356
57,180,2.124192
57,195,2.012951
57,210,1.9032
57,225,1.802744
57,240,1.71391
57,255,1.636125
57,270,1.567713
57,285,1.50685
57,300,1.451953
57,315,1.401771
57,330,1.355359
57,345,1.312021
57,360,1.271242
57,375,1.23264
57,390,1.195926
57,405,1.160881
57,420,1.127332
57,435,1.095142
57,450,1.064197
57,465,1.034406
57,480,1.005689
57,495,0.9779791
57,510,0.9512182
57,525,0.925355
57,540,0.9003439
57,555,0.8761443
57,570,0.8527195
57,585,0.8300359
57,600,0.8080629
57,615,0.7867722
57,630,0.7661377
57,645,0.7461347
57,660,0.7267405
57,675,0.7079334
57,690,0.689693
57,705,0.672
57,720,0.6548361
57,735,0.6381838
57,750,0.6220263
57,765,0.6063475
57,780,0.5911322
57,795,0.5763656
57,810,0.5620334
57,825,0.548122
57,840,0.5346182
57,855,0.5215092
57,870,0.5087829
57,885,0.4964271
57,900,0.4844306
57,915,0.4727822
57,930,0.4614711
57,945,0.450487
57,960,0.4398197
57,975,0.4294595
57,990,0.4193969
57,1005,0.4096228
57,1020,0.4001282
57,1035,0.3909046
57,1050,0.3819437
57,1065,0.3732374
57,1080,0.3647777
57,1095,0.3565572
57,1110,0.3485685
57,1125,0.3408043
57,1140,0.3332579
57,1155,0.3259225
57,1170,0.3187916
57,1185,0.3118589
57,1200,0.3051183
57,1215,0.2985638
57,1230,0.2921898
57,1245,0.2859907
57,1260,0.279961
57,1275,0.2740956
57,1290,0.2683893
57,1305,0.2628374
57,1320,0.257435
57,1335,0.2521775
57,1350,0.2470604
57,1365,0.2420795
57,1380,0.2372306
57,1395,0.2325095
57,1410,0.2279124
57,1425,0.2234353
57,1440,0.2190748
58,0,0
58,3,2.083854E-06
58,6,0.0001049636
58,9,0.001002107
58,12,0.004871368
58,15,0.01565748
58,18,0.03817085
58,21,0.07672285
58,24,0.1341074
58,27,0.2111984
58,30,0.3070673
58,33,0.4193916
58,36,0.5449586
58,39,0.6801397
58,42,0.8212634
58,45,0.9648717
58,48,1.10787
58,51,1.247601
58,54,1.381865
58,57,1.508895
58,60,1.627321
58,63,1.736125
58,66,1.83459
58,69,1.922258
58,72,1.998893
58,75,2.064447
58,78,2.119035
58,81,2.162916
58,84,2.196476
58,87,2.220217
58,90,2.234749
58,93,2.240774
58,96,2.239074
58,99,2.230494
58,102,2.215925
58,105,2.196276
58,108,2.172459
58,111,2.145355
58,114,2.115805
58,117,2.084581
58,120,2.052379
58,135,1.894767
58,150,1.767419
58,165,1.675925
58,180,1.611177
58,195,1.563165
58,210,1.524881
58,225,1.492182
58,240,1.462805
58,255,1.435553
58,270,1.409791
58,285,1.385172
58,300,1.361493
58,315,1.338626
58,330,1.316483
58,345,1.295
58,360,1.274127
58,375,1.253822
58,390,1.234051
58,405,1.214786
58,420,1.196001
58,435,1.177672
58,450,1.159782
58,465,1.142311
58,480,1.125244
58,495,1.108566
58,510,1.092263
58,525,1.076324
58,540,1.060735
58,555,1.045488
58,570,1.03057
58,585,1.015973
58,600,1.001688
58,615,0.987705
58,630,0.9740166
58,645,0.9606146
58,660,0.9474913
58,675,0.9346394
58,690,0.9220517
58,705,0.9097211
58,720,0.8976412
58,735,0.8858054
58,750,0.8742074
58,765,0.8628411
58,780,0.8517005
58,795,0.8407799
58,810,0.8300736
58,825,0.8195761
58,840,0.8092821
58,855,0.7991864
58,870,0.7892839
58,885,0.7795695
58,900,0.7700385
58,915,0.7606863
58,930,0.751508
58,945,0.7424994
58,960,0.7336559
58,975,0.7249733
58,990,0.7164474
58,1005,0.7080743
58,1020,0.6998498
58,1035,0.6917703
58,1050,0.6838318
58,1065,0.6760308
58,1080,0.6683635
58,1095,0.6608267
58,1110,0.6534168
58,1125,0.6461306
58,1140,0.6389648
58,1155,0.6319163
58,1170,0.624982
58,1185,0.618159
58,1200,0.6114444
58,1215,0.6048353
58,1230,0.5983291
58,1245,0.5919231
58,1260,0.5856145
58,1275,0.579401
58,1290,0.5732802
58,1305,0.5672495
58,1320,0.5613067
58,1335,0.5554495
58,1350,0.5496759
58,1365,0.5439836
58,1380,0.5383705
58,1395,0.5328348
58,1410,0.5273744
58,1425,0.5219874
58,1440,0.5166721
59,0,0
59,3,1.718268E-07
59,6,1.075992E-05
59,9,0.0001376859
59,12,0.0008295045
59,15,0.003130137
59,18,0.008700213
59,21,0.01958265
59,24,0.03783952
59,27,0.06520464
59,30,0.1028444
59,33,0.1512543
59,36,0.210273
59,39,0.2791845
59,42,0.356859
59,45,0.4419043
59,48,0.5328056
59,51,0.6280383
59,54,0.726152
59,57,0.8258238
59,60,0.9258884
59,63,1.025348
59,66,1.123369
59,69,1.219271
59,72,1.312504
59,75,1.402639
59,78,1.489339
59,81,1.572347
59,84,1.651468
59,87,1.726556
59,90,1.797501
59,93,1.864223
59,96,1.926665
59,99,1.984784
59,102,2.038553
59,105,2.087954
59,108,2.132982
59,111,2.173643
59,114,2.209954
59,117,2.241946
59,120,2.269668
59,135,2.347252
59,150,2.337391
59,165,2.26942
59,180,2.175967
59,195,2.08092
59,210,1.995494
59,225,1.921943
59,240,1.858596
59,255,1.802917
59,270,1.752713
59,285,1.706394
59,300,1.662889
59,315,1.621505
59,330,1.581798
59,345,1.543487
59,360,1.50639
59,375,1.470384
59,390,1.435387
59,405,1.401338
59,420,1.36819
59,435,1.335906
59,450,1.304455
59,465,1.273807
59,480,1.243939
59,495,1.214826
59,510,1.186446
59,525,1.15878
59,540,1.131807
59,555,1.105509
59,570,1.079868
59,585,1.054866
59,600,1.030487
59,615,1.006714
59,630,0.9835319
59,645,0.9609253
59,660,0.9388794
59,675,0.91738
59,690,0.8964132
59,705,0.8759653
59,720,0.8560233
59,735,0.8365742
59,750,0.8176057
59,765,0.7991055
59,780,0.7810618
59,795,0.7634631
59,810,0.7462981
59,825,0.7295558
59,840,0.7132255
59,855,0.697297
59,870,0.6817598
59,885,0.6666043
59,900,0.6518206
59,915,0.6373994
59,930,0.6233314
59,945,0.6096079
59,960,0.5962199
59,975,0.583159
59,990,0.5704168
59,1005,0.5579854
59,1020,0.5458567
59,1035,0.5340231
59,1050,0.5224771
59,1065,0.5112113
59,1080,0.5002187
59,1095,0.4894923
59,1110,0.4790252
59,1125,0.468811
59,1140,0.458843
59,1155,0.4491152
59,1170,0.4396212
59,1185,0.4303553
59,1200,0.4213114
59,1215,0.4124841
59,1230,0.4038677
59,1245,0.3954569
59,1260,0.3872465
59,1275,0.3792312
59,1290,0.3714062
59,1305,0.3637665
59,1320,0.3563075
59,1335,0.3490246
59,1350,0.3419132
59,1365,0.3349689
59,1380,0.3281876
59,1395,0.321565
59,1410,0.3150972
