"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
46,525,0.2553608
46,540,0.2458221
46,555,0.2367721
46,570,0.2281826
46,585,0.2200273
46,600,0.2122817
46,615,0.204923
46,630,0.19793
46,645,0.1912825
46,660,0.1849615
46,675,0.1789494
46,690,0.1732294
46,705,0.1677856
46,720,0.162603
46,735,0.1576675
46,750,0.1529657
46,765,0.1484848
46,780,0.144213
46,795,0.1401389
46,810,0.1362517
46,825,0.1325413
46,840,0.128998
46,855,0.1256128
46,870,0.122377
46,885,0.1192826
46,900,0.1163217
46,915,0.1134872
46,930,0.1107721
46,945,0.1081698
46,960,0.1056743
46,975,0.1032797
46,990,0.1009805
46,1005,0.09877152
46,1020,0.09664778
46,1035,0.09460466
46,1050,0.09263778
46,1065,0.090743
46,1080,0.0889164
46,1095,0.08715429
46,1110,0.08545319
46,1125,0.0838098
46,1140,0.08222104
46,1155,0.08068396
46,1170,0.07919582
46,1185,0.07775401
46,1200,0.07635609
46,1215,0.07499974
46,1230,0.07368279
46,1245,0.0724032
46,1260,0.07115903
46,1275,0.06994846
46,1290,0.06876979
46,1305,0.06762142
46,1320,0.06650183
46,1335,0.06540959
46,1350,0.06434337
46,1365,0.06330191
46,1380,0.06228403
46,1395,0.06128863
46,1410,0.06031466
46,1425,0.05936113
46,1440,0.05842714
47,0,0
47,3,1.289315E-06
47,6,5.274029E-05
47,9,0.0003545924
47,12,0.001243675
47,15,0.003131486
47,18,0.006450251
47,21,0.01160992
47,24,0.01896981
47,27,0.02882364
47,30,0.04139352
47,33,0.05682899
47,36,0.07520829
47,39,0.09654047
47,42,0.1207684
47,45,0.1477725
47,48,0.1773757
47,51,0.2093496
47,54,0.2434219
47,57,0.2792845
47,60,0.3166033
47,63,0.3550283
47,66,0.3942037
47,69,0.4337783
47,72,0.4734156
47,75,0.5128014
47,78,0.5516508
47,81,0.5897126
47,84,0.6267723
47,87,0.6626524
47,90,0.6972121
47,93,0.7303446
47,96,0.7619727
47,99,0.792045
47,102,0.8205312
47,105,0.847419
47,108,0.8727126
47,111,0.896433
47,114,0.9186131
47,117,0.9392918
47,120,0.9585088
47,135,1.034292
47,150,1.08115
47,165,1.105645
47,180,1.113375
47,195,1.109096
47,210,1.096409
47,225,1.07788
47,240,1.055068
47,255,1.028443
47,270,0.9969903
47,285,0.9570655
47,300,0.9008545
47,315,0.8246822
47,330,0.7502236
47,345,0.6914172
47,360,0.6426623
47,375,0.5994861
47,390,0.5602574
47,405,0.5242882
47,420,0.491155
47,435,0.4605349
47,450,0.4321622
47,465,0.4058128
47,480,0.3812951
47,495,0.3584444
47,510,0.3371177
47,525,0.31719
47,540,0.2985515
47,555,0.2811044
47,570,0.2647618
47,585,0.2494451
47,600,0.2350834
47,615,0.2216121
47,630,0.208972
47,645,0.1971087
47,660,0.1859722
47,675,0.1755158
47,690,0.1656967
47,705,0.1564747
47,720,0.1478125
47,735,0.1396752
47,750,0.1320302
47,765,0.1248472
47,780,0.1180975
47,795,0.1117546
47,810,0.1057933
47,825,0.1001904
47,840,0.09492362
47,855,0.08997251
47,870,0.08531767
47,885,0.08094094
47,900,0.07682528
47,915,0.07295469
47,930,0.06931415
47,945,0.06588958
47,960,0.06266773
47,975,0.0596362
47,990,0.05678331
47,1005,0.05409812
47,1020,0.05157036
47,1035,0.04919037
47,1050,0.0469491
47,1065,0.04483805
47,1080,0.04284923
47,1095,0.04097515
47,1110,0.03920877
47,1125,0.03754349
47,1140,0.03597311
47,1155,0.03449182
47,1170,0.03309415
47,1185,0.03177497
47,1200,0.03052948
47,1215,0.02935315
47,1230,0.02824176
47,1245,0.02719131
47,1260,0.02619809
47,1275,0.02525858
47,1290,0.02436951
47,1305,0.02352778
47,1320,0.02273051
47,1335,0.02197497
47,1350,0.02125862
47,1365,0.02057907
47,1380,0.01993407
47,1395,0.01932153
47,1410,0.01873947
47,1425,0.01818604
47,1440,0.01765951
48,0,0
48,3,2.666167E-06
48,6,0.0001046125
48,9,0.0006896583
48,12,0.002412796
48,15,0.006094152
48,18,0.01260226
48,21,0.02275635
48,24,0.03725702
48,27,0.05663588
48,30,0.08121561
48,33,0.1110789
48,36,0.1460518
48,39,0.1857061
48,42,0.2293852
48,45,0.276254
48,48,0.3253667
48,51,0.3757402
48,54,0.4264235
48,57,0.4765569
48,60,0.5254069
48,63,0.572382
48,66,0.6170335
48,69,0.6590427
48,72,0.6982009
48,75,0.7343927
48,78,0.7675754
48,81,0.7977625
48,84,0.8250102
48,87,0.8494075
48,90,0.8710669
48,93,0.8901179
48,96,0.9067031
48,99,0.920974
48,102,0.9330866
48,105,0.9431939
48,108,0.9514441
48,111,0.9579865
48,114,0.9629741
48,117,0.9665548
48,120,0.9688607
48,135,0.965444
48,150,0.946302
48,165,0.9203862
48,180,0.8928998
48,195,0.8663223
48,210,0.841213
48,225,0.8166085
48,240,0.7896335
48,255,0.7532362
48,270,0.69247
48,285,0.6122965
48,300,0.553496
48,315,0.5132734
48,330,0.4803708
48,345,0.4511738
48,360,0.4245808
48,375,0.4000911
48,390,0.3773931
48,405,0.3562634
48,420,0.3365324
48,435,0.3180656
48,450,0.3007528
48,465,0.284502
48,480,0.2692338
48,495,0.2548788
48,510,0.2413752
48,525,0.2286671
48,540,0.216704
48,555,0.205439
48,570,0.1948293
48,585,0.184835
48,600,0.1754189
48,615,0.1665463
48,630,0.1581848
48,645,0.1503042
48,660,0.1428759
48,675,0.1358731
48,690,0.1292709
48,705,0.1230457
48,720,0.1171751
48,735,0.1116385
48,750,0.1064161
48,765,0.1014895
48,780,0.0968413
48,795,0.09245513
48,810,0.08831558
48,825,0.08440815
48,840,0.0807192
48,855,0.07723585
48,870,0.07394601
48,885,0.07083829
48,900,0.06790195
48,915,0.06512691
48,930,0.06250364
48,945,0.06002321
48,960,0.05767718
48,975,0.05545764
48,990,0.05335711
48,1005,0.05136858
48,1020,0.04948543
48,1035,0.04770144
48,1050,0.04601077
48,1065,0.0444079
48,1080,0.04288765
48,1095,0.04144515
48,1110,0.04007581
48,1125,0.03877533
48,1140,0.03753964
48,1155,0.03636493
48,1170,0.03524761
48,1185,0.03418431
48,1200,0.03317186
48,1215,0.03220727
48,1230,0.03128774
48,1245,0.03041063
48,1260,0.02957347
48,1275,0.02877393
48,1290,0.02800982
48,1305,0.02727909
48,1320,0.0265798
48,1335,0.02591013
48,1350,0.02526839
48,1365,0.02465297
48,1380,0.02406236
48,1395,0.02349515
48,1410,0.02295002
48,1425,0.02242572
48,1440,0.02192108
49,0,0
49,3,8.751773E-06
49,6,0.0003328802
49,9,0.002115575
49,12,0.007037874
49,15,0.01679737
49,18,0.03273805
49,21,0.0556587
49,24,0.08578519
49,27,0.1228482
49,30,0.1662043
49,33,0.2149579
49,36,0.2680668
49,39,0.3244273
49,42,0.3829344
49,45,0.4425269
49,48,0.5022187
49,51,0.5611183
49,54,0.6184428
49,57,0.6735234
49,60,0.7258064
49,63,0.7748513
49,66,0.8203266
49,69,0.8620033
49,72,0.8997456
49,75,0.9335005
49,78,0.9632871
49,81,0.9891856
49,84,1.011326
49,87,1.029878
49,90,1.045041
49,93,1.057034
49,96,1.06609
49,99,1.072447
49,102,1.076347
49,105,1.078024
49,108,1.077708
49,111,1.075617
49,114,1.071958
49,117,1.066925
49,120,1.060697
49,135,1.016918
49,150,0.9621402
49,165,0.9043022
49,180,0.8457859
49,195,0.7853513
49,210,0.7215586
49,225,0.6584539
49,240,0.6030654
49,255,0.5567095
49,270,0.5171737
49,285,0.4825331
49,300,0.4516241
49,315,0.4236984
49,330,0.3982252
49,345,0.3748093
49,360,0.3531506
49,375,0.3330185
49,390,0.3142336
49,405,0.2966535
49,420,0.2801638
49,435,0.2646701
49,450,0.2500935
49,465,0.2363661
49,480,0.2234289
49,495,0.2112295
49,510,0.1997211
49,525,0.188861
49,540,0.1786101
49,555,0.1689324
49,570,0.1597945
49,585,0.1511653
49,600,0.1430156
49,615,0.1353182
49,630,0.1280476
49,645,0.1211796
49,660,0.1146918
49,675,0.1085627
49,690,0.1027722
49,705,0.09730155
49,720,0.09213275
49,735,0.08724898
49,750,0.08263433
49,765,0.07827379
49,780,0.07415318
49,795,0.07025913
49,810,0.06657901
49,825,0.06310089
49,840,0.05981351
49,855,0.05670623
49,870,0.05376903
49,885,0.0509924
49,900,0.04836742
49,915,0.04588563
49,930,0.04353904
49,945,0.04132013
49,960,0.03922179
49,975,0.03723729
49,990,0.03536028
49,1005,0.0335848
49,1020,0.03190518
49,1035,0.03031609
49,1050,0.02881252
49,1065,0.02738969
49,1080,0.02604314
49,1095,0.02476862
49,1110,0.02356212
49,1125,0.02241989
49,1140,0.02133835
49,1155,0.02031413
49,1170,0.01934407
49,1185,0.01842518
49,1200,0.01755461
49,1215,0.0167297
49,1230,0.01594793
49,1245,0.01520692
49,1260,0.01450443
49,1275,0.01383834
49,1290,0.01320664
49,1305,0.01260746
49,1320,0.012039
49,1335,0.01149959
49,1350,0.01098763
49,1365,0.01050164
49,1380,0.01004019
49,1395,0.009601951
49,1410,0.009185662
49,1425,0.008790131
49,1440,0.008414238
50,0,0
50,3,5.59483E-06
50,6,0.00021806
50,9,0.001475653
50,12,0.005303781
50,15,0.01365961
50,18,0.02856874
50,21,0.05176857
50,24,0.08438662
50,27,0.1266876
50,30,0.1779686
50,33,0.2366649
50,36,0.300639
50,39,0.3675406
50,42,0.4351183
50,45,0.5014165
50,48,0.5648533
50,51,0.6242299
50,54,0.6786972
50,57,0.7277068
50,60,0.7709622
50,63,0.8083693
50,66,0.839999
50,69,0.8660473
50,72,0.8868058
50,75,0.9026351
50,78,0.9139397
50,81,0.9211515
50,84,0.9247113
50,87,0.9250584
50,90,0.9226192
50,93,0.9178007
50,96,0.9109843
50,99,0.9025227
50,102,0.892738
50,105,0.8819202
50,108,0.8703273
50,111,0.8581871
50,114,0.8456976
50,117,0.8330291
50,120,0.820326
50,135,0.7598241
50,150,0.7091151
50,165,0.6695752
50,180,0.6394829
50,195,0.616305
50,210,0.5976569
50,225,0.5815364
50,240,0.5661846
50,255,0.5496885
50,270,0.529216
50,285,0.4999729
50,300,0.4584153
50,315,0.4156958
50,330,0.3840976
50,345,0.3605723
50,360,0.3407596
50,375,0.3229262
50,390,0.3064775
50,405,0.2911639
50,420,0.2768436
50,435,0.2634179
50,450,0.2508093
50,465,0.2389535
50,480,0.2277955
50,495,0.2172865
50,510,0.2073831
50,525,0.1980461
50,540,0.1892393
50,555,0.1809298
50,570,0.1730869
50,585,0.1656822
50,600,0.1586892
50,615,0.1520832
50,630,0.145841
50,645,0.1399409
50,660,0.1343628
50,675,0.1290874
50,690,0.1240969
50,705,0.1193744
50,720,0.1149041
50,735,0.1106711
50,750,0.1066615
50,765,0.102862
50,780,0.09926031
50,795,0.09584469
50,810,0.09260421
50,825,0.08952853
50,840,0.08660796
50,855,0.08383334
50,870,0.08119607
50,885,0.07868808
50,900,0.07630174
50,915,0.0740299
50,930,0.07186583
50,945,0.06980319
50,960,0.06783602
50,975,0.06595874
50,990,0.06416607
50,1005,0.06245307
50,1020,0.06081509
50,1035,0.05924776
50,1050,0.05774696
50,1065,0.05630885
50,1080,0.05492979
50,1095,0.05360638
50,1110,0.05233542
50,1125,0.05111392
50,1140,0.04993904
50,1155,0.04880815
50,1170,0.04771876
50,1185,0.04666854
50,1200,0.0456553
50,1215,0.04467698
50,1230,0.04373167
50,1245,0.04281756
50,1260,0.04193294
50,1275,0.04107624
50,1290,0.04024597
50,1305,0.03944072
50,1320,0.0386592
50,1335,0.03790016
50,1350,0.03716247
50,1365,0.03644505
50,1380,0.03574688
50,1395,0.03506703
50,1410,0.03440461
50,1425,0.03375877
50,1440,0.03312876
51,0,0
51,3,5.668569E-06
51,6,0.0002054061
51,9,0.001549389
51,12,0.006545208
51,15,0.01920878
51,18,0.04302325
51,21,0.07860047
51,24,0.1235663
51,27,0.1743603
51,30,0.2278478
51,33,0.2818095
51,36,0.3347741
51,39,0.3857149
51,42,0.4338501
51,45,0.4785584
51,48,0.519363
51,51,0.5559364
51,54,0.5881069
51,57,0.6158527
51,60,0.6392848
51,63,0.6586248
51,66,0.6741754
51,69,0.6862945
51,72,0.6953691
51,75,0.7017941
51,78,0.7059563
51,81,0.7082227
51,84,0.7089318
51,87,0.7083892
51,90,0.7068653
51,93,0.7045955
51,96,0.7017813
51,99,0.6985925
51,102,0.6951704
51,105,0.6916302
51,108,0.6880647
51,111,0.6845469
51,114,0.6811332
51,117,0.6778654
51,120,0.6747739
51,135,0.6624215
51,150,0.6550805
51,165,0.6514156
51,180,0.6497304
51,195,0.6482835
51,210,0.6449094
51,225,0.6354504
51,240,0.6075142
51,255,0.5344548
51,270,0.4638938
51,285,0.4258053
51,300,0.3984959
51,315,0.3752796
51,330,0.3545679
51,345,0.3357438
51,360,0.3184592
51,375,0.3024825
51,390,0.2876467
51,405,0.2738253
51,420,0.2609183
51,435,0.2488439
51,450,0.2375334
51,465,0.2269273
51,480,0.2169735
51,495,0.2076258
51,510,0.198842
51,525,0.190584
51,540,0.1828168
51,555,0.1755081
51,570,0.168628
51,585,0.1621488
51,600,0.1560448
51,615,0.1502918
51,630,0.1448675
51,645,0.1397509
51,660,0.1349223
51,675,0.1303634
51,690,0.1260571
51,705,0.1219872
51,720,0.1181388
51,735,0.1144977
51,750,0.1110506
51,765,0.1077853
51,780,0.1046901
51,795,0.1017542
51,810,0.09896733
51,825,0.09632
51,840,0.0938033
51,855,0.09140884
51,870,0.08912881
51,885,0.08695589
51,900,0.0848832
51,915,0.08290433
51,930,0.08101328
51,945,0.07920444
51,960,0.07747255
51,975,0.07581269
51,990,0.07422028
51,1005,0.07269103
51,1020,0.07122093
51,1035,0.06980625
51,1050,0.06844347
51,1065,0.06712935
51,1080,0.06586084
51,1095,0.06463509
51,1110,0.06344947
51,1125,0.06230149
51,1140,0.06118887
51,1155,0.06010945
51,1170,0.05906123
51,1185,0.05804236
51,1200,0.05705111
51,1215,0.05608586
51,1230,0.05514512
51,1245,0.05422749
51,1260,0.0533317
51,1275,0.05245651
51,1290,0.05160084
51,1305,0.05076363
51,1320,0.04994393
51,1335,0.04914085
51,1350,0.04835355
51,1365,0.04758128
51,1380,0.04682333
51,1395,0.04607902
51,1410,0.04534778
51,1425,0.04462901
51,1440,0.04392222
52,0,0
52,3,4.085758E-06
52,6,0.0001361279
52,9,0.0008523352
52,12,0.00297145
52,15,0.0076851
52,18,0.01645475
52,21,0.03065978
52,24,0.05110383
52,27,0.07768852
52,30,0.1094803
52,33,0.1450936
52,36,0.1831168
52,39,0.2223636
52,42,0.2619428
52,45,0.3012112
52,48,0.3396997
52,51,0.3770495
52,54,0.4129719
52,57,0.4472282
52,60,0.4796209
52,63,0.5099921
52,66,0.5382252
52,69,0.5642424
52,72,0.5880025
52,75,0.6095028
52,78,0.6287734
52,81,0.6458716
52,84,0.6608816
52,87,0.6739061
52,90,0.6850622
52,93,0.6944796
52,96,0.7022929
52,99,0.7086403
52,102,0.713661
52,105,0.7174915
52,108,0.7202638
52,111,0.7221038
52,114,0.7231302
52,117,0.723454
52,120,0.723178
52,135,0.7157938
52,150,0.7040745
52,165,0.6925654
52,180,0.6830908
52,195,0.6759853
52,210,0.6708881
52,225,0.667169
52,240,0.6641137
52,255,0.6609565
52,270,0.6567938
52,285,0.6503488
52,300,0.6394491
52,315,0.6200434
52,330,0.5862785
52,345,0.5406405
52,360,0.5005781
52,375,0.4714541
52,390,0.4484148
52,405,0.4283789
52,420,0.4101861
52,435,0.3933668
52,450,0.3776768
52,465,0.3629604
52,480,0.349106
52,495,0.3360291
52,510,0.3236621
52,525,0.3119496
52,540,0.3008448
52,555,0.290307
52,570,0.2803003
52,585,0.2707923
52,600,0.2617539
52,615,0.2531579
52,630,0.2449795
52,645,0.2371956
52,660,0.2297844
52,675,0.2227257
52,690,0.2160004
52,705,0.2095903
52,720,0.2034787
52,735,0.1976495
52,750,0.1920875
52,765,0.1867784
52,780,0.1817087
52,795,0.1768655
52,810,0.1722367
52,825,0.1678108
52,840,0.1635769
52,855,0.1595247
52,870,0.1556444
52,885,0.1519268
52,900,0.1483632
52,915,0.1449452
52,930,0.1416649
52,945,0.1385151
52,960,0.1354886
52,975,0.1325788
52,990,0.1297794
52,1005,0.1270846
52,1020,0.1244885
52,1035,0.121986
52,1050,0.1195721
52,1065,0.1172419
52,1080,0.1149911
52,1095,0.1128153
52,1110,0.1107105
52,1125,0.1086731
52,1140,0.1066994
52,1155,0.1047862
52,1170,0.1029301
52,1185,0.1011282
52,1200,0.09937778
52,1215,0.0976761
52,1230,0.09602068
52,1245,0.09440915
52,1260,0.09283931
52,1275,0.09130906
52,1290,0.08981644
52,1305,0.08835959
52,1320,0.08693678
52,1335,0.08554637
52,1350,0.08418683
52,1365,0.0828567
52,1380,0.08155463
52,1395,0.08027934
52,1410,0.07902963
52,1425,0.07780439
52,1440,0.07660255
53,0,0
53,3,9.422732E-06
53,6,0.0003360137
53,9,0.002200978
53,12,0.007801752
53,15,0.01997054
53,18,0.04163854
53,21,0.07522358
53,24,0.122038
53,27,0.1818805
53,30,0.2529938
53,33,0.3324244
53,36,0.4166273
53,39,0.5020682
53,42,0.5856425
53,45,0.6648735
53,48,0.7379503
53,51,0.8036689
53,54,0.8613325
53,57,0.9106684
53,60,0.9517367
53,63,0.9848439
53,66,1.01048
53,69,1.029263
53,72,1.041885
53,75,1.049074
53,78,1.051568
53,81,1.050084
53,84,1.045299
53,87,1.037847
53,90,1.028299
53,93,1.017166
53,96,1.004898
53,99,0.9918805
53,102,0.9784418
53,105,0.9648553
53,108,0.9513437
53,111,0.9380851
53,114,0.9252175
53,117,0.9128446
53,120,0.9010405
53,135,0.851603
53,150,0.8172148
53,165,0.7936091
53,180,0.7755539
53,195,0.7572486
53,210,0.7290083
53,225,0.6694757
53,240,0.5897555
53,255,0.5402498
53,270,0.5077174
53,285,0.4806331
53,300,0.4562102
53,315,0.4336623
53,330,0.4126402
53,345,0.3929335
53,360,0.374395
53,375,0.3569139
53,390,0.3404017
53,405,0.3247856
53,420,0.3100034
53,435,0.2960007
53,450,0.2827294
53,465,0.2701456
53,480,0.2582097
53,495,0.246885
53,510,0.2361374
53,525,0.2259354
53,540,0.2162493
53,555,0.2070513
53,570,0.1983153
53,585,0.1900166
53,600,0.182132
53,615,0.1746397
53,630,0.1675187
53,645,0.1607497
53,660,0.1543139
53,675,0.1481939
53,690,0.142373
53,705,0.1368355
53,720,0.1315665
53,735,0.1265519
53,750,0.1217782
53,765,0.1172329
53,780,0.112904
53,795,0.10878
53,810,0.1048503
53,825,0.1011045
53,840,0.09753318
53,855,0.09412707
53,870,0.09087755
53,885,0.08777642
53,900,0.0848159
53,915,0.08198868
53,930,0.07928779
53,945,0.07670665
53,960,0.07423902
53,975,0.07187901
53,990,0.06962105
53,1005,0.06745984
53,1020,0.06539041
53,1035,0.063408
53,1050,0.06150816
53,1065,0.05968664
53,1080,0.05793945
53,1095,0.0562628
53,1110,0.05465311
53,1125,0.05310699
53,1140,0.05162123
53,1155,0.05019281
53,1170,0.04881886
53,1185,0.04749666
53,1200,0.04622366
53,1215,0.04499744
53,1230,0.04381569
53,1245,0.04267626
53,1260,0.0415771
53,1275,0.04051627
53,1290,0.03949193
53,1305,0.03850237
53,1320,0.03754593
53,1335,0.03662107
53,1350,0.03572633
53,1365,0.03486032
53,1380,0.03402174
53,1395,0.03320934
53,1410,0.03242195
53,1425,0.03165848
53,1440,0.03091786
54,0,0
54,3,6.851998E-06
54,6,0.0002737969
54,9,0.001827952
54,12,0.006422852
54,15,0.01616467
54,18,0.03312685
54,21,0.05905735
54,24,0.09515385
54,27,0.1418768
54,30,0.1988309
54,33,0.264777
54,36,0.3377957
54,39,0.4155736
54,42,0.4957144
54,45,0.5759814
54,48,0.654447
54,51,0.7295529
54,54,0.8001031
54,57,0.8652321
54,60,0.9243588
54,63,0.9771422
54,66,1.023443
54,69,1.063286
54,72,1.096831
54,75,1.124344
54,78,1.146168
54,81,1.162708
54,84,1.17441
54,87,1.181743
54,90,1.185179
54,93,1.185182
54,96,1.182212
54,99,1.176709
54,102,1.169078
54,105,1.159692
54,108,1.148903
54,111,1.137028
54,114,1.124339
54,117,1.111081
54,120,1.097474
54,135,1.029701
54,150,0.9706891
54,165,0.9242527
54,180,0.8891925
54,195,0.8626122
54,210,0.8414485
54,225,0.822888
54,240,0.8040867
54,255,0.7811388
54,270,0.7466672
54,285,0.6898208
54,300,0.6232473
54,315,0.5751058
54,330,0.5409799
54,345,0.5126078
54,360,0.4870706
54,375,0.4634604
54,390,0.4414115
54,405,0.4207211
54,420,0.4012498
54,435,0.382891
54,450,0.3655575
54,465,0.3491757
54,480,0.3336813
54,495,0.3190175
54,510,0.305133
54,525,0.291981
54,540,0.2795186
54,555,0.2677061
54,570,0.2565067
54,585,0.245886
54,600,0.2358116
54,615,0.2262535
54,630,0.2171831
54,645,0.2085737
54,660,0.2004001
54,675,0.1926385
54,690,0.1852665
54,705,0.1782629
54,720,0.1716076
54,735,0.1652817
54,750,0.1592674
54,765,0.1535476
54,780,0.1481065
54,795,0.1429289
54,810,0.1380005
54,825,0.1333078
54,840,0.128838
54,855,0.124579
54,870,0.1205194
54,885,0.1166484
54,900,0.1129557
54,915,0.1094317
54,930,0.1060673
54,945,0.1028539
54,960,0.09978323
54,975,0.09684768
54,990,0.09403993
54,1005,0.09135314
54,1020,0.08878078
54,1035,0.08631674
54,1050,0.08395521
54,1065,0.08169072
54,1080,0.0795181
54,1095,0.07743248
54,1110,0.07542925
54,1125,0.07350405
54,1140,0.0716528
54,1155,0.0698716
54,1170,0.06815682
54,1185,0.066505
54,1200,0.06491288
54,1215,0.0633774
54,1230,0.06189565
54,1245,0.06046491
54,1260,0.05908261
54,1275,0.05774631
54,1290,0.05645372
54,1305,0.05520267
54,1320,0.05399114
54,1335,0.0528172
54,1350,0.05167904
54,1365,0.05057494
54,1380,0.04950332
54,1395,0.04846263
54,1410,0.04745145
54,1425,0.04646844
54,1440,0.04551232
55,0,0
55,3,6.026354E-06
55,6,0.0002117766
55,9,0.001430625
55,12,0.005360555
55,15,0.01463245
55,18,0.03220135
55,21,0.06006357
55,24,0.09826702
55,27,0.1450963
55,30,0.1980934
55,33,0.2549525
55,36,0.3138486
55,39,0.3733983
55,42,0.4325034
55,45,0.4902401
55,48,0.5458056
55,51,0.5985075
55,54,0.6477726
55,57,0.6931543
55,60,0.7343391
55,63,0.7711428
55,66,0.803502
55,69,0.8314603
55,72,0.8551508
55,75,0.8747801
55,78,0.890609
55,81,0.9029342
55,84,0.9120741
55,87,0.9183576
55,90,0.9221132
55,93,0.9236616
55,96,0.9233077
55,99,0.9213365
55,102,0.9180118
55,105,0.9135714
55,108,0.908231
55,111,0.9021831
55,114,0.8955964
55,117,0.8886188
55,120,0.8813771
55,135,0.8444285
55,150,0.8111187
55,165,0.7839173
55,180,0.7626012
55,195,0.7459975
55,210,0.73276
55,225,0.721627
55,240,0.7114169
55,255,0.7008433
55,270,0.6880509
55,285,0.6693718
55,300,0.6361369
55,315,0.5777741
55,330,0.5192168
55,345,0.4804462
55,360,0.4515116
55,375,0.4268226
55,390,0.4047265
55,405,0.3845948
55,420,0.366082
55,435,0.3489559
55,450,0.333046
55,465,0.3182203
55,480,0.3043731
55,495,0.2914171
55,510,0.2792783
55,525,0.2678927
55,540,0.2572036
55,555,0.2471608
55,570,0.2377187
55,585,0.228836
55,600,0.2204748
55,615,0.2126002
55,630,0.2051799
55,645,0.1981839
55,660,0.1915844
55,675,0.1853556
55,690,0.1794732
55,705,0.1739148
55,720,0.1686593
55,735,0.1636869
55,750,0.1589794
55,765,0.1545195
55,780,0.150291
55,795,0.146279
55,810,0.1424693
55,825,0.1388488
55,840,0.1354051
55,855,0.1321266
55,870,0.1290027
55,885,0.1260232
55,900,0.1231787
55,915,0.1204604
55,930,0.11786
55,945,0.1153698
55,960,0.1129827
55,975,0.110692
55,990,0.1084913
55,1005,0.1063748
55,1020,0.1043371
55,1035,0.1023731
55,1050,0.100478
55,1065,0.09864748
55,1080,0.09687734
55,1095,0.09516378
55,1110,0.09350321
55,1125,0.09189231
55,1140,0.090328
55,1155,0.0888074
55,1170,0.08732784
55,1185,0.08588684
55,1200,0.08448208
55,1215,0.08311145
55,1230,0.08177294
55,1245,0.08046473
55,1260,0.07918509
55,1275,0.07793247
55,1290,0.07670539
55,1305,0.0755025
55,1320,0.07432255
55,1335,0.07316438
55,1350,0.07202692
55,1365,0.0709092
55,1380,0.06981029
55,1395,0.06872936
55,1410,0.06766564
55,1425,0.06661841
55,1440,0.06558701
56,0,0
56,3,1.191846E-05
56,6,0.0003792152
56,9,0.002605193
56,12,0.01008875
56,15,0.02771039
56,18,0.05935431
56,21,0.1054497
56,24,0.1631327
56,27,0.2282901
56,30,0.2971858
56,33,0.3669079
56,36,0.4352366
56,39,0.5004432
56,42,0.5611697
56,45,0.6163995
56,48,0.6654505
56,51,0.707961
56,54,0.7438655
56,57,0.7733453
56,60,0.796777
56,63,0.8146752
56,66,0.827639
56,69,0.8363062
56,72,0.8413172
56,75,0.8432869
56,78,0.8427857
56,81,0.8403285
56,84,0.8363702
56,87,0.8313043
56,90,0.8254643
56,93,0.8191277
56,96,0.8125216
56,99,0.8058282
56,102,0.7991908
56,105,0.7927195
56,108,0.786496
56,111,0.7805789
56,114,0.7750074
56,117,0.7698055
56,120,0.7649847
56,135,0.7464436
56,150,0.7356872
56,165,0.7301726
56,180,0.7276283
56,195,0.7262453
56,210,0.7244402
56,225,0.720346
56,240,0.7106512
56,255,0.6872622
56,270,0.6335033
56,285,0.5650537
56,300,0.5206795
56,315,0.4900145
56,330,0.4644065
56,345,0.4415935
56,360,0.4208137
56,375,0.4016676
56,390,0.3838952
56,405,0.3673129
56,420,0.3517839
56,435,0.3372025
56,450,0.3234836
56,465,0.3105571
56,480,0.2983631
56,495,0.2868496
56,510,0.2759707
56,525,0.2656848
56,540,0.2559543
56,555,0.2467448
56,570,0.2380244
56,585,0.2297636
56,600,0.2219349
56,615,0.2145126
56,630,0.2074728
56,645,0.2007928
56,660,0.1944515
56,675,0.1884291
56,690,0.1827067
56,705,0.1772669
56,720,0.1720931
56,735,0.1671696
56,750,0.1624819
56,765,0.158016
56,780,0.1537589
56,795,0.1496985
56,810,0.1458231
56,825,0.1421219
56,840,0.1385847
56,855,0.1352018
56,870,0.1319642
56,885,0.1288634
56,900,0.1258913
56,915,0.1230404
56,930,0.1203037
56,945,0.1176744
56,960,0.1151463
56,975,0.1127135
56,990,0.1103704
56,1005,0.1081119
56,1020,0.1059332
56,1035,0.1038295
56,1050,0.1017967
56,1065,0.09983066
56,1080,0.09792764
56,1095,0.09608407
56,1110,0.09429665
56,1125,0.09256224
56,1140,0.09087794
56,1155,0.08924101
56,1170,0.08764887
56,1185,0.08609913
56,1200,0.08458956
56,1215,0.08311804
56,1230,0.08168261
56,1245,0.08028145
56,1260,0.07891283
56,1275,0.07757515
56,1290,0.0762669
56,1305,0.07498668
56,1320,0.0737332
56,1335,0.07250522
56,1350,0.07130162
56,1365,0.07012131
56,1380,0.06896333
56,1395,0.06782673
56,1410,0.06671065
56,1425,0.06561431
56,1440,0.06453693
57,0,0
57,3,4.012447E-06
57,6,0.0001602292
57,9,0.001077976
57,12,0.003862757
57,15,0.0100382
57,18,0.02141741
57,21,0.03982877
57,24,0.06669001
57,27,0.1025819
57,30,0.1470345
57,33,0.1986544
57,36,0.2555105
57,39,0.3155737
57,42,0.3770338
57,45,0.4384328
57,48,0.4986638
57,51,0.5569071
57,54,0.6125573
57,57,0.6651645
57,60,0.7143974
57,63,0.7600224
57,66,0.801891
