"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
50,90,0.8438114
50,93,0.9159409
50,96,0.9894266
50,99,1.064031
50,102,1.139529
50,105,1.215707
50,108,1.292366
50,111,1.369319
50,114,1.446392
50,117,1.523427
50,120,1.600274
50,135,1.977304
50,150,2.333402
50,165,2.659995
50,180,2.951681
50,195,3.205252
50,210,3.419277
50,225,3.593987
50,240,3.731223
50,255,3.834274
50,270,3.907501
50,285,3.955804
50,300,3.98406
50,315,3.996688
50,330,3.997413
50,345,3.989211
50,360,3.974382
50,375,3.954671
50,390,3.931391
50,405,3.905532
50,420,3.877837
50,435,3.848866
50,450,3.819043
50,465,3.788684
50,480,3.758028
50,495,3.72725
50,510,3.696481
50,525,3.665815
50,540,3.635319
50,555,3.605041
50,570,3.575014
50,585,3.545259
50,600,3.51579
50,615,3.486613
50,630,3.457731
50,645,3.429144
50,660,3.40085
50,675,3.372845
50,690,3.345125
50,705,3.317686
50,720,3.29052
50,735,3.263624
50,750,3.236992
50,765,3.210618
50,780,3.184499
50,795,3.158629
50,810,3.133004
50,825,3.107619
50,840,3.08247
50,855,3.057554
50,870,3.032867
50,885,3.008406
50,900,2.984166
50,915,2.960146
50,930,2.936342
50,945,2.91275
50,960,2.88937
50,975,2.866197
50,990,2.843229
50,1005,2.820464
50,1020,2.797899
50,1035,2.775532
50,1050,2.75336
50,1065,2.731382
50,1080,2.709595
50,1095,2.687998
50,1110,2.666587
50,1125,2.645362
50,1140,2.624319
50,1155,2.603458
50,1170,2.582776
50,1185,2.562271
50,1200,2.541941
50,1215,2.521785
50,1230,2.501801
50,1245,2.481987
50,1260,2.462341
50,1275,2.442861
50,1290,2.423547
50,1305,2.404395
50,1320,2.385405
50,1335,2.366575
50,1350,2.347902
50,1365,2.329387
50,1380,2.311026
50,1395,2.292819
50,1410,2.274764
50,1425,2.256859
50,1440,2.239104
51,0,0
51,3,4.896323E-08
51,6,7.192745E-06
51,9,0.000129917
51,12,0.0008765709
51,15,0.00346932
51,18,0.009898099
51,21,0.02267447
51,24,0.04441733
51,27,0.07743292
51,30,0.1234032
51,33,0.1832261
51,36,0.2569956
51,39,0.3440902
51,42,0.4433237
51,45,0.5531135
51,48,0.6716456
51,51,0.797016
51,54,0.9273399
51,57,1.060831
51,60,1.195851
51,63,1.330937
51,66,1.46481
51,69,1.59637
51,72,1.724688
51,75,1.84899
51,78,1.968637
51,81,2.083107
51,84,2.191983
51,87,2.294933
51,90,2.391701
51,93,2.482094
51,96,2.565975
51,99,2.643258
51,102,2.7139
51,105,2.777901
51,108,2.8353
51,111,2.886176
51,114,2.930644
51,117,2.968858
51,120,3.001009
51,135,3.079836
51,150,3.052847
51,165,2.966481
51,180,2.859945
51,195,2.757094
51,210,2.667884
51,225,2.593872
51,240,2.532987
51,255,2.482264
51,270,2.438993
51,285,2.40107
51,300,2.366971
51,315,2.33564
51,330,2.306353
51,345,2.278616
51,360,2.252092
51,375,2.226544
51,390,2.201801
51,405,2.17774
51,420,2.154268
51,435,2.131314
51,450,2.108819
51,465,2.086741
51,480,2.065042
51,495,2.043692
51,510,2.022666
51,525,2.001943
51,540,1.981506
51,555,1.96134
51,570,1.941434
51,585,1.921775
51,600,1.902356
51,615,1.883168
51,630,1.864205
51,645,1.845459
51,660,1.826927
51,675,1.808604
51,690,1.790485
51,705,1.772566
51,720,1.754845
51,735,1.737317
51,750,1.719981
51,765,1.702833
51,780,1.685871
51,795,1.669093
51,810,1.652495
51,825,1.636077
51,840,1.619835
51,855,1.603768
51,870,1.587873
51,885,1.572149
51,900,1.556594
51,915,1.541206
51,930,1.525982
51,945,1.510922
51,960,1.496023
51,975,1.481283
51,990,1.466701
51,1005,1.452275
51,1020,1.438003
51,1035,1.423883
51,1050,1.409913
51,1065,1.396093
51,1080,1.38242
51,1095,1.368892
51,1110,1.355508
51,1125,1.342266
51,1140,1.329164
51,1155,1.316202
51,1170,1.303376
51,1185,1.290687
51,1200,1.278131
51,1215,1.265708
51,1230,1.253416
51,1245,1.241253
51,1260,1.229218
51,1275,1.217309
51,1290,1.205525
51,1305,1.193865
51,1320,1.182327
51,1335,1.170908
51,1350,1.159609
51,1365,1.148428
51,1380,1.137363
51,1395,1.126413
51,1410,1.115576
51,1425,1.104851
51,1440,1.094238
52,0,0
52,3,5.233492E-07
52,6,2.00895E-05
52,9,0.0001307475
52,12,0.0004620031
52,15,0.001208575
52,18,0.002640106
52,21,0.005101718
52,24,0.009003572
52,27,0.01480144
52,30,0.02297151
52,33,0.03398309
52,36,0.04827242
52,39,0.0662205
52,42,0.08813607
52,45,0.1142447
52,48,0.1446836
52,51,0.1795021
52,54,0.2186659
52,57,0.2620654
52,60,0.3095254
52,63,0.3608164
52,66,0.4156667
52,69,0.473773
52,72,0.5348119
52,75,0.5984481
52,78,0.6643438
52,81,0.7321647
52,84,0.8015852
52,87,0.8722934
52,90,0.9439932
52,93,1.016407
52,96,1.089276
52,99,1.162362
52,102,1.235447
52,105,1.30833
52,108,1.380831
52,111,1.452787
52,114,1.52405
52,117,1.594489
52,120,1.663986
52,135,1.994045
52,150,2.288971
52,165,2.543792
52,180,2.75644
52,195,2.927011
52,210,3.057488
52,225,3.151553
52,240,3.214248
52,255,3.251385
52,270,3.268882
52,285,3.272108
52,300,3.265498
52,315,3.25248
52,330,3.235526
52,345,3.216314
52,360,3.195963
52,375,3.175186
52,390,3.154419
52,405,3.133918
52,420,3.113828
52,435,3.094214
52,450,3.075098
52,465,3.056474
52,480,3.038318
52,495,3.020599
52,510,3.003284
52,525,2.986336
52,540,2.969724
52,555,2.953414
52,570,2.937381
52,585,2.921598
52,600,2.906043
52,615,2.890697
52,630,2.875544
52,645,2.860569
52,660,2.845758
52,675,2.831102
52,690,2.816591
52,705,2.802216
52,720,2.787971
52,735,2.773849
52,750,2.759844
52,765,2.745953
52,780,2.732171
52,795,2.718493
52,810,2.704918
52,825,2.691442
52,840,2.678062
52,855,2.664777
52,870,2.651583
52,885,2.638478
52,900,2.625462
52,915,2.612532
52,930,2.599686
52,945,2.586924
52,960,2.574243
52,975,2.561642
52,990,2.549121
52,1005,2.536677
52,1020,2.52431
52,1035,2.512018
52,1050,2.499801
52,1065,2.487657
52,1080,2.475586
52,1095,2.463586
52,1110,2.451656
52,1125,2.439795
52,1140,2.428004
52,1155,2.41628
52,1170,2.404623
52,1185,2.393031
52,1200,2.381505
52,1215,2.370043
52,1230,2.358645
52,1245,2.347309
52,1260,2.336035
52,1275,2.324823
52,1290,2.313671
52,1305,2.302578
52,1320,2.291545
52,1335,2.280571
52,1350,2.269654
52,1365,2.258793
52,1380,2.24799
52,1395,2.237242
52,1410,2.226549
52,1425,2.215911
52,1440,2.205327
53,0,0
53,3,1.073154E-06
53,6,4.333181E-05
53,9,0.000332496
53,12,0.001437893
53,15,0.00449408
53,18,0.01123697
53,21,0.02383817
53,24,0.04461012
53,27,0.075684
53,30,0.118745
53,33,0.1748668
53,36,0.2444518
53,39,0.3272654
53,42,0.4225278
53,45,0.5290394
53,48,0.6453146
53,51,0.7697057
53,54,0.9005089
53,57,1.036047
53,60,1.174728
53,63,1.315085
53,66,1.455798
53,69,1.595698
53,72,1.733774
53,75,1.869158
53,78,2.001117
53,81,2.12904
53,84,2.252423
53,87,2.370858
53,90,2.484016
53,93,2.591641
53,96,2.693537
53,99,2.789562
53,102,2.87962
53,105,2.963656
53,108,3.041651
53,111,3.113622
53,114,3.179613
53,117,3.2397
53,120,3.293986
53,135,3.483747
53,150,3.557292
53,165,3.548581
53,180,3.492354
53,195,3.416023
53,210,3.336592
53,225,3.262264
53,240,3.195719
53,255,3.136909
53,270,3.084751
53,285,3.037961
53,300,2.995381
53,315,2.956077
53,330,2.919329
53,345,2.8846
53,360,2.851488
53,375,2.819696
53,390,2.789003
53,405,2.759241
53,420,2.730283
53,435,2.702032
53,450,2.674409
53,465,2.647353
53,480,2.620816
53,495,2.594758
53,510,2.569144
53,525,2.543948
53,540,2.519146
53,555,2.494718
53,570,2.470647
53,585,2.446919
53,600,2.423521
53,615,2.40044
53,630,2.377668
53,645,2.355194
53,660,2.333011
53,675,2.311111
53,690,2.289487
53,705,2.268132
53,720,2.247042
53,735,2.22621
53,750,2.20563
53,765,2.185299
53,780,2.165211
53,795,2.145361
53,810,2.125746
53,825,2.106361
53,840,2.087202
53,855,2.068265
53,870,2.049547
53,885,2.031043
53,900,2.01275
53,915,1.994665
53,930,1.976784
53,945,1.959103
53,960,1.94162
53,975,1.92433
53,990,1.907232
53,1005,1.890322
53,1020,1.873597
53,1035,1.857053
53,1050,1.840689
53,1065,1.8245
53,1080,1.808485
53,1095,1.79264
53,1110,1.776963
53,1125,1.761452
53,1140,1.746102
53,1155,1.730913
53,1170,1.715881
53,1185,1.701004
53,1200,1.68628
53,1215,1.671706
53,1230,1.65728
53,1245,1.642999
53,1260,1.628862
53,1275,1.614865
53,1290,1.601008
53,1305,1.587288
53,1320,1.573702
53,1335,1.560249
53,1350,1.546927
53,1365,1.533734
53,1380,1.520667
53,1395,1.507726
53,1410,1.494907
53,1425,1.48221
53,1440,1.469633
54,0,0
54,3,1.174206E-06
54,6,4.89393E-05
54,9,0.0003476311
54,12,0.001359894
54,15,0.003910916
54,18,0.009222844
54,21,0.01884499
54,24,0.03450215
54,27,0.0579065
54,30,0.09057804
54,33,0.1337046
54,36,0.1880588
54,39,0.2539695
54,42,0.3313406
54,45,0.4197018
54,48,0.5182803
54,51,0.6260773
54,54,0.7419447
54,57,0.8646524
54,60,0.992945
54,63,1.125587
54,66,1.261397
54,69,1.399266
54,72,1.538179
54,75,1.677215
54,78,1.815552
54,81,1.952466
54,84,2.087323
54,87,2.219578
54,90,2.348761
54,93,2.474476
54,96,2.596391
54,99,2.714229
54,102,2.827766
54,105,2.936823
54,108,3.04126
54,111,3.140971
54,114,3.235883
54,117,3.325952
54,120,3.411155
54,135,3.764962
54,150,4.00509
54,165,4.147128
54,180,4.211813
54,195,4.221186
54,210,4.195017
54,225,4.148678
54,240,4.092719
54,255,4.033679
54,270,3.975264
54,285,3.919304
54,300,3.866577
54,315,3.817265
54,330,3.771243
54,345,3.728245
54,360,3.687955
54,375,3.650048
54,390,3.614225
54,405,3.580209
54,420,3.54776
54,435,3.516669
54,450,3.486756
54,465,3.457867
54,480,3.429874
54,495,3.402666
54,510,3.376151
54,525,3.350252
54,540,3.324902
54,555,3.300048
54,570,3.275643
54,585,3.251648
54,600,3.228029
54,615,3.204759
54,630,3.181815
54,645,3.159176
54,660,3.136824
54,675,3.114745
54,690,3.092927
54,705,3.071357
54,720,3.050026
54,735,3.028925
54,750,3.008048
54,765,2.987386
54,780,2.966933
54,795,2.946685
54,810,2.926636
54,825,2.906781
54,840,2.887115
54,855,2.867635
54,870,2.848337
54,885,2.829216
54,900,2.810271
54,915,2.791496
54,930,2.772889
54,945,2.754447
54,960,2.736167
54,975,2.718046
54,990,2.700081
54,1005,2.68227
54,1020,2.66461
54,1035,2.647098
54,1050,2.629732
54,1065,2.612509
54,1080,2.595427
54,1095,2.578484
54,1110,2.561677
54,1125,2.545005
54,1140,2.528464
54,1155,2.512053
54,1170,2.49577
54,1185,2.479613
54,1200,2.463579
54,1215,2.447667
54,1230,2.431875
54,1245,2.416201
54,1260,2.400643
54,1275,2.385199
54,1290,2.369868
54,1305,2.354648
54,1320,2.339537
54,1335,2.324534
54,1350,2.309637
54,1365,2.294843
54,1380,2.280154
54,1395,2.265565
54,1410,2.251076
54,1425,2.236686
54,1440,2.222393
55,0,0
55,3,8.207439E-07
55,6,3.024437E-05
55,9,0.0001949497
55,12,0.0006840976
55,15,0.001774457
55,18,0.003839869
55,21,0.007351472
55,24,0.01286562
55,27,0.02100128
55,30,0.03241006
55,33,0.04774295
55,36,0.06761708
55,39,0.09258624
55,42,0.1231168
55,45,0.1595705
55,48,0.2021942
55,51,0.2511166
55,54,0.3063507
55,57,0.3678016
55,60,0.4352765
55,63,0.5084988
55,66,0.5871222
55,69,0.6707453
55,72,0.7589258
55,75,0.8511943
55,78,0.9470657
55,81,1.04605
55,84,1.14766
55,87,1.251421
55,90,1.356874
55,93,1.463579
55,96,1.571123
55,99,1.679116
55,102,1.787196
55,105,1.895029
55,108,2.002306
55,111,2.108745
55,114,2.214091
55,117,2.318109
55,120,2.420592
55,135,2.904014
55,150,3.328062
55,165,3.683906
55,180,3.968441
55,195,4.182856
55,210,4.331919
55,225,4.423345
55,240,4.4669
55,255,4.473192
55,270,4.452425
55,285,4.41344
55,300,4.363245
55,315,4.306975
55,330,4.248158
55,345,4.189069
55,360,4.131087
55,375,4.074976
55,390,4.021103
55,405,3.969585
55,420,3.920383
55,435,3.873378
55,450,3.828401
55,465,3.78527
55,480,3.743799
55,495,3.703813
55,510,3.665149
55,525,3.627662
55,540,3.591221
55,555,3.555714
55,570,3.521041
55,585,3.487119
55,600,3.453876
55,615,3.421248
55,630,3.389185
55,645,3.35764
55,660,3.326576
55,675,3.295961
55,690,3.265766
55,705,3.23597
55,720,3.206551
55,735,3.177492
55,750,3.148778
55,765,3.120398
55,780,3.092338
55,795,3.064591
55,810,3.037146
55,825,3.009996
55,840,2.983135
55,855,2.956555
55,870,2.930252
55,885,2.90422
55,900,2.878455
55,915,2.852951
55,930,2.827705
55,945,2.802712
55,960,2.77797
55,975,2.753473
55,990,2.72922
55,1005,2.705206
55,1020,2.681428
55,1035,2.657883
55,1050,2.634569
55,1065,2.611482
55,1080,2.58862
55,1095,2.565979
55,1110,2.543557
55,1125,2.521351
55,1140,2.499359
55,1155,2.477578
55,1170,2.456005
55,1185,2.434638
55,1200,2.413475
55,1215,2.392513
55,1230,2.37175
55,1245,2.351182
55,1260,2.33081
55,1275,2.310629
55,1290,2.290637
55,1305,2.270833
55,1320,2.251214
55,1335,2.231778
55,1350,2.212523
55,1365,2.193447
55,1380,2.174548
55,1395,2.155824
55,1410,2.137272
55,1425,2.118892
55,1440,2.10068
56,0,0
56,3,2.86363E-07
56,6,1.071141E-05
56,9,7.236464E-05
56,12,0.0002723899
56,15,0.0007668474
56,18,0.001804334
56,21,0.003738757
56,24,0.007027137
56,27,0.01221349
56,30,0.01990228
56,33,0.03072588
56,36,0.04531007
56,39,0.06424174
56,42,0.08804124
56,45,0.1171409
56,48,0.1518705
56,51,0.1924503
56,54,0.2389892
56,57,0.2914897
56,60,0.3498555
56,63,0.4139032
56,66,0.4833751
56,69,0.5579525
56,72,0.63727
56,75,0.7209278
56,78,0.8085036
56,81,0.8995634
56,84,0.9936703
56,87,1.090392
56,90,1.189306
56,93,1.290005
56,96,1.392102
56,99,1.495227
56,102,1.599037
56,105,1.703207
56,108,1.80744
56,111,1.911457
56,114,2.015005
56,117,2.117849
56,120,2.219775
56,135,2.709388
56,150,3.153271
56,165,3.540165
56,180,3.86405
56,195,4.123018
56,210,4.318814
56,225,4.456464
56,240,4.543602
56,255,4.589418
56,270,4.60342
56,285,4.594344
56,300,4.569488
56,315,4.534477
56,330,4.493388
56,345,4.449024
56,360,4.403231
56,375,4.357182
56,390,4.31159
56,405,4.266861
56,420,4.223208
56,435,4.180717
56,450,4.139395
56,465,4.099207
56,480,4.060092
56,495,4.021975
56,510,3.984778
56,525,3.948425
56,540,3.912846
56,555,3.877973
56,570,3.843747
56,585,3.810116
56,600,3.777033
56,615,3.744457
56,630,3.712353
56,645,3.68069
56,660,3.649441
56,675,3.618584
56,690,3.588098
56,705,3.557966
56,720,3.528173
56,735,3.498706
56,750,3.469554
56,765,3.440706
56,780,3.412154
56,795,3.383889
56,810,3.355906
56,825,3.328196
56,840,3.300755
56,855,3.273578
56,870,3.246659
56,885,3.219995
56,900,3.19358
56,915,3.167412
56,930,3.141487
56,945,3.115801
56,960,3.090351
56,975,3.065134
56,990,3.040146
56,1005,3.015386
56,1020,2.99085
56,1035,2.966536
56,1050,2.942441
56,1065,2.918562
56,1080,2.894897
56,1095,2.871443
56,1110,2.848199
56,1125,2.825161
56,1140,2.802327
56,1155,2.779696
56,1170,2.757264
56,1185,2.73503
56,1200,2.712992
56,1215,2.691147
56,1230,2.669493
56,1245,2.648029
56,1260,2.626751
56,1275,2.605659
56,1290,2.584751
56,1305,2.564023
56,1320,2.543475
56,1335,2.523104
56,1350,2.502908
56,1365,2.482887
56,1380,2.463037
56,1395,2.443357
56,1410,2.423846
56,1425,2.404501
56,1440,2.385321
57,0,0
57,3,2.373516E-07
57,6,1.172611E-05
57,9,0.0001193346
57,12,0.0006493554
57,15,0.002379045
57,18,0.006642586
57,21,0.0152739
57,24,0.03041511
57,27,0.0542578
57,30,0.08878836
57,33,0.1355855
57,36,0.1956946
57,39,0.2695842
57,42,0.3571661
57,45,0.4578649
57,48,0.570713
57,51,0.6944573
57,54,0.8276605
57,57,0.9687926
57,60,1.116305
57,63,1.26869
57,66,1.424517
57,69,1.582464
57,72,1.741331
57,75,1.900045
57,78,2.057656
57,81,2.213336
57,84,2.366367
57,87,2.516129
57,90,2.662096
57,93,2.803814
57,96,2.940902
57,99,3.073037
57,102,3.199945
57,105,3.321399
57,108,3.437209
57,111,3.54722
57,114,3.651307
57,117,3.749374
57,120,3.841352
57,135,4.209292
57,150,4.429545
57,165,4.522684
57,180,4.521996
57,195,4.464349
57,210,4.380435
57,225,4.290273
57,240,4.20422
57,255,4.126236
57,270,4.056894
57,285,3.995313
57,300,3.940177
57,315,3.890195
57,330,3.84426
57,345,3.801491
57,360,3.761207
57,375,3.722892
57,390,3.686158
57,405,3.650717
57,420,3.616349
57,435,3.582889
57,450,3.550211
57,465,3.518216
57,480,3.486827
57,495,3.455983
57,510,3.425636
57,525,3.395746
57,540,3.366279
57,555,3.33721
57,570,3.308515
57,585,3.280175
57,600,3.252175
57,615,3.2245
57,630,3.197138
57,645,3.170079
57,660,3.143314
57,675,3.116835
57,690,3.090634
57,705,3.064705
57,720,3.039043
57,735,3.013641
57,750,2.988495
57,765,2.963601
57,780,2.938954
57,795,2.914549
57,810,2.890385
57,825,2.866456
57,840,2.842759
57,855,2.819292
57,870,2.79605
57,885,2.773032
57,900,2.750233
57,915,2.727651
57,930,2.705284
57,945,2.683128
57,960,2.661181
57,975,2.63944
57,990,2.617903
57,1005,2.596566
57,1020,2.575429
57,1035,2.554487
57,1050,2.53374
57,1065,2.513183
57,1080,2.492816
57,1095,2.472636
57,1110,2.45264
57,1125,2.432826
57,1140,2.413193
57,1155,2.393737
57,1170,2.374458
57,1185,2.355352
57,1200,2.336418
57,1215,2.317654
57,1230,2.299057
57,1245,2.280626
57,1260,2.262359
57,1275,2.244253
57,1290,2.226308
57,1305,2.208521
57,1320,2.19089
57,1335,2.173414
57,1350,2.15609
57,1365,2.138917
57,1380,2.121893
57,1395,2.105017
57,1410,2.088287
57,1425,2.071701
57,1440,2.055257
58,0,0
58,3,3.798269E-07
58,6,1.859559E-05
58,9,0.0001974882
58,12,0.001073485
58,15,0.003824764
58,18,0.01027197
58,21,0.02262771
58,24,0.04312531
58,27,0.07366787
58,30,0.1155824
58,33,0.1695068
58,36,0.2353965
58,39,0.3126116
58,42,0.40005
58,45,0.4962946
58,48,0.5997522
58,51,0.7087703
58,54,0.8217266
58,57,0.9370912
58,60,1.053468
58,63,1.169613
58,66,1.284445
58,69,1.397035
58,72,1.506603
58,75,1.612499
58,78,1.714193
58,81,1.811256
58,84,1.903347
58,87,1.990203
58,90,2.071625
58,93,2.14747
58,96,2.217645
58,99,2.2821
58,102,2.340825
58,105,2.393844
58,108,2.441217
58,111,2.483038
58,114,2.519428
58,117,2.550541
58,120,2.576562
58,135,2.638493
58,150,2.613506
58,165,2.540604
58,180,2.451983
58,195,2.366963
58,210,2.293462
58,225,2.23255
58,240,2.18239
58,255,2.140479
58,270,2.10458
58,285,2.072981
58,300,2.04446
58,315,2.018177
58,330,1.993564
58,345,1.970234
58,360,1.947922
58,375,1.926443
58,390,1.905663
58,405,1.885482
58,420,1.865825
58,435,1.846632
58,450,1.827858
58,465,1.809462
58,480,1.791414
58,495,1.773686
58,510,1.756258
58,525,1.739108
58,540,1.722222
58,555,1.705586
58,570,1.689187
58,585,1.673015
58,600,1.657062
58,615,1.641318
58,630,1.625778
58,645,1.610434
58,660,1.595281
58,675,1.580314
58,690,1.565529
58,705,1.550921
58,720,1.536486
58,735,1.522221
58,750,1.508122
58,765,1.494186
58,780,1.480411
58,795,1.466793
58,810,1.45333
58,825,1.440019
58,840,1.426858
58,855,1.413844
58,870,1.400974
58,885,1.388248
58,900,1.375662
58,915,1.363215
58,930,1.350903
58,945,1.338727
58,960,1.326682
58,975,1.314768
58,990,1.302982
58,1005,1.291322
58,1020,1.279788
58,1035,1.268376
58,1050,1.257085
58,1065,1.245914
58,1080,1.23486
58,1095,1.223923
58,1110,1.213099
58,1125,1.202388
58,1140,1.191788
58,1155,1.181298
58,1170,1.170916
58,1185,1.160639
58,1200,1.150468
58,1215,1.1404
58,1230,1.130434
58,1245,1.120569
58,1260,1.110802
58,1275,1.101133
58,1290,1.091561
58,1305,1.082083
58,1320,1.072699
58,1335,1.063408
58,1350,1.054207
58,1365,1.045096
58,1380,1.036074
58,1395,1.02714
58,1410,1.018291
58,1425,1.009528
58,1440,1.000848
59,0,0
59,3,3.094651E-08
59,6,2.053548E-06
59,9,2.570649E-05
59,12,0.0001568866
59,15,0.0006136252
59,18,0.001786838
59,21,0.004235518
59,24,0.008641301
59,27,0.01573903
59,30,0.02624196
59,33,0.04077601
59,36,0.05983108
59,39,0.08373367
59,42,0.1126387
59,45,0.1465368
59,48,0.1852732
59,51,0.2285737
59,54,0.2760725
59,57,0.3273406
59,60,0.3819117
59,63,0.4393041
59,66,0.499039
59,69,0.5606537
59,72,0.6237124
59,75,0.6878118
59,78,0.7525855
59,81,0.817705
59,84,0.8828795
59,87,0.9478544
59,90,1.012409
59,93,1.076354
59,96,1.139528
59,99,1.201794
59,102,1.263038
59,105,1.323166
59,108,1.382099
59,111,1.439773
59,114,1.496137
59,117,1.55115
59,120,1.60478
59,135,1.85157
59,150,2.062467
59,165,2.238719
59,180,2.38294
59,195,2.498613
59,210,2.589658
59,225,2.66003
59,240,2.713395
59,255,2.752936
59,270,2.781291
59,285,2.800592
59,300,2.812538
59,315,2.818473
59,330,2.819474
59,345,2.816411
59,360,2.809992
59,375,2.800797
59,390,2.789309
59,405,2.775928
59,420,2.760988
59,435,2.744767
59,450,2.727501
59,465,2.709387
59,480,2.690589
59,495,2.671247
59,510,2.651478
59,525,2.631381
59,540,2.611037
59,555,2.590517
59,570,2.569879
59,585,2.549172
59,600,2.528438
59,615,2.507711
59,630,2.48702
59,645,2.46639
59,660,2.445841
59,675,2.42539
59,690,2.405051
59,705,2.384834
59,720,2.364751
59,735,2.344808
59,750,2.325013
59,765,2.305369
59,780,2.285882
59,795,2.266554
59,810,2.247388
59,825,2.228385
59,840,2.209548
59,855,2.190875
59,870,2.172369
59,885,2.154028
59,900,2.135853
59,915,2.117843
59,930,2.099998
59,945,2.082316
59,960,2.064797
59,975,2.04744
59,990,2.030243
59,1005,2.013206
59,1020,1.996326
59,1035,1.979603
59,1050,1.963035
59,1065,1.94662
59,1080,1.930358
59,1095,1.914246
59,1110,1.898284
59,1125,1.882469
59,1140,1.8668
59,1155,1.851276
59,1170,1.835895
59,1185,1.820655
59,1200,1.805556
59,1215,1.790594
59,1230,1.77577
59,1245,1.761081
59,1260,1.746526
59,1275,1.732104
59,1290,1.717812
59,1305,1.703651
59,1320,1.689617
59,1335,1.67571
59,1350,1.661928
59,1365,1.648271
59,1380,1.634735
59,1395,1.621321
59,1410,1.608027
59,1425,1.594852
59,1440,1.581793
60,0,0
60,3,6.013838E-06
60,6,0.0002060142
60,9,0.001245913
60,12,0.004057349
60,15,0.00965999
60,18,0.01904527
60,21,0.03309738
60,24,0.05254157
60,27,0.07791664
60,30,0.1095675
60,33,0.1476534
60,36,0.1921656
60,39,0.2429499
60,42,0.2997313
60,45,0.3621398
60,48,0.4297334
60,51,0.5020199
60,54,0.5784763
60,57,0.6585649
60,60,0.7417476
60,63,0.827497
60,66,0.9153051
60,69,1.00469
60,72,1.095202
60,75,1.186424
60,78,1.277976
60,81,1.369514
60,84,1.46073
60,87,1.551352
60,90,1.64114
60,93,1.729886
60,96,1.817411
60,99,1.903561
60,102,1.988209
60,105,2.071246
60,108,2.152585
60,111,2.232155
60,114,2.309899
60,117,2.385773
60,120,2.459747
60,135,2.800548
60,150,3.093014
60,165,3.338829
60,180,3.540607
60,195,3.701449
60,210,3.824919
60,225,3.915077
60,240,3.976436
60,255,4.013754
60,270,4.031748
60,285,4.034779
60,300,4.026631
60,315,4.0104
60,330,3.988503
60,345,3.96275
60,360,3.934469
60,375,3.904605
60,390,3.873827
60,405,3.8426
60,420,3.811244
60,435,3.779976
60,450,3.74894
60,465,3.718225
60,480,3.687888
60,495,3.657957
60,510,3.628445
60,525,3.599353
60,540,3.570673
60,555,3.542394
60,570,3.514501
60,585,3.48698
60,600,3.459814
60,615,3.432989
60,630,3.406489
60,645,3.3803
60,660,3.35441
60,675,3.328807
60,690,3.303481
60,705,3.27842
60,720,3.253618
60,735,3.229064
60,750,3.204753
60,765,3.180677
60,780,3.15683
60,795,3.133207
60,810,3.109803
60,825,3.086612
60,840,3.063632
60,855,3.040857
60,870,3.018284
60,885,2.995909
60,900,2.973729
60,915,2.951742
60,930,2.929943
60,945,2.908331
60,960,2.886902
60,975,2.865654
60,990,2.844585
60,1005,2.823691
60,1020,2.802972
60,1035,2.782424
60,1050,2.762045
60,1065,2.741834
60,1080,2.721788
60,1095,2.701905
60,1110,2.682183
60,1125,2.662621
60,1140,2.643216
60,1155,2.623966
60,1170,2.604871
60,1185,2.585927
60,1200,2.567134
60,1215,2.54849
60,1230,2.529992
60,1245,2.511639
60,1260,2.49343
60,1275,2.475363
60,1290,2.457437
60,1305,2.43965
60,1320,2.422
60,1335,2.404486
60,1350,2.387106
60,1365,2.36986
60,1380,2.352745
60,1395,2.33576
60,1410,2.318905
60,1425,2.302176
60,1440,2.285575
61,0,0
61,3,1.031692E-06
61,6,4.060298E-05
61,9,0.0003110413
61,12,0.001344963
61,15,0.004180085
61,18,0.0103429
61,21,0.02164597
61,24,0.03989609
61,27,0.06662063
61,30,0.1028758
61,33,0.14916
61,36,0.2054184
61,39,0.2711119
61,42,0.3453225
61,45,0.4268706
61,48,0.5144261
61,51,0.6066052
61,54,0.7020428
61,57,0.7994462
61,60,0.8976302
61,63,0.995536
61,66,1.092239
61,69,1.186945
61,72,1.278988
61,75,1.367816
61,78,1.452982
61,81,1.53413
61,84,1.610984
61,87,1.683341
61,90,1.751055
61,93,1.814036
61,96,1.872236
61,99,1.925651
61,102,1.974311
61,105,2.018275
61,108,2.057636
61,111,2.092509
61,114,2.123034
61,117,2.149373
61,120,2.171708
61,135,2.230784
61,150,2.224199
61,165,2.181615
61,180,2.126186
61,195,2.071609
61,210,2.023708
61,225,1.983607
61,240,1.950367
61,255,1.92249
61,270,1.89858
61,285,1.877535
61,300,1.858555
61,315,1.841077
61,330,1.824714
61,345,1.809201
61,360,1.794353
61,375,1.780043
61,390,1.766177
61,405,1.75269
61,420,1.739531
61,435,1.726661
61,450,1.714051
61,465,1.701677
61,480,1.689518
61,495,1.677558
61,510,1.665785
61,525,1.654186
61,540,1.642753
61,555,1.631475
61,570,1.620346
61,585,1.60936
61,600,1.598511
61,615,1.587793
61,630,1.577202
61,645,1.566734
61,660,1.556385
61,675,1.546152
61,690,1.536031
61,705,1.52602
61,720,1.516115
61,735,1.506315
61,750,1.496616
61,765,1.487016
61,780,1.477514
61,795,1.468106
61,810,1.458791
61,825,1.449568
61,840,1.440433
61,855,1.431386
61,870,1.422424
61,885,1.413546
61,900,1.40475
