"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
28,9,0.0006160311
28,12,0.002146073
28,15,0.005488414
28,18,0.01163324
28,21,0.02164057
28,24,0.03641765
28,27,0.05646372
28,30,0.08169836
28,33,0.1114624
28,36,0.1446846
28,39,0.1801263
28,42,0.2166036
28,45,0.253122
28,48,0.2889249
28,51,0.3234759
28,54,0.3564118
28,57,0.3874978
28,60,0.4165925
28,63,0.4436201
28,66,0.468544
28,69,0.4913639
28,72,0.5121086
28,75,0.5308213
28,78,0.5475684
28,81,0.5624324
28,84,0.575502
28,87,0.5868821
28,90,0.5966827
28,93,0.6050164
28,96,0.6120017
28,99,0.6177561
28,102,0.6223958
28,105,0.6260346
28,108,0.6287822
28,111,0.6307433
28,114,0.6320164
28,117,0.6326935
28,120,0.6328599
28,135,0.6285309
28,150,0.620346
28,165,0.6120826
28,180,0.6051415
28,195,0.599534
28,210,0.5944801
28,225,0.5885807
28,240,0.579456
28,255,0.562371
28,270,0.5276299
28,285,0.4698288
28,300,0.4175109
28,315,0.3850979
28,330,0.3623405
28,345,0.3432738
28,360,0.3260847
28,375,0.3102029
28,390,0.2953868
28,405,0.2814981
28,420,0.2684405
28,435,0.25614
28,450,0.2445363
28,465,0.2335787
28,480,0.223223
28,495,0.2134302
28,510,0.2041653
28,525,0.1953962
28,540,0.1870937
28,555,0.1792306
28,570,0.1717819
28,585,0.164724
28,600,0.158035
28,615,0.1516942
28,630,0.1456824
28,645,0.1399813
28,660,0.1345738
28,675,0.1294437
28,690,0.1245758
28,705,0.1199557
28,720,0.1155697
28,735,0.1114051
28,750,0.1074496
28,765,0.1036918
28,780,0.1001209
28,795,0.09672657
28,810,0.09349915
28,825,0.09042949
28,840,0.0875089
28,855,0.0847292
28,870,0.08208263
28,885,0.07956187
28,900,0.07715999
28,915,0.07487045
28,930,0.07268707
28,945,0.07060398
28,960,0.06861568
28,975,0.06671695
28,990,0.06490285
28,1005,0.06316873
28,1020,0.06151018
28,1035,0.05992305
28,1050,0.0584034
28,1065,0.05694755
28,1080,0.05555198
28,1095,0.0542134
28,1110,0.05292869
28,1125,0.0516949
28,1140,0.05050927
28,1155,0.04936917
28,1170,0.04827213
28,1185,0.04721582
28,1200,0.04619805
28,1215,0.04521674
28,1230,0.04426995
28,1245,0.04335582
28,1260,0.04247263
28,1275,0.04161875
28,1290,0.04079262
28,1305,0.0399928
28,1320,0.03921793
28,1335,0.03846671
28,1350,0.03773794
28,1365,0.03703047
28,1380,0.03634323
28,1395,0.03567521
28,1410,0.03502546
28,1425,0.03439308
28,1440,0.03377723
28,1455,0.03317712
28,1470,0.03259201
28,1485,0.03202119
28,1500,0.031464
28,1515,0.03091983
28,1530,0.0303881
28,1545,0.02986825
28,1560,0.02935977
28,1575,0.02886217
28,1590,0.02837502
28,1605,0.02789786
28,1620,0.02743032
28,1635,0.026972
28,1650,0.02652255
28,1665,0.02608164
28,1680,0.02564896
28,1695,0.02522421
28,1710,0.02480712
28,1725,0.02439742
28,1740,0.02399487
28,1755,0.02359925
28,1770,0.02321033
28,1785,0.02282791
28,1800,0.0224518
28,1815,0.02208182
28,1830,0.0217178
28,1845,0.02135958
28,1860,0.02100701
28,1875,0.02065994
28,1890,0.02031825
28,1905,0.0199818
28,1920,0.01965048
29,0,0
29,3,1.894285E-06
29,6,8.108515E-05
29,9,0.0005501487
29,12,0.001970805
29,15,0.005123229
29,18,0.01097613
29,21,0.02061228
29,24,0.03507933
29,27,0.05518854
29,30,0.08132304
29,33,0.1133272
29,36,0.1505241
29,39,0.1918525
29,42,0.2360763
29,45,0.2819849
29,48,0.3285305
29,51,0.3748896
29,54,0.4204549
29,57,0.4647928
29,60,0.507596
29,63,0.5486525
29,66,0.5878218
29,69,0.6249943
29,72,0.6600863
29,75,0.6930608
29,78,0.7238909
29,81,0.7525578
29,84,0.7790872
29,87,0.8035144
29,90,0.8258691
29,93,0.8462225
29,96,0.8646579
29,99,0.8812441
29,102,0.8960775
29,105,0.9092627
29,108,0.9208934
29,111,0.9310776
29,114,0.9399226
29,117,0.94753
29,120,0.9540041
29,135,0.9727314
29,150,0.976211
29,165,0.9720268
29,180,0.9647409
29,195,0.9565766
29,210,0.9480444
29,225,0.9381648
29,240,0.9237168
29,255,0.8953763
29,270,0.829016
29,285,0.7394847
29,300,0.6834834
29,315,0.6453943
29,330,0.6134469
29,345,0.5847467
29,360,0.5583621
29,375,0.5338354
29,390,0.5108788
29,405,0.4892882
29,420,0.4689101
29,435,0.4496247
29,450,0.4313357
29,465,0.4139642
29,480,0.3974437
29,495,0.3817173
29,510,0.3667352
29,525,0.3524536
29,540,0.338833
29,555,0.3258375
29,570,0.3134343
29,585,0.3015929
29,600,0.2902852
29,615,0.2794848
29,630,0.2691669
29,645,0.2593082
29,660,0.2498868
29,675,0.2408818
29,690,0.2322734
29,705,0.2240431
29,720,0.2161728
29,735,0.2086459
29,750,0.201446
29,765,0.194558
29,780,0.1879673
29,795,0.1816599
29,810,0.1756227
29,825,0.1698429
29,840,0.1643086
29,855,0.1590083
29,870,0.1539311
29,885,0.1490666
29,900,0.1444048
29,915,0.1399362
29,930,0.1356519
29,945,0.1315432
29,960,0.127602
29,975,0.1238204
29,990,0.120191
29,1005,0.1167067
29,1020,0.1133608
29,1035,0.1101467
29,1050,0.1070585
29,1065,0.1040901
29,1080,0.1012361
29,1095,0.09849124
29,1110,0.09585035
29,1125,0.09330866
29,1140,0.0908616
29,1155,0.08850483
29,1170,0.08623417
29,1185,0.0840457
29,1200,0.08193564
29,1215,0.07990043
29,1230,0.07793665
29,1245,0.07604107
29,1260,0.07421059
29,1275,0.07244229
29,1290,0.07073338
29,1305,0.06908119
29,1320,0.06748322
29,1335,0.06593703
29,1350,0.06444037
29,1365,0.06299104
29,1380,0.06158698
29,1395,0.06022622
29,1410,0.0589069
29,1425,0.05762722
29,1440,0.05638551
29,1455,0.05518015
29,1470,0.05400961
29,1485,0.05287244
29,1500,0.05176725
29,1515,0.05069273
29,1530,0.04964761
29,1545,0.04863073
29,1560,0.04764095
29,1575,0.04667718
29,1590,0.04573841
29,1605,0.04482365
29,1620,0.043932
29,1635,0.04306256
29,1650,0.04221451
29,1665,0.04138704
29,1680,0.04057939
29,1695,0.03979084
29,1710,0.03902072
29,1725,0.03826835
29,1740,0.03753314
29,1755,0.03681447
29,1770,0.03611179
29,1785,0.03542457
29,1800,0.03475229
29,1815,0.03409446
29,1830,0.03345062
29,1845,0.03282034
29,1860,0.03220318
29,1875,0.03159874
29,1890,0.03100664
29,1905,0.03042653
29,1920,0.02985804
30,0,0
30,3,2.735268E-06
30,6,9.974815E-05
30,9,0.0006485483
30,12,0.002298725
30,15,0.005949344
30,18,0.01266419
30,21,0.02354345
30,24,0.03955181
30,27,0.06132821
30,30,0.08902855
30,33,0.1222577
30,36,0.1601194
30,39,0.2013735
30,42,0.2446435
30,45,0.2886094
30,48,0.332141
30,51,0.3743496
30,54,0.4145811
30,57,0.4523896
30,60,0.487504
30,63,0.5197697
30,66,0.5491226
30,69,0.5755801
30,72,0.5991963
30,75,0.6200641
30,78,0.6383153
30,81,0.6540864
30,84,0.6675317
30,87,0.6788236
30,90,0.688126
30,93,0.6956087
30,96,0.7014441
30,99,0.7057931
30,102,0.7088156
30,105,0.710663
30,108,0.7114773
30,111,0.7113925
30,114,0.7105321
30,117,0.7090104
30,120,0.7069314
30,135,0.6911607
30,150,0.671944
30,165,0.6534863
30,180,0.6371008
30,195,0.6222429
30,210,0.6066862
30,225,0.5847657
30,240,0.5404364
30,255,0.466305
30,270,0.4148954
30,285,0.3845331
30,300,0.3609905
30,315,0.3404585
30,330,0.3218936
30,345,0.3048496
30,360,0.289064
30,375,0.274358
30,390,0.2606007
30,405,0.2476919
30,420,0.2355517
30,435,0.2241153
30,450,0.213328
30,465,0.2031428
30,480,0.1935188
30,495,0.1844197
30,510,0.1758127
30,525,0.167668
30,540,0.1599585
30,555,0.1526588
30,570,0.1457458
30,585,0.1391975
30,600,0.1329938
30,615,0.1271155
30,630,0.1215448
30,645,0.1162648
30,660,0.1112597
30,675,0.1065146
30,690,0.1020152
30,705,0.09774838
30,720,0.09370145
30,735,0.08986255
30,750,0.08622041
30,765,0.08276439
30,780,0.07948445
30,795,0.07637104
30,810,0.07341518
30,825,0.07060833
30,840,0.06794243
30,855,0.06540985
30,870,0.06300338
30,885,0.06071619
30,900,0.05854181
30,915,0.05647413
30,930,0.05450737
30,945,0.05263606
30,960,0.05085503
30,975,0.04915936
30,990,0.04754445
30,1005,0.04600591
30,1020,0.04453959
30,1035,0.0431416
30,1050,0.04180821
30,1065,0.04053595
30,1080,0.03932148
30,1095,0.0381617
30,1110,0.03705365
30,1125,0.03599452
30,1140,0.03498169
30,1155,0.03401266
30,1170,0.03308508
30,1185,0.03219671
30,1200,0.03134545
30,1215,0.03052933
30,1230,0.02974645
30,1245,0.02899506
30,1260,0.02827348
30,1275,0.02758013
30,1290,0.02691351
30,1305,0.02627222
30,1320,0.02565494
30,1335,0.0250604
30,1350,0.02448742
30,1365,0.0239349
30,1380,0.02340176
30,1395,0.02288702
30,1410,0.02238974
30,1425,0.02190903
30,1440,0.02144406
30,1455,0.02099405
30,1470,0.02055824
30,1485,0.02013594
30,1500,0.01972648
30,1515,0.01932925
30,1530,0.01894365
30,1545,0.01856914
30,1560,0.01820518
30,1575,0.01785129
30,1590,0.017507
30,1605,0.01717188
30,1620,0.01684551
30,1635,0.0165275
30,1650,0.01621748
30,1665,0.01591511
30,1680,0.01562007
30,1695,0.01533204
30,1710,0.01505073
30,1725,0.01477587
30,1740,0.01450721
30,1755,0.0142445
30,1770,0.0139875
30,1785,0.01373601
30,1800,0.01348982
30,1815,0.01324873
30,1830,0.01301257
30,1845,0.01278115
30,1860,0.01255433
30,1875,0.01233194
30,1890,0.01211385
30,1905,0.0118999
30,1920,0.01168998
31,0,0
31,3,1.135651E-06
31,6,5.053888E-05
31,9,0.0003438017
31,12,0.001192951
31,15,0.002942744
31,18,0.005917716
31,21,0.01039893
31,24,0.01661682
31,27,0.02474802
31,30,0.03491156
31,33,0.04716366
31,36,0.06149382
31,39,0.07782432
31,42,0.09601378
31,45,0.1158656
31,48,0.1371405
31,51,0.1595709
31,54,0.1828755
31,57,0.2067728
31,60,0.2309941
31,63,0.2552919
31,66,0.279447
31,69,0.3032708
31,72,0.3266072
31,75,0.3493315
31,78,0.3713476
31,81,0.3925855
31,84,0.4129967
31,87,0.4325513
31,90,0.4512336
31,93,0.4690403
31,96,0.4859782
31,99,0.5020626
31,102,0.5173153
31,105,0.5317614
31,108,0.5454271
31,111,0.5583394
31,114,0.5705284
31,117,0.5820283
31,120,0.5928734
31,135,0.6383043
31,150,0.6716701
31,165,0.6959167
31,180,0.7132471
31,195,0.7252347
31,210,0.7329534
31,225,0.7370924
31,240,0.7380445
31,255,0.7359512
31,270,0.7307182
31,285,0.7220145
31,300,0.7093086
31,315,0.6920807
31,330,0.6703962
31,345,0.645606
31,360,0.620036
31,375,0.5954369
31,390,0.572241
31,405,0.5502108
31,420,0.52902
31,435,0.5084825
31,450,0.4885255
31,465,0.4691312
31,480,0.4503019
31,495,0.4320453
31,510,0.4143678
31,525,0.3972737
31,540,0.3807636
31,555,0.3648359
31,570,0.3494859
31,585,0.3347069
31,600,0.32049
31,615,0.3068249
31,630,0.2936998
31,645,0.2811019
31,660,0.2690176
31,675,0.2574324
31,690,0.2463314
31,705,0.2356995
31,720,0.2255214
31,735,0.2157813
31,750,0.2064639
31,765,0.1975538
31,780,0.1890356
31,795,0.1808944
31,810,0.1731154
31,825,0.165684
31,840,0.1585862
31,855,0.1518081
31,870,0.1453363
31,885,0.1391578
31,900,0.1332601
31,915,0.1276308
31,930,0.1222583
31,945,0.1171311
31,960,0.1122383
31,975,0.1075693
31,990,0.1031141
31,1005,0.0988628
31,1020,0.09480613
31,1035,0.09093508
31,1050,0.08724107
31,1065,0.08371585
31,1080,0.08035155
31,1095,0.07714061
31,1110,0.07407582
31,1125,0.07115028
31,1140,0.06835742
31,1155,0.06569093
31,1170,0.06314482
31,1185,0.06071335
31,1200,0.05839105
31,1215,0.05617271
31,1230,0.05405336
31,1245,0.05202826
31,1260,0.0500929
31,1275,0.04824299
31,1290,0.04647443
31,1305,0.04478331
31,1320,0.04316594
31,1335,0.04161877
31,1350,0.04013844
31,1365,0.03872177
31,1380,0.03736569
31,1395,0.03606733
31,1410,0.03482391
31,1425,0.03363284
31,1440,0.03249161
31,1455,0.03139787
31,1470,0.03034935
31,1485,0.02934392
31,1500,0.02837955
31,1515,0.02745429
31,1530,0.02656632
31,1545,0.02571389
31,1560,0.02489533
31,1575,0.02410907
31,1590,0.02335361
31,1605,0.02262752
31,1620,0.02192945
31,1635,0.02125811
31,1650,0.02061229
31,1665,0.0199908
31,1680,0.01939256
31,1695,0.01881652
31,1710,0.01826167
31,1725,0.01772706
31,1740,0.01721179
31,1755,0.01671502
31,1770,0.01623591
31,1785,0.01577371
31,1800,0.01532766
31,1815,0.01489708
31,1830,0.01448129
31,1845,0.01407967
31,1860,0.01369161
31,1875,0.01331653
31,1890,0.0129539
31,1905,0.0126032
31,1920,0.01226392
32,0,0
32,3,3.102173E-06
32,6,0.0001074682
32,9,0.0007550468
32,12,0.003072411
32,15,0.009083666
32,18,0.02112023
32,21,0.04058109
32,24,0.0671223
32,27,0.09898451
32,30,0.1339842
32,33,0.1702935
32,36,0.2066723
32,39,0.2423775
32,42,0.2769675
32,45,0.3101593
32,48,0.3417381
32,51,0.3715306
32,54,0.3993914
32,57,0.4252103
32,60,0.4489158
32,63,0.4704777
32,66,0.4899076
32,69,0.507255
32,72,0.5226018
32,75,0.5360565
32,78,0.5477472
32,81,0.5578148
32,84,0.5664064
32,87,0.5736708
32,90,0.5797547
32,93,0.5847994
32,96,0.5889391
32,99,0.5922982
32,102,0.5949901
32,105,0.5971186
32,108,0.5987756
32,111,0.6000434
32,114,0.6009948
32,117,0.6016929
32,120,0.6021928
32,135,0.6031221
32,150,0.6036333
32,165,0.6049861
32,180,0.6072677
32,195,0.610059
32,210,0.612691
32,225,0.6142346
32,240,0.6131998
32,255,0.6066113
32,270,0.5874478
32,285,0.5435475
32,300,0.4885096
32,315,0.4523766
32,330,0.4284754
32,345,0.4089946
32,360,0.3916283
32,375,0.3756888
32,390,0.3608775
32,405,0.3470159
32,420,0.333979
32,435,0.3216736
32,450,0.3100269
32,465,0.2989809
32,480,0.2884876
32,495,0.2785068
32,510,0.2690042
32,525,0.2599495
32,540,0.2513161
32,555,0.2430799
32,570,0.235219
32,585,0.2277133
32,600,0.2205441
32,615,0.2136943
32,630,0.2071474
32,645,0.2008885
32,660,0.1949031
32,675,0.1891777
32,690,0.1836995
32,705,0.1784565
32,720,0.173437
32,735,0.1686302
32,750,0.1640257
32,765,0.1596136
32,780,0.1553846
32,795,0.1513297
32,810,0.1474404
32,825,0.1437088
32,840,0.1401269
32,855,0.1366877
32,870,0.133384
32,885,0.1302093
32,900,0.1271572
32,915,0.1242218
32,930,0.1213974
32,945,0.1186785
32,960,0.11606
32,975,0.113537
32,990,0.1111048
32,1005,0.1087589
32,1020,0.1064952
32,1035,0.1043096
32,1050,0.1021984
32,1065,0.1001579
32,1080,0.09818475
32,1095,0.0962756
32,1110,0.09442738
32,1125,0.09263718
32,1140,0.09090219
32,1155,0.08921976
32,1170,0.08758741
32,1185,0.08600273
32,1200,0.08446348
32,1215,0.0829675
32,1230,0.08151279
32,1245,0.0800974
32,1260,0.07871953
32,1275,0.07737744
32,1290,0.0760695
32,1305,0.07479417
32,1320,0.07354997
32,1335,0.07233553
32,1350,0.07114952
32,1365,0.0699907
32,1380,0.06885792
32,1395,0.06775003
32,1410,0.066666
32,1425,0.06560484
32,1440,0.0645656
32,1455,0.0635474
32,1470,0.06254938
32,1485,0.06157078
32,1500,0.06061083
32,1515,0.05966882
32,1530,0.05874408
32,1545,0.057836
32,1560,0.05694396
32,1575,0.0560674
32,1590,0.0552058
32,1605,0.05435865
32,1620,0.05352548
32,1635,0.05270584
32,1650,0.05189931
32,1665,0.05110549
32,1680,0.050324
32,1695,0.04955449
32,1710,0.04879662
32,1725,0.04805008
32,1740,0.04731457
32,1755,0.0465898
32,1770,0.0458755
32,1785,0.04517142
32,1800,0.04447734
32,1815,0.04379301
32,1830,0.04311823
32,1845,0.04245279
32,1860,0.04179651
32,1875,0.04114919
32,1890,0.04051067
32,1905,0.03988079
32,1920,0.03925939
33,0,0
33,3,5.665796E-06
33,6,0.0002175786
33,9,0.001424204
33,12,0.005022507
33,15,0.01291332
33,18,0.02728334
33,21,0.05016665
33,24,0.08287279
33,27,0.1255394
33,30,0.177061
33,33,0.2354262
33,36,0.2982588
33,39,0.3632945
33,42,0.4286424
33,45,0.4928442
33,48,0.5548239
33,51,0.6137967
33,54,0.6691916
33,57,0.7206083
33,60,0.7677763
33,63,0.8105241
33,66,0.84878
33,69,0.882577
33,72,0.9119872
33,75,0.9371684
33,78,0.9583172
33,81,0.9756753
33,84,0.9895226
33,87,1.000141
33,90,1.007849
33,93,1.012938
33,96,1.015727
33,99,1.016496
33,102,1.015534
33,105,1.013099
33,108,1.009438
33,111,1.004773
33,114,0.9993064
33,117,0.9932191
33,120,0.9866711
33,135,0.9512895
33,150,0.9183596
33,165,0.8916565
33,180,0.8708363
33,195,0.8534849
33,210,0.8354394
33,225,0.8080944
33,240,0.7483166
33,255,0.6496314
33,270,0.5840414
33,285,0.5451936
33,300,0.5149613
33,315,0.4884574
33,330,0.4643017
33,345,0.4419376
33,360,0.4210644
33,375,0.4014886
33,390,0.3830719
33,405,0.3657083
33,420,0.3493123
33,435,0.3338122
33,450,0.3191465
33,465,0.3052607
33,480,0.2921061
33,495,0.2796387
33,510,0.267818
33,525,0.2566067
33,540,0.2459702
33,555,0.2358762
33,570,0.2262946
33,585,0.2171972
33,600,0.2085573
33,615,0.2003501
33,630,0.1925519
33,645,0.1851406
33,660,0.1780952
33,675,0.171396
33,690,0.1650242
33,705,0.1589622
33,720,0.1531933
33,735,0.1477016
33,750,0.1424724
33,765,0.1374914
33,780,0.1327453
33,795,0.1282215
33,810,0.1239081
33,825,0.1197937
33,840,0.1158676
33,855,0.1121199
33,870,0.1085409
33,885,0.1051216
33,900,0.1018535
33,915,0.09872849
33,930,0.09573901
33,945,0.09287784
33,960,0.09013816
33,975,0.08751355
33,990,0.08499794
33,1005,0.0825856
33,1020,0.08027108
33,1035,0.07804929
33,1050,0.07591539
33,1065,0.0738648
33,1080,0.07189324
33,1095,0.06999661
33,1110,0.06817109
33,1125,0.06641304
33,1140,0.06471905
33,1155,0.06308588
33,1170,0.06151048
33,1185,0.05998997
33,1200,0.05852164
33,1215,0.05710293
33,1230,0.05573142
33,1245,0.05440482
33,1260,0.05312099
33,1275,0.05187788
33,1290,0.05067359
33,1305,0.04950631
33,1320,0.04837432
33,1335,0.04727602
33,1350,0.04620989
33,1365,0.0451745
33,1380,0.04416848
33,1395,0.04319057
33,1410,0.04223956
33,1425,0.0413143
33,1440,0.04041374
33,1455,0.03953684
33,1470,0.03868265
33,1485,0.03785027
33,1500,0.03703884
33,1515,0.03624756
33,1530,0.03547565
33,1545,0.0347224
33,1560,0.03398712
33,1575,0.03326917
33,1590,0.03256794
33,1605,0.03188284
33,1620,0.03121334
33,1635,0.0305589
33,1650,0.02991904
33,1665,0.02929329
33,1680,0.02868121
33,1695,0.02808237
33,1710,0.02749639
33,1725,0.02692287
33,1740,0.02636146
33,1755,0.02581182
33,1770,0.02527361
33,1785,0.02474653
33,1800,0.02423028
33,1815,0.02372457
33,1830,0.02322914
33,1845,0.02274372
33,1860,0.02226808
33,1875,0.02180197
33,1890,0.02134516
33,1905,0.02089745
33,1920,0.02045861
34,0,0
34,3,1.056887E-06
34,6,4.876087E-05
34,9,0.0003387879
34,12,0.001201438
34,15,0.003034286
34,18,0.006246104
34,21,0.01121715
34,24,0.01827785
34,27,0.02770032
34,30,0.03969583
34,33,0.05441378
34,36,0.07193997
34,39,0.09229477
34,42,0.115432
34,45,0.1412393
34,48,0.1695407
34,51,0.2001024
34,54,0.2326407
34,57,0.2668322
34,60,0.3023265
34,63,0.3387593
34,66,0.3757662
34,69,0.4129949
34,72,0.4501167
34,75,0.4868349
34,78,0.5228903
34,81,0.558063
34,84,0.5921715
34,87,0.6250713
34,90,0.6566526
34,93,0.6868373
34,96,0.7155748
34,99,0.7428355
34,102,0.7686061
34,105,0.792887
34,108,0.815693
34,111,0.8370511
34,114,0.8569961
34,117,0.8755652
34,120,0.8927969
34,135,0.9606186
34,150,1.002665
34,165,1.025318
34,180,1.034143
34,195,1.033564
34,210,1.026656
34,225,1.015232
34,240,0.999677
34,255,0.9783692
34,270,0.9459574
34,285,0.8925985
34,300,0.8240694
34,315,0.7677192
34,330,0.7249723
34,345,0.6887032
34,360,0.6560726
34,375,0.6260986
34,390,0.5982903
34,405,0.5723172
34,420,0.5479303
34,435,0.5249344
34,450,0.5031743
34,465,0.4825253
34,480,0.4628862
34,495,0.4441741
34,510,0.42632
34,525,0.4092655
34,540,0.3929609
34,555,0.3773626
34,570,0.3624324
34,585,0.3481358
34,600,0.3344417
34,615,0.3213215
34,630,0.3087487
34,645,0.2966988
34,660,0.2851485
34,675,0.2740761
34,690,0.2634611
34,705,0.2532837
34,720,0.2435256
34,735,0.2341688
34,750,0.2251966
34,765,0.2165928
34,780,0.2083419
34,795,0.2004292
34,810,0.1928405
34,825,0.1855623
34,840,0.1785816
34,855,0.1718859
34,870,0.1654634
34,885,0.1593027
34,900,0.1533928
34,915,0.1477233
34,930,0.142284
34,945,0.1370655
34,960,0.1320584
34,975,0.1272539
34,990,0.1226435
34,1005,0.1182191
34,1020,0.113973
34,1035,0.1098976
34,1050,0.1059858
34,1065,0.1022308
34,1080,0.09862602
34,1095,0.09516514
34,1110,0.09184214
34,1125,0.08865127
34,1140,0.08558697
34,1155,0.08264396
34,1170,0.07981716
34,1185,0.07710171
34,1200,0.07449294
34,1215,0.0719864
34,1230,0.06957781
34,1245,0.06726307
34,1260,0.06503829
34,1275,0.06289967
34,1290,0.06084365
34,1305,0.05886677
34,1320,0.05696573
34,1335,0.05513739
34,1350,0.05337871
34,1365,0.05168679
34,1380,0.05005887
34,1395,0.04849228
34,1410,0.04698449
34,1425,0.04553306
34,1440,0.04413565
34,1455,0.04279004
34,1470,0.0414941
34,1485,0.04024576
34,1500,0.03904309
34,1515,0.03788419
34,1530,0.03676729
34,1545,0.03569064
34,1560,0.03465263
34,1575,0.03365166
34,1590,0.03268623
34,1605,0.0317549
34,1620,0.03085628
34,1635,0.02998905
34,1650,0.02915195
34,1665,0.02834375
34,1680,0.02756331
34,1695,0.02680951
34,1710,0.02608129
34,1725,0.02537762
34,1740,0.02469754
34,1755,0.0240401
34,1770,0.02340442
34,1785,0.02278964
34,1800,0.02219494
34,1815,0.02161954
34,1830,0.02106267
34,1845,0.02052364
34,1860,0.02000174
34,1875,0.01949631
34,1890,0.01900673
34,1905,0.0185324
34,1920,0.01807272
35,0,0
35,3,6.230084E-06
35,6,0.0002289098
35,9,0.00143452
35,12,0.004829624
35,15,0.01180113
35,18,0.02367031
35,21,0.04152468
35,24,0.06612341
35,27,0.09784368
35,30,0.1366495
35,33,0.182087
35,36,0.2333178
35,39,0.2891941
35,42,0.3483699
35,45,0.4094282
35,48,0.470993
35,51,0.5318131
35,54,0.5908142
35,57,0.6471186
35,60,0.7000445
35,63,0.74909
35,66,0.7939146
35,69,0.834316
35,72,0.8702087
35,75,0.9016052
35,78,0.9285969
35,81,0.9513389
35,84,0.9700361
35,87,0.9849296
35,90,0.9962861
35,93,1.00439
35,96,1.009535
35,99,1.012016
35,102,1.012122
35,105,1.010133
35,108,1.006319
35,111,1.000938
35,114,0.9942281
35,117,0.9864094
35,120,0.9776843
35,135,0.9263076
35,150,0.8727083
35,165,0.8248632
35,180,0.7852075
35,195,0.7532752
35,210,0.7273759
35,225,0.7054378
35,240,0.685247
35,255,0.6641979
35,270,0.6385375
35,285,0.6029896
35,300,0.5574051
35,315,0.5156163
35,330,0.4846073
35,345,0.4602074
35,360,0.4389569
35,375,0.4194837
35,390,0.4012811
35,405,0.3841254
35,420,0.3678907
35,435,0.3524906
35,450,0.3378597
35,465,0.3239441
35,480,0.3106984
35,495,0.2980828
35,510,0.2860614
35,525,0.274602
35,540,0.2636749
35,555,0.2532527
35,570,0.2433098
35,585,0.2338222
35,600,0.2247674
35,615,0.2161243
35,630,0.2078726
35,645,0.1999935
35,660,0.192469
35,675,0.185282
35,690,0.1784163
35,705,0.1718566
35,720,0.1655881
35,735,0.1595969
35,750,0.1538699
35,765,0.1483944
35,780,0.1431584
35,795,0.1381506
35,810,0.1333599
35,825,0.1287762
35,840,0.1243895
35,855,0.1201905
35,870,0.1161702
35,885,0.1123202
35,900,0.1086324
35,915,0.105099
35,930,0.1017128
35,945,0.0984668
35,960,0.0953543
35,975,0.09236904
35,990,0.08950499
35,1005,0.08675645
35,1020,0.08411796
35,1035,0.08158437
35,1050,0.07915074
35,1065,0.07681239
35,1080,0.07456488
35,1095,0.07240396
35,1110,0.07032561
35,1125,0.06832598
35,1140,0.06640145
35,1155,0.06454854
35,1170,0.06276397
35,1185,0.0610446
35,1200,0.05938744
35,1215,0.05778968
35,1230,0.05624862
35,1245,0.0547617
35,1260,0.05332648
35,1275,0.05194066
35,1290,0.05060204
35,1305,0.04930853
35,1320,0.04805814
35,1335,0.04684899
35,1350,0.04567927
35,1365,0.04454729
35,1380,0.04345142
35,1395,0.04239012
35,1410,0.04136192
35,1425,0.04036544
35,1440,0.03939934
35,1455,0.03846238
35,1470,0.03755334
35,1485,0.03667109
35,1500,0.03581456
35,1515,0.0349827
35,1530,0.03417454
35,1545,0.03338914
35,1560,0.03262563
35,1575,0.03188316
35,1590,0.03116092
35,1605,0.03045815
35,1620,0.02977413
35,1635,0.02910816
35,1650,0.02845958
35,1665,0.02782776
35,1680,0.02721212
35,1695,0.02661206
35,1710,0.02602706
35,1725,0.0254566
35,1740,0.02490018
35,1755,0.02435734
35,1770,0.02382761
35,1785,0.02331058
35,1800,0.02280583
35,1815,0.02231298
35,1830,0.02183165
35,1845,0.02136148
35,1860,0.02090214
35,1875,0.02045329
35,1890,0.02001463
35,1905,0.01958585
35,1920,0.01916668
36,0,0
36,3,8.52827E-07
36,6,3.46878E-05
36,9,0.0003312765
36,12,0.001781421
36,15,0.006229989
36,18,0.01566686
36,21,0.03078473
36,24,0.05048227
36,27,0.07271894
36,30,0.0956124
36,33,0.1179291
36,36,0.139054
36,39,0.1587694
36,42,0.1770593
36,45,0.1939862
36,48,0.2096305
36,51,0.2240688
36,54,0.2373683
36,57,0.2495901
36,60,0.2607922
36,63,0.2710332
36,66,0.280373
36,69,0.2888736
36,72,0.2965984
36,75,0.3036113
36,78,0.309975
36,81,0.3157505
36,84,0.3209963
36,87,0.3257672
36,90,0.3301142
36,93,0.3340845
36,96,0.3377206
36,99,0.3410613
36,102,0.3441412
36,105,0.3469912
36,108,0.3496387
36,111,0.3521077
36,114,0.3544194
36,117,0.3565923
36,120,0.3586426
36,135,0.3674836
36,150,0.3747119
36,165,0.3808763
36,180,0.3861895
36,195,0.3906721
36,210,0.3941958
36,225,0.3964495
36,240,0.396794
36,255,0.3938474
36,270,0.3842802
36,285,0.3600029
36,300,0.3150224
36,315,0.275028
36,330,0.2512542
36,345,0.2345665
36,360,0.2206219
36,375,0.2081932
36,390,0.1968644
36,405,0.1864322
36,420,0.1767675
36,435,0.1677774
36,450,0.1593904
36,465,0.1515492
36,480,0.1442064
36,495,0.1373219
36,510,0.1308607
36,525,0.1247923
36,540,0.1190894
