"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
58,5715,0.04450336
58,5730,0.04377634
58,5745,0.04306126
58,5760,0.04235792
58,5775,0.04166614
58,5790,0.04098574
58,5805,0.04031653
58,5820,0.03965833
58,5835,0.03901096
58,5850,0.03837426
58,5865,0.03774805
58,5880,0.03713217
58,5895,0.03652643
58,5910,0.03593069
58,5925,0.03534478
58,5940,0.03476854
58,5955,0.03420182
58,5970,0.03364446
58,5985,0.0330963
58,6000,0.03255721
59,0,0
59,3,0.002381187
59,6,0.0439899
59,9,0.1784198
59,12,0.4243004
59,15,0.7780437
59,18,1.2277
59,21,1.758989
59,24,2.357882
59,27,3.011694
59,30,3.709406
59,33,4.441621
59,36,5.200354
59,39,5.978819
59,42,6.771204
59,45,7.572485
59,48,8.378276
59,51,9.184701
59,54,9.988317
59,57,10.78604
59,60,11.57507
59,63,12.35287
59,66,13.11712
59,69,13.86567
59,72,14.59658
59,75,15.30801
59,78,15.99827
59,81,16.66581
59,84,17.30917
59,87,17.92703
59,90,18.51817
59,93,19.08149
59,96,19.61603
59,99,20.12094
59,102,20.59555
59,105,21.03931
59,108,21.45187
59,111,21.83304
59,114,22.18281
59,117,22.50139
59,120,22.78915
59,135,23.7916
59,150,24.17272
59,165,24.10965
59,180,23.76941
59,195,23.27641
59,210,22.71032
59,225,22.11708
59,240,21.5211
59,255,20.93426
59,270,20.36167
59,285,19.80506
59,300,19.26459
59,315,18.7398
59,330,18.23005
59,345,17.73471
59,360,17.25319
59,375,16.78498
59,390,16.32964
59,405,15.88677
59,420,15.456
59,435,15.03701
59,450,14.62947
59,465,14.23307
59,480,13.84754
59,495,13.47258
59,510,13.10791
59,525,12.75326
59,540,12.40837
59,555,12.07297
59,570,11.74682
59,585,11.42966
59,600,11.12125
59,615,10.82135
59,630,10.52973
59,645,10.24616
59,660,9.970422
59,675,9.702303
59,690,9.44159
59,705,9.18808
59,720,8.941572
59,735,8.701874
59,750,8.468796
59,765,8.242153
59,780,8.021769
59,795,7.807468
59,810,7.599082
59,825,7.396445
59,840,7.199399
59,855,7.007786
59,870,6.821455
59,885,6.640261
59,900,6.464057
59,915,6.292707
59,930,6.126075
59,945,5.964028
59,960,5.806439
59,975,5.653183
59,990,5.50414
59,1005,5.359192
59,1020,5.218225
59,1035,5.081126
59,1050,4.947789
59,1065,4.818108
59,1080,4.691981
59,1095,4.56931
59,1110,4.449996
59,1125,4.333948
59,1140,4.221073
59,1155,4.111283
59,1170,4.004491
59,1185,3.900615
59,1200,3.799572
59,1215,3.701283
59,1230,3.605673
59,1245,3.512665
59,1260,3.422187
59,1275,3.334169
59,1290,3.248542
59,1305,3.16524
59,1320,3.084196
59,1335,3.005349
59,1350,2.928638
59,1365,2.854002
59,1380,2.781383
59,1395,2.710726
59,1410,2.641977
59,1425,2.575081
59,1440,2.509987
59,1455,2.446645
59,1470,2.385006
59,1485,2.325024
59,1500,2.266651
59,1515,2.209843
59,1530,2.154556
59,1545,2.100749
59,1560,2.04838
59,1575,1.997409
59,1590,1.947797
59,1605,1.899507
59,1620,1.852502
59,1635,1.806747
59,1650,1.762206
59,1665,1.718846
59,1680,1.676635
59,1695,1.63554
59,1710,1.595531
59,1725,1.556578
59,1740,1.518651
59,1755,1.481722
59,1770,1.445765
59,1785,1.410751
59,1800,1.376654
59,1815,1.343451
59,1830,1.311115
59,1845,1.279624
59,1860,1.248953
59,1875,1.219081
59,1890,1.189986
59,1905,1.161645
59,1920,1.134039
59,1935,1.107147
59,1950,1.08095
59,1965,1.055429
59,1980,1.030564
59,1995,1.00634
59,2010,0.9827369
59,2025,0.959739
59,2040,0.9373295
59,2055,0.9154925
59,2070,0.8942124
59,2085,0.873474
59,2100,0.8532627
59,2115,0.8335641
59,2130,0.8143644
59,2145,0.7956501
59,2160,0.777408
59,2175,0.7596254
59,2190,0.74229
59,2205,0.7253895
59,2220,0.7089126
59,2235,0.6928474
59,2250,0.6771833
59,2265,0.6619093
59,2280,0.647015
59,2295,0.6324903
59,2310,0.6183252
59,2325,0.6045102
59,2340,0.591036
59,2355,0.5778934
59,2370,0.5650736
59,2385,0.5525681
59,2400,0.5403686
59,2415,0.5284669
59,2430,0.5168552
59,2445,0.5055258
59,2460,0.4944713
59,2475,0.4836844
59,2490,0.473158
59,2505,0.4628854
59,2520,0.4528599
59,2535,0.4430751
59,2550,0.4335245
59,2565,0.4242022
59,2580,0.4151022
59,2595,0.4062186
59,2610,0.397546
59,2625,0.3890787
59,2640,0.3808115
59,2655,0.3727392
59,2670,0.3648568
59,2685,0.3571594
59,2700,0.3496423
59,2715,0.3423007
59,2730,0.3351303
59,2745,0.3281266
59,2760,0.3212854
59,2775,0.3146026
59,2790,0.308074
59,2805,0.3016958
59,2820,0.2954642
59,2835,0.2893755
59,2850,0.2834261
59,2865,0.2776124
59,2880,0.2719311
59,2895,0.2663788
59,2910,0.2609524
59,2925,0.2556485
59,2940,0.2504642
59,2955,0.2453966
59,2970,0.2404427
59,2985,0.2355996
59,3000,0.2308647
59,3015,0.2262354
59,3030,0.2217088
59,3045,0.2172827
59,3060,0.2129544
59,3075,0.2087216
59,3090,0.204582
59,3105,0.2005332
59,3120,0.1965732
59,3135,0.1926997
59,3150,0.1889105
59,3165,0.1852038
59,3180,0.1815775
59,3195,0.1780297
59,3210,0.1745585
59,3225,0.171162
59,3240,0.1678384
59,3255,0.1645862
59,3270,0.1614034
59,3285,0.1582885
59,3300,0.1552399
59,3315,0.1522561
59,3330,0.1493354
59,3345,0.1464764
59,3360,0.1436777
59,3375,0.1409378
59,3390,0.1382554
59,3405,0.1356291
59,3420,0.1330577
59,3435,0.1305398
59,3450,0.1280743
59,3465,0.1256598
59,3480,0.1232954
59,3495,0.1209797
59,3510,0.1187117
59,3525,0.1164903
59,3540,0.1143144
59,3555,0.112183
59,3570,0.1100951
59,3585,0.1080497
59,3600,0.1060458
59,3615,0.1040826
59,3630,0.1021591
59,3645,0.1002743
59,3660,0.09842756
59,3675,0.09661788
59,3690,0.09484447
59,3705,0.09310652
59,3720,0.09140327
59,3735,0.08973394
59,3750,0.08809777
59,3765,0.08649406
59,3780,0.08492208
59,3795,0.08338114
59,3810,0.08187057
59,3825,0.0803897
59,3840,0.0789379
59,3855,0.07751453
59,3870,0.07611898
59,3885,0.07475064
59,3900,0.07340895
59,3915,0.07209332
59,3930,0.0708032
59,3945,0.06953804
59,3960,0.06829732
59,3975,0.06708051
59,3990,0.06588712
59,4005,0.06471664
59,4020,0.06356858
59,4035,0.0624425
59,4050,0.06133791
59,4065,0.06025438
59,4080,0.05919145
59,4095,0.05814871
59,4110,0.05712574
59,4125,0.05612211
59,4140,0.05513744
59,4155,0.05417133
59,4170,0.05322341
59,4185,0.05229329
59,4200,0.05138062
59,4215,0.05048503
59,4230,0.04960618
59,4245,0.04874373
59,4260,0.04789734
59,4275,0.0470667
59,4290,0.04625147
59,4305,0.04545135
59,4320,0.04466604
59,4335,0.04389524
59,4350,0.04313866
59,4365,0.04239601
59,4380,0.04166701
59,4395,0.0409514
59,4410,0.04024891
59,4425,0.03955927
59,4440,0.03888224
59,4455,0.03821757
59,4470,0.037565
59,4485,0.03692431
59,4500,0.03629526
59,4515,0.03567762
59,4530,0.03507116
59,4545,0.03447568
59,4560,0.03389096
59,4575,0.03331678
59,4590,0.03275295
59,4605,0.03219926
59,4620,0.03165552
59,4635,0.03112153
59,4650,0.03059711
59,4665,0.03008207
59,4680,0.02957623
59,4695,0.02907943
59,4710,0.02859148
59,4725,0.02811221
59,4740,0.02764146
59,4755,0.02717908
59,4770,0.02672489
59,4785,0.02627875
59,4800,0.02584049
59,4815,0.02540999
59,4830,0.02498708
59,4845,0.02457162
59,4860,0.02416348
59,4875,0.02376251
59,4890,0.02336859
59,4905,0.02298158
59,4920,0.02260135
59,4935,0.02222778
59,4950,0.02186074
59,4965,0.02150011
59,4980,0.02114577
59,4995,0.0207976
59,5010,0.0204555
59,5025,0.02011934
59,5040,0.01978903
59,5055,0.01946444
59,5070,0.01914548
59,5085,0.01883205
59,5100,0.01852403
59,5115,0.01822134
59,5130,0.01792387
59,5145,0.01763154
59,5160,0.01734423
59,5175,0.01706188
59,5190,0.01678437
59,5205,0.01651164
59,5220,0.01624358
59,5235,0.01598012
59,5250,0.01572116
59,5265,0.01546664
59,5280,0.01521647
59,5295,0.01497058
59,5310,0.01472887
59,5325,0.01449129
59,5340,0.01425775
59,5355,0.01402818
59,5370,0.01380252
59,5385,0.01358069
59,5400,0.01336262
59,5415,0.01314824
59,5430,0.0129375
59,5445,0.01273032
59,5460,0.01252665
59,5475,0.01232641
59,5490,0.01212956
59,5505,0.01193602
59,5520,0.01174574
59,5535,0.01155866
59,5550,0.01137473
59,5565,0.01119389
59,5580,0.01101609
59,5595,0.01084127
59,5610,0.01066937
59,5625,0.01050036
59,5640,0.01033417
59,5655,0.01017076
59,5670,0.01001008
59,5685,0.009852077
59,5700,0.009696711
59,5715,0.009543933
59,5730,0.009393698
59,5745,0.00924596
59,5760,0.009100677
59,5775,0.008957808
59,5790,0.008817308
59,5805,0.008679136
59,5820,0.008543253
59,5835,0.008409618
59,5850,0.008278193
59,5865,0.008148939
59,5880,0.008021819
59,5895,0.007896796
59,5910,0.007773833
59,5925,0.007652895
59,5940,0.007533946
59,5955,0.007416953
59,5970,0.007301882
59,5985,0.0071887
59,6000,0.007077374
60,0,0
60,3,0.002884312
60,6,0.05037335
60,9,0.1982098
60,12,0.4668529
60,15,0.8535653
60,18,1.343981
60,21,1.918998
60,24,2.558748
60,27,3.24464
60,30,3.960215
60,33,4.691431
60,36,5.426599
60,39,6.156175
60,42,6.872469
60,45,7.569373
60,48,8.242098
60,51,8.886944
60,54,9.501104
60,57,10.08252
60,60,10.62973
60,63,11.14182
60,66,11.61833
60,69,12.05917
60,72,12.46462
60,75,12.83525
60,78,13.17188
60,81,13.47557
60,84,13.74759
60,87,13.98934
60,90,14.20233
60,93,14.38821
60,96,14.54863
60,99,14.68533
60,102,14.80001
60,105,14.89439
60,108,14.97013
60,111,15.02887
60,114,15.07216
60,117,15.10152
60,120,15.11835
60,135,15.05846
60,150,14.84948
60,165,14.57587
60,180,14.28269
60,195,13.98988
60,210,13.70432
60,225,13.42742
60,240,13.15877
60,255,12.8976
60,270,12.64318
60,285,12.39499
60,300,12.15261
60,315,11.91576
60,330,11.68424
60,345,11.45789
60,360,11.23657
60,375,11.02017
60,390,10.80859
60,405,10.60174
60,420,10.39952
60,435,10.20184
60,450,10.00861
60,465,9.819738
60,480,9.635134
60,495,9.454704
60,510,9.278359
60,525,9.106008
60,540,8.93756
60,555,8.772927
60,570,8.61202
60,585,8.454755
60,600,8.301043
60,615,8.150801
60,630,8.003947
60,645,7.860399
60,660,7.720078
60,675,7.582906
60,690,7.448806
60,705,7.317703
60,720,7.189524
60,735,7.064197
60,750,6.941651
60,765,6.821818
60,780,6.704632
60,795,6.590026
60,810,6.477936
60,825,6.368299
60,840,6.261055
60,855,6.156144
60,870,6.053507
60,885,5.953087
60,900,5.854829
60,915,5.758678
60,930,5.664581
60,945,5.572488
60,960,5.482347
60,975,5.394108
60,990,5.307725
60,1005,5.22315
60,1020,5.140338
60,1035,5.059244
60,1050,4.979824
60,1065,4.902037
60,1080,4.82584
60,1095,4.751195
60,1110,4.678062
60,1125,4.606402
60,1140,4.536178
60,1155,4.467354
60,1170,4.399896
60,1185,4.333767
60,1200,4.268935
60,1215,4.205367
60,1230,4.143032
60,1245,4.081898
60,1260,4.021936
60,1275,3.963115
60,1290,3.905408
60,1305,3.848787
60,1320,3.793224
60,1335,3.738694
60,1350,3.68517
60,1365,3.632628
60,1380,3.581044
60,1395,3.530393
60,1410,3.480654
60,1425,3.431803
60,1440,3.383819
60,1455,3.336681
60,1470,3.290369
60,1485,3.244861
60,1500,3.20014
60,1515,3.156186
60,1530,3.112981
60,1545,3.070506
60,1560,3.028745
60,1575,2.987681
60,1590,2.947298
60,1605,2.907578
60,1620,2.868508
60,1635,2.830072
60,1650,2.792254
60,1665,2.755043
60,1680,2.718422
60,1695,2.682379
60,1710,2.646901
60,1725,2.611976
60,1740,2.57759
60,1755,2.543732
60,1770,2.510391
60,1785,2.477555
60,1800,2.445212
60,1815,2.413353
60,1830,2.381968
60,1845,2.351045
60,1860,2.320576
60,1875,2.29055
60,1890,2.260959
60,1905,2.231794
60,1920,2.203045
60,1935,2.174705
60,1950,2.146765
60,1965,2.119217
60,1980,2.092054
60,1995,2.065268
60,2010,2.038851
60,2025,2.012797
60,2040,1.987098
60,2055,1.961748
60,2070,1.93674
60,2085,1.912068
60,2100,1.887725
60,2115,1.863707
60,2130,1.840006
60,2145,1.816617
60,2160,1.793535
60,2175,1.770753
60,2190,1.748268
60,2205,1.726074
60,2220,1.704165
60,2235,1.682537
60,2250,1.661186
60,2265,1.640106
60,2280,1.619294
60,2295,1.598744
60,2310,1.578453
60,2325,1.558417
60,2340,1.538631
60,2355,1.519092
60,2370,1.499795
60,2385,1.480738
60,2400,1.461916
60,2415,1.443326
60,2430,1.424965
60,2445,1.406828
60,2460,1.388914
60,2475,1.371217
60,2490,1.353737
60,2505,1.336469
60,2520,1.31941
60,2535,1.302557
60,2550,1.285909
60,2565,1.269461
60,2580,1.253211
60,2595,1.237157
60,2610,1.221295
60,2625,1.205624
60,2640,1.190141
60,2655,1.174843
60,2670,1.159728
60,2685,1.144794
60,2700,1.130038
60,2715,1.115458
60,2730,1.101052
60,2745,1.086817
60,2760,1.072752
60,2775,1.058855
60,2790,1.045123
60,2805,1.031555
60,2820,1.018148
60,2835,1.004901
60,2850,0.9918109
60,2865,0.9788771
60,2880,0.9660972
60,2895,0.9534695
60,2910,0.9409922
60,2925,0.9286636
60,2940,0.9164819
60,2955,0.9044455
60,2970,0.8925527
60,2985,0.8808019
60,3000,0.8691915
60,3015,0.8577198
60,3030,0.8463854
60,3045,0.8351867
60,3060,0.8241222
60,3075,0.8131903
60,3090,0.8023898
60,3105,0.791719
60,3120,0.7811765
60,3135,0.770761
60,3150,0.7604709
60,3165,0.7503051
60,3180,0.7402621
60,3195,0.7303405
60,3210,0.7205392
60,3225,0.7108566
60,3240,0.7012916
60,3255,0.6918429
60,3270,0.6825092
60,3285,0.6732892
60,3300,0.6641819
60,3315,0.6551858
60,3330,0.6462999
60,3345,0.6375229
60,3360,0.6288537
60,3375,0.6202911
60,3390,0.611834
60,3405,0.6034811
60,3420,0.5952315
60,3435,0.5870839
60,3450,0.5790373
60,3465,0.5710906
60,3480,0.5632427
60,3495,0.5554925
60,3510,0.547839
60,3525,0.5402811
60,3540,0.5328178
60,3555,0.5254481
60,3570,0.518171
60,3585,0.5109854
60,3600,0.5038903
60,3615,0.4968849
60,3630,0.4899679
60,3645,0.4831386
60,3660,0.476396
60,3675,0.469739
60,3690,0.4631668
60,3705,0.4566785
60,3720,0.450273
60,3735,0.4439495
60,3750,0.4377071
60,3765,0.4315449
60,3780,0.425462
60,3795,0.4194575
60,3810,0.4135305
60,3825,0.4076802
60,3840,0.4019057
60,3855,0.3962062
60,3870,0.3905807
60,3885,0.3850286
60,3900,0.3795489
60,3915,0.3741409
60,3930,0.3688036
60,3945,0.3635364
60,3960,0.3583384
60,3975,0.3532088
60,3990,0.3481469
60,4005,0.3431518
60,4020,0.3382228
60,4035,0.3333592
60,4050,0.3285601
60,4065,0.3238249
60,4080,0.3191527
60,4095,0.3145429
60,4110,0.3099948
60,4125,0.3055075
60,4140,0.3010804
60,4155,0.2967128
60,4170,0.2924041
60,4185,0.2881533
60,4200,0.28396
60,4215,0.2798234
60,4230,0.2757429
60,4245,0.2717177
60,4260,0.2677473
60,4275,0.2638309
60,4290,0.2599679
60,4305,0.2561576
60,4320,0.2523995
60,4335,0.2486929
60,4350,0.2450372
60,4365,0.2414317
60,4380,0.2378758
60,4395,0.234369
60,4410,0.2309106
60,4425,0.2275001
60,4440,0.2241368
60,4455,0.2208201
60,4470,0.2175496
60,4485,0.2143245
60,4500,0.2111444
60,4515,0.2080087
60,4530,0.2049168
60,4545,0.2018682
60,4560,0.1988623
60,4575,0.1958987
60,4590,0.1929767
60,4605,0.1900958
60,4620,0.1872556
60,4635,0.1844555
60,4650,0.1816949
60,4665,0.1789735
60,4680,0.1762906
60,4695,0.1736459
60,4710,0.1710387
60,4725,0.1684687
60,4740,0.1659353
60,4755,0.1634381
60,4770,0.1609766
60,4785,0.1585503
60,4800,0.1561588
60,4815,0.1538016
60,4830,0.1514783
60,4845,0.1491884
60,4860,0.1469316
60,4875,0.1447072
60,4890,0.142515
60,4905,0.1403546
60,4920,0.1382254
60,4935,0.136127
60,4950,0.1340591
60,4965,0.1320213
60,4980,0.1300132
60,4995,0.1280342
60,5010,0.1260842
60,5025,0.1241626
60,5040,0.1222692
60,5055,0.1204034
60,5070,0.118565
60,5085,0.1167535
60,5100,0.1149687
60,5115,0.1132101
60,5130,0.1114774
60,5145,0.1097702
60,5160,0.1080882
60,5175,0.1064311
60,5190,0.1047984
60,5205,0.1031899
60,5220,0.1016052
60,5235,0.1000441
60,5250,0.09850611
60,5265,0.09699099
60,5280,0.09549841
60,5295,0.09402805
60,5310,0.09257962
60,5325,0.09115279
60,5340,0.08974729
60,5355,0.08836279
60,5370,0.08699901
60,5385,0.08565567
60,5400,0.08433247
60,5415,0.08302912
60,5430,0.08174536
60,5445,0.0804809
60,5460,0.07923546
60,5475,0.07800879
60,5490,0.07680061
60,5505,0.07561067
60,5520,0.0744387
60,5535,0.07328445
60,5550,0.07214765
60,5565,0.07102808
60,5580,0.06992547
60,5595,0.06883959
60,5610,0.06777018
60,5625,0.06671704
60,5640,0.0656799
60,5655,0.06465854
60,5670,0.06365275
60,5685,0.06266227
60,5700,0.06168691
60,5715,0.06072645
60,5730,0.05978065
60,5745,0.05884931
60,5760,0.05793222
60,5775,0.05702918
60,5790,0.05613996
60,5805,0.05526439
60,5820,0.05440225
60,5835,0.05355335
60,5850,0.0527175
60,5865,0.05189449
60,5880,0.05108415
60,5895,0.05028629
60,5910,0.04950071
60,5925,0.04872726
60,5940,0.04796573
60,5955,0.04721596
60,5970,0.04647777
60,5985,0.04575099
60,6000,0.04503546
61,0,0
61,3,0.001104914
61,6,0.01809138
61,9,0.07274868
61,12,0.1759284
61,15,0.3281403
61,18,0.5240929
61,21,0.7561705
61,24,1.016335
61,27,1.297005
61,30,1.591391
61,33,1.89357
61,36,2.198463
61,39,2.501778
61,42,2.799948
61,45,3.090071
61,48,3.369851
61,51,3.637545
61,54,3.891903
61,57,4.132113
61,60,4.357739
61,63,4.568661
61,66,4.765013
61,69,4.947134
61,72,5.11551
61,75,5.270734
61,78,5.413467
61,81,5.544406
61,84,5.664265
61,87,5.773756
61,90,5.873571
61,93,5.964381
61,96,6.046821
61,99,6.121496
61,102,6.188972
61,105,6.249779
61,108,6.304412
61,111,6.353332
61,114,6.396965
61,117,6.435705
61,120,6.469921
61,135,6.584128
61,150,6.62649
61,165,6.620058
61,180,6.580499
61,195,6.518535
61,210,6.441522
61,225,6.354542
61,240,6.261151
61,255,6.163845
61,270,6.064373
61,285,5.963971
61,300,5.863506
61,315,5.76359
61,330,5.664649
61,345,5.566981
61,360,5.470789
61,375,5.37621
61,390,5.283332
61,405,5.192208
61,420,5.102869
61,435,5.015323
61,450,4.92957
61,465,4.845597
61,480,4.763387
61,495,4.682915
61,510,4.604156
61,525,4.527079
61,540,4.451655
61,555,4.377852
61,570,4.305637
61,585,4.234977
61,600,4.16584
61,615,4.098193
61,630,4.032002
61,645,3.967237
61,660,3.903864
61,675,3.841852
61,690,3.78117
61,705,3.721787
61,720,3.663673
61,735,3.606799
61,750,3.551134
61,765,3.496652
61,780,3.443322
61,795,3.391119
61,810,3.340014
61,825,3.289982
61,840,3.240997
61,855,3.193033
61,870,3.146065
61,885,3.100068
61,900,3.05502
61,915,3.010897
61,930,2.967676
61,945,2.925334
61,960,2.883851
61,975,2.843204
61,990,2.803373
61,1005,2.764337
61,1020,2.726077
61,1035,2.688573
61,1050,2.651806
61,1065,2.615758
61,1080,2.58041
61,1095,2.545746
61,1110,2.511747
61,1125,2.478398
61,1140,2.445681
61,1155,2.41358
61,1170,2.382081
61,1185,2.351167
61,1200,2.320824
61,1215,2.291038
61,1230,2.261794
61,1245,2.233079
61,1260,2.20488
61,1275,2.177182
61,1290,2.149975
61,1305,2.123244
61,1320,2.096979
61,1335,2.071168
61,1350,2.045799
61,1365,2.02086
61,1380,1.996342
61,1395,1.972234
61,1410,1.948525
61,1425,1.925205
61,1440,1.902266
61,1455,1.879697
61,1470,1.857489
61,1485,1.835633
61,1500,1.814121
61,1515,1.792945
61,1530,1.772095
61,1545,1.751565
61,1560,1.731346
61,1575,1.711431
61,1590,1.691813
61,1605,1.672484
61,1620,1.653437
61,1635,1.634667
61,1650,1.616166
61,1665,1.597928
61,1680,1.579947
61,1695,1.562217
61,1710,1.544732
61,1725,1.527487
61,1740,1.510476
61,1755,1.493694
61,1770,1.477136
61,1785,1.460797
61,1800,1.444671
61,1815,1.428755
61,1830,1.413044
61,1845,1.397533
61,1860,1.382218
61,1875,1.367095
61,1890,1.35216
61,1905,1.337409
61,1920,1.322839
61,1935,1.308444
61,1950,1.294223
61,1965,1.280172
61,1980,1.266286
61,1995,1.252563
61,2010,1.239001
61,2025,1.225595
61,2040,1.212342
61,2055,1.199241
61,2070,1.186288
61,2085,1.17348
61,2100,1.160815
61,2115,1.14829
61,2130,1.135903
61,2145,1.123651
61,2160,1.111533
61,2175,1.099545
61,2190,1.087686
61,2205,1.075953
61,2220,1.064345
61,2235,1.05286
61,2250,1.041495
61,2265,1.030249
61,2280,1.019119
61,2295,1.008105
61,2310,0.9972042
61,2325,0.9864151
61,2340,0.9757362
61,2355,0.9651658
61,2370,0.9547024
61,2385,0.9443446
61,2400,0.9340909
61,2415,0.9239399
61,2430,0.9138902
61,2445,0.9039406
61,2460,0.8940898
61,2475,0.8843364
61,2490,0.8746793
61,2505,0.8651174
61,2520,0.8556494
61,2535,0.8462742
61,2550,0.8369908
61,2565,0.827798
61,2580,0.8186949
61,2595,0.8096804
61,2610,0.8007536
61,2625,0.7919134
61,2640,0.783159
61,2655,0.7744895
61,2670,0.7659038
61,2685,0.7574012
61,2700,0.7489809
61,2715,0.740642
61,2730,0.7323835
61,2745,0.7242049
61,2760,0.7161053
61,2775,0.7080839
61,2790,0.7001399
61,2805,0.6922727
61,2820,0.6844816
61,2835,0.6767657
61,2850,0.6691245
61,2865,0.6615573
61,2880,0.6540633
61,2895,0.646642
61,2910,0.6392927
61,2925,0.6320147
61,2940,0.6248075
61,2955,0.6176704
61,2970,0.6106029
61,2985,0.6036043
61,3000,0.596674
61,3015,0.5898115
61,3030,0.5830163
61,3045,0.5762877
61,3060,0.5696252
61,3075,0.5630283
61,3090,0.5564964
61,3105,0.550029
61,3120,0.5436257
61,3135,0.5372857
61,3150,0.5310088
61,3165,0.5247943
61,3180,0.5186417
61,3195,0.5125505
61,3210,0.5065204
61,3225,0.5005507
61,3240,0.494641
61,3255,0.4887909
61,3270,0.4829998
61,3285,0.4772673
61,3300,0.4715929
61,3315,0.4659761
61,3330,0.4604166
61,3345,0.4549139
61,3360,0.4494675
61,3375,0.4440768
61,3390,0.4387417
61,3405,0.4334615
61,3420,0.4282359
61,3435,0.4230644
61,3450,0.4179465
61,3465,0.4128819
61,3480,0.4078702
61,3495,0.4029109
61,3510,0.3980035
61,3525,0.3931477
61,3540,0.3883431
61,3555,0.3835892
61,3570,0.3788857
61,3585,0.3742321
61,3600,0.369628
61,3615,0.3650731
61,3630,0.3605668
61,3645,0.3561089
61,3660,0.3516989
61,3675,0.3473364
61,3690,0.3430211
61,3705,0.3387524
61,3720,0.3345302
61,3735,0.3303539
61,3750,0.3262232
61,3765,0.3221376
61,3780,0.3180969
61,3795,0.3141006
61,3810,0.3101484
61,3825,0.3062398
61,3840,0.3023745
61,3855,0.2985522
61,3870,0.2947724
61,3885,0.2910347
61,3900,0.2873389
61,3915,0.2836846
61,3930,0.2800713
61,3945,0.2764987
61,3960,0.2729665
61,3975,0.2694744
61,3990,0.2660218
61,4005,0.2626085
61,4020,0.2592342
61,4035,0.2558984
61,4050,0.2526009
61,4065,0.2493412
61,4080,0.2461191
61,4095,0.2429341
61,4110,0.239786
61,4125,0.2366744
61,4140,0.233599
61,4155,0.2305594
61,4170,0.2275552
61,4185,0.2245862
61,4200,0.221652
61,4215,0.2187524
61,4230,0.2158868
61,4245,0.2130551
61,4260,0.2102569
61,4275,0.2074919
61,4290,0.2047597
61,4305,0.2020601
61,4320,0.1993927
61,4335,0.1967571
61,4350,0.1941532
61,4365,0.1915805
61,4380,0.1890389
61,4395,0.1865278
61,4410,0.1840471
61,4425,0.1815965
61,4440,0.1791756
61,4455,0.1767841
61,4470,0.1744218
61,4485,0.1720883
61,4500,0.1697834
61,4515,0.1675067
61,4530,0.1652579
61,4545,0.1630369
61,4560,0.1608432
61,4575,0.1586766
61,4590,0.1565369
61,4605,0.1544237
61,4620,0.1523367
61,4635,0.1502757
61,4650,0.1482404
61,4665,0.1462306
61,4680,0.1442459
61,4695,0.1422861
61,4710,0.1403509
61,4725,0.13844
61,4740,0.1365533
61,4755,0.1346904
61,4770,0.132851
61,4785,0.131035
61,4800,0.129242
61,4815,0.1274718
61,4830,0.1257242
61,4845,0.1239989
61,4860,0.1222956
61,4875,0.1206141
61,4890,0.1189542
61,4905,0.1173156
61,4920,0.1156982
61,4935,0.1141015
61,4950,0.1125255
61,4965,0.1109698
61,4980,0.1094343
61,4995,0.1079187
61,5010,0.1064228
61,5025,0.1049463
61,5040,0.1034891
61,5055,0.1020509
61,5070,0.1006315
61,5085,0.0992307
61,5100,0.09784824
61,5115,0.09648393
61,5130,0.09513756
61,5145,0.09380891
61,5160,0.09249778
61,5175,0.09120397
61,5190,0.08992726
61,5205,0.08866745
61,5220,0.08742435
61,5235,0.08619776
61,5250,0.08498748
61,5265,0.0837933
61,5280,0.08261506
61,5295,0.08145253
61,5310,0.08030555
61,5325,0.07917392
61,5340,0.07805746
61,5355,0.07695598
61,5370,0.07586931
61,5385,0.07479724
61,5400,0.07373963
61,5415,0.07269628
61,5430,0.07166702
61,5445,0.07065167
61,5460,0.06965007
61,5475,0.06866205
61,5490,0.06768743
61,5505,0.06672605
61,5520,0.06577775
61,5535,0.06484237
61,5550,0.06391973
61,5565,0.06300969
61,5580,0.06211209
61,5595,0.06122676
61,5610,0.06035356
61,5625,0.05949233
61,5640,0.05864292
61,5655,0.05780518
61,5670,0.05697897
61,5685,0.05616413
61,5700,0.05536052
61,5715,0.054568
61,5730,0.05378643
61,5745,0.05301567
61,5760,0.05225557
61,5775,0.05150601
61,5790,0.05076684
61,5805,0.05003793
61,5820,0.04931915
61,5835,0.04861036
61,5850,0.04791145
61,5865,0.04722228
61,5880,0.04654272
61,5895,0.04587264
61,5910,0.04521193
61,5925,0.04456047
61,5940,0.04391812
61,5955,0.04328477
61,5970,0.04266031
61,5985,0.04204461
61,6000,0.04143757
62,0,0
62,3,0.008273953
62,6,0.1275781
62,9,0.4664824
62,12,1.046056
62,15,1.845889
62,18,2.83001
62,21,3.959153
62,24,5.196355
62,27,6.509147
62,30,7.870017
62,33,9.256087
62,36,10.64854
62,39,12.03203
62,42,13.39409
62,45,14.72462
62,48,16.0155
62,51,17.2602
62,54,18.45349
62,57,19.59121
62,60,20.67001
62,63,21.68728
62,66,22.64104
62,69,23.52985
62,72,24.35276
62,75,25.10941
62,78,25.79996
62,81,26.42517
62,84,26.98637
62,87,27.48547
62,90,27.92488
62,93,28.3075
62,96,28.63666
62,99,28.91595
62,102,29.14914
62,105,29.34009
62,108,29.49263
